gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00334-b38_PE.bam
"DGKA"	244
"DGKB"	2684
"DGKD"	606
"DGKE"	1053
"DGKG"	1368
"DGKH"	1578
"DGKI"	2388
"DGKK"	14
"DGKQ"	382
"DGKZ"	3475
"DGLUCY"	745
"DGUOK"	332
"DGUOK-AS1"	0
"DHCR24"	4317
"DHCR7"	1079
"DHDDS"	341
"DHDH"	11
"DHFR"	317
"DHFR2"	242
"DHFRP3"	0
"DHH"	8
"DHODH"	58
"DHPS"	546
"DHRS1"	121
"DHRS11"	151
"DHRS12"	125
"DHRS13"	99
"DHRS2"	6
"DHRS3"	251
"DHRS4"	43
"DHRS4-AS1"	260
"DHRS4L1"	4
"DHRS4L2"	76
"DHRS7"	504
"DHRS7B"	124
"DHRS7C"	4
"DHRS9"	16
"DHRSX"	44
"DHTKD1"	628
"DHX15"	1731
"DHX16"	290
"DHX29"	958
"DHX30"	1401
"DHX32"	389
"DHX33"	508
"DHX34"	182
"DHX35"	282
"DHX36"	1534
"DHX37"	204
"DHX38"	701
"DHX40"	572
"DHX57"	548
"DHX58"	81
"DHX8"	868
"DHX9"	2471
"DIABLO"	389
"DIAPH1"	842
"DIAPH2"	255
"DIAPH2-AS1"	0
"DIAPH3"	20
"DIAPH3-AS1"	0
"DIAPH3-AS2"	0
"DICER1"	4596
"DICER1-AS1"	103
"DIDO1"	1377
"DIEXF"	449
"DIGIT"	3
"DIMT1"	161
"DINOL"	1
"DIO1"	1
"DIO2"	808
"DIO2-AS1"	0
"DIO3"	3
"DIO3OS"	4
"DIP2A"	1154
"DIP2A-IT1"	22
"DIP2B"	6079
"DIP2C"	2760
"DIRAS1"	1997
"DIRAS2"	5110
"DIRAS3"	58
"DIRC1"	0
"DIRC2"	299
"DIRC3"	66
"DIRC3-AS1"	27
"DIS3"	1352
"DIS3L"	738
"DIS3L2"	477
"DISC1"	137
"DISC1-IT1"	5
"DISC1FP1"	3
"DISC2"	0
"DISP1"	96
"DISP2"	635
"DISP3"	175
"DIXDC1"	1913
"DKC1"	308
"DKFZP434A062"	8
"DKFZP434H168"	7
"DKFZP434K028"	1
"DKFZP586I1420"	279
"DKFZp434L192"	0
"DKFZp451B082"	101
"DKFZp779M0652"	5
"DKK1"	24
"DKK2"	40
"DKK3"	8254
"DKK4"	1
"DKKL1"	0
"DLAT"	761
"DLC1"	1593
"DLD"	1161
"DLEC1"	14
"DLEU1"	11
"DLEU1-AS1"	2
"DLEU2"	258
"DLEU2L"	48
"DLEU7"	89
"DLEU7-AS1"	12
"DLG1"	4498
"DLG1-AS1"	0
"DLG2"	6818
"DLG3"	1257
"DLG3-AS1"	0
"DLG4"	4118
"DLG5"	742
"DLG5-AS1"	20
"DLGAP1"	5412
"DLGAP1-AS1"	45
"DLGAP1-AS2"	14
"DLGAP1-AS3"	8
"DLGAP1-AS4"	92
"DLGAP1-AS5"	7
"DLGAP2"	1295
"DLGAP2-AS1"	0
"DLGAP3"	1204
"DLGAP4"	1528
"DLGAP4-AS1"	0
"DLGAP5"	0
"DLK1"	0
"DLK2"	17
"DLL1"	410
"DLL3"	74
"DLL4"	37
"DLST"	875
"DLSTP1"	0
"DLX1"	86
"DLX2"	15
"DLX2-AS1"	1
"DLX3"	1
"DLX4"	9
"DLX5"	12
"DLX6"	24
"DLX6-AS1"	78
"DM1-AS"	6
"DMAC1"	378
"DMAC2"	266
"DMAP1"	293
"DMBT1"	161
"DMBT1P1"	2
"DMBX1"	0
"DMC1"	17
"DMD"	3955
"DMGDH"	57
"DMKN"	38
"DMP1"	2
"DMPK"	358
"DMRT1"	0
"DMRT2"	79
"DMRT3"	16
"DMRTA1"	7
"DMRTA2"	9
"DMRTB1"	0
"DMRTC1"	28
"DMRTC1B"	28
"DMRTC2"	0
"DMTF1"	1904
"DMTN"	3466
"DMWD"	755
"DMXL1"	4039
"DMXL2"	5346
"DNA2"	272
"DNAAF1"	31
"DNAAF2"	132
"DNAAF3"	2
"DNAAF4"	27
"DNAAF4-CCPG1"	991
"DNAAF5"	188
"DNAH1"	610
"DNAH10"	76
"DNAH11"	28
"DNAH12"	46
"DNAH14"	240
"DNAH17"	612
"DNAH17-AS1"	40
"DNAH2"	70
"DNAH3"	1
"DNAH5"	136
"DNAH6"	628
"DNAH7"	724
"DNAH8"	14
"DNAH9"	141
"DNAI1"	25
"DNAI2"	1
"DNAJA1"	3907
"DNAJA1P5"	0
"DNAJA2"	1453
"DNAJA3"	756
"DNAJA4"	1729
"DNAJB1"	1505
"DNAJB11"	352
"DNAJB12"	437
"DNAJB13"	5
"DNAJB14"	2265
"DNAJB2"	3153
"DNAJB3"	0
"DNAJB4"	1209
"DNAJB5"	362
"DNAJB5-AS1"	1
"DNAJB6"	1734
"DNAJB7"	0
"DNAJB8"	0
"DNAJB8-AS1"	0
"DNAJB9"	651
"DNAJC1"	294
"DNAJC10"	1545
"DNAJC11"	627
"DNAJC12"	301
"DNAJC13"	1770
"DNAJC14"	421
"DNAJC15"	606
"DNAJC16"	877
"DNAJC17"	121
"DNAJC18"	1391
"DNAJC19"	245
"DNAJC2"	303
"DNAJC21"	960
"DNAJC22"	88
"DNAJC24"	298
"DNAJC25"	113
"DNAJC25-GNG10"	195
"DNAJC27"	656
"DNAJC27-AS1"	114
"DNAJC28"	62
"DNAJC3"	1022
"DNAJC3-AS1"	121
"DNAJC30"	157
"DNAJC4"	172
"DNAJC5"	3449
"DNAJC5B"	2
"DNAJC5G"	34
"DNAJC6"	9269
"DNAJC7"	1212
"DNAJC8"	1099
"DNAJC9"	357
"DNAJC9-AS1"	22
"DNAL1"	974
"DNAL4"	147
"DNALI1"	176
"DNASE1"	66
"DNASE1L1"	154
"DNASE1L2"	13
"DNASE1L3"	0
"DNASE2"	166
"DNASE2B"	5
"DND1"	14
"DNER"	2842
"DNHD1"	905
"DNLZ"	48
"DNM1"	10015
"DNM1L"	3040
"DNM1P35"	21
"DNM1P41"	15
"DNM1P46"	5
"DNM1P50"	9
"DNM2"	1688
"DNM3"	7397
"DNM3-IT1"	23
"DNM3OS"	1
"DNMBP"	226
"DNMBP-AS1"	2
"DNMT1"	687
"DNMT3A"	487
"DNMT3B"	28
"DNMT3L"	0
"DNPEP"	342
"DNPH1"	126
"DNTT"	1
"DNTTIP1"	146
"DNTTIP2"	673
"DOC2A"	719
"DOC2B"	68
"DOC2GP"	0
"DOCK1"	3049
"DOCK10"	3358
"DOCK11"	424
"DOCK2"	195
"DOCK3"	5206
"DOCK4"	4111
"DOCK4-AS1"	0
"DOCK5"	3580
"DOCK6"	130
"DOCK7"	1494
"DOCK8"	269
"DOCK9"	4836
"DOCK9-AS1"	0
"DOCK9-AS2"	32
"DOHH"	411
"DOK1"	59
"DOK2"	4
"DOK3"	84
"DOK4"	135
"DOK5"	192
"DOK6"	1770
"DOK7"	6
"DOLK"	69
"DOLPP1"	177
"DONSON"	328
"DOPEY1"	2777
"DOPEY2"	709
"DOT1L"	276
"DPAGT1"	166
"DPCD"	116
"DPCR1"	0
"DPEP1"	0
"DPEP2"	2
"DPEP2NB"	0
"DPEP3"	1
"DPF1"	395
"DPF2"	613
"DPF3"	268
"DPH1"	321
"DPH2"	160
"DPH3"	520
"DPH3P1"	0
"DPH5"	125
"DPH6"	94
"DPH6-AS1"	51
"DPH7"	314
"DPM1"	320
"DPM2"	162
"DPM3"	87
"DPP10"	2114
"DPP10-AS1"	52
"DPP10-AS3"	0
"DPP3"	116
"DPP4"	147
"DPP6"	2954
"DPP7"	684
"DPP8"	2436
"DPP9"	409
"DPP9-AS1"	6
"DPPA2"	0
"DPPA2P3"	0
"DPPA3"	1
"DPPA4"	0
"DPPA5"	0
"DPRX"	1
"DPRXP4"	7
"DPT"	13
"DPY19L1"	1553
"DPY19L1P1"	201
"DPY19L1P2"	58
"DPY19L2"	395
"DPY19L2P1"	449
"DPY19L2P2"	529
"DPY19L2P3"	33
"DPY19L2P4"	50
"DPY19L3"	1026
"DPY19L4"	671
"DPY30"	263
"DPYD"	1187
"DPYD-AS1"	1
"DPYD-AS2"	1
"DPYS"	9
"DPYSL2"	32285
"DPYSL3"	2282
"DPYSL4"	390
"DPYSL5"	1484
"DQX1"	8
"DR1"	643
"DRAIC"	31
"DRAM1"	50
"DRAM2"	320
"DRAP1"	434
"DRAXIN"	7
"DRC1"	22
"DRC3"	26
"DRC7"	9
"DRD1"	211
"DRD2"	13
"DRD3"	1
"DRD4"	29
"DRD5"	18
"DRD5P2"	8
"DRG1"	631
"DRG2"	220
"DRGX"	5
"DRICH1"	19
"DROSHA"	1204
"DRP2"	978
"DSC1"	12
"DSC2"	164
"DSC3"	0
"DSCAM"	1002
"DSCAM-AS1"	0
"DSCAM-IT1"	43
"DSCAML1"	849
"DSCAS"	11
"DSCC1"	45
"DSCR10"	0
"DSCR3"	492
"DSCR4"	0
"DSCR8"	0
"DSCR9"	16
"DSE"	330
"DSEL"	2014
"DSG1"	13
"DSG1-AS1"	0
"DSG2"	8
"DSG2-AS1"	3
"DSG3"	1
"DSG4"	0
"DSN1"	124
"DSP"	79
"DSPP"	1
"DST"	43721
"DSTN"	2962
"DSTNP2"	45
"DSTYK"	2104
"DTD1"	365
"DTD2"	256
"DTHD1"	21
"DTL"	7
"DTNA"	7629
"DTNB"	950
"DTNBP1"	363
"DTWD1"	429
"DTWD2"	219
"DTX1"	501
"DTX2"	80
"DTX2P1-UPK3BP1-PMS2P11"	66
"DTX3"	953
"DTX3L"	292
"DTX4"	605
"DTYMK"	92
"DUBR"	520
"DUOX1"	35
"DUOX2"	10
"DUOXA1"	14
"DUOXA2"	0
"DUPD1"	0
"DUS1L"	232
"DUS2"	126
"DUS3L"	76
"DUS4L"	144
"DUSP1"	640
"DUSP10"	274
"DUSP11"	293
"DUSP12"	116
"DUSP13"	0
"DUSP14"	112
"DUSP15"	52
"DUSP16"	1239
"DUSP18"	97
"DUSP19"	211
"DUSP2"	32
"DUSP21"	0
"DUSP22"	844
"DUSP23"	31
"DUSP26"	662
"DUSP27"	5
"DUSP28"	71
"DUSP3"	2674
"DUSP4"	90
"DUSP5"	107
"DUSP5P1"	35
"DUSP6"	179
"DUSP7"	658
"DUSP8"	1699
"DUSP9"	61
"DUT"	544
"DUX4"	0
"DUXA"	0
"DUXAP10"	17
"DUXAP8"	57
"DUXB"	1
"DVL1"	1075
"DVL2"	235
"DVL3"	923
"DWORF"	0
"DXO"	143
"DYDC1"	0
"DYDC2"	19
"DYM"	1271
"DYNAP"	1
"DYNC1H1"	30373
"DYNC1I1"	2235
"DYNC1I2"	2872
"DYNC1LI1"	906
"DYNC1LI2"	6900
"DYNC2H1"	2116
"DYNC2LI1"	374
"DYNLL1"	2205
"DYNLL2"	2090
"DYNLRB1"	940
"DYNLRB2"	11
"DYNLT1"	156
"DYNLT3"	925
"DYRK1A"	2702
"DYRK1B"	199
"DYRK2"	419
"DYRK3"	68
"DYRK4"	194
"DYSF"	1236
"DYTN"	3
"DZANK1"	143
"DZIP1"	1613
"DZIP1L"	66
"DZIP3"	2415
"E2F1"	140
"E2F2"	0
"E2F3"	291
"E2F4"	224
"E2F5"	49
"E2F6"	269
"E2F7"	14
"E2F8"	2
"E4F1"	245
"EAF1"	733
"EAF2"	74
"EAPP"	356
"EARS2"	565
"EBAG9"	292
"EBF1"	24
"EBF2"	2
"EBF3"	1
"EBF4"	200
"EBI3"	5
"EBLN1"	1
"EBLN2"	75
"EBLN3P"	1042
"EBNA1BP2"	476
"EBP"	113
"EBPL"	64
"ECD"	602
"ECE1"	888
"ECE2"	81
"ECEL1"	5
"ECEL1P2"	0
"ECH1"	548
"ECHDC1"	647
"ECHDC2"	123
"ECHDC3"	14
"ECHS1"	679
"ECI1"	173
"ECI2"	498
"ECM1"	200
"ECM2"	58
"ECRP"	2
"ECSCR"	2
"ECSIT"	385
"ECT2"	288
"ECT2L"	6
"EDA"	67
"EDA2R"	93
"EDAR"	3
"EDARADD"	5
"EDC3"	361
"EDC4"	774
"EDDM13"	1
"EDDM3A"	0
"EDDM3B"	0
"EDEM1"	652
"EDEM2"	62
"EDEM3"	1410
"EDF1"	682
"EDIL3"	7733
"EDN1"	223
"EDN2"	0
"EDN3"	11
"EDNRA"	56
"EDNRB"	933
"EDNRB-AS1"	4
"EDRF1"	559
"EDRF1-AS1"	0
"EEA1"	1908
"EED"	301
"EEF1A1"	22921
"EEF1A2"	5237
"EEF1AKMT1"	49
"EEF1AKMT2"	366
"EEF1AKMT3"	51
"EEF1AKMT4"	1
"EEF1AKMT4-ECE2"	81
"EEF1B2"	1022
"EEF1D"	1140
"EEF1DP3"	14
"EEF1E1"	110
"EEF1E1-BLOC1S5"	143
"EEF1G"	2741
"EEF2"	14095
"EEF2K"	787
"EEF2KMT"	53
"EEFSEC"	117
"EEPD1"	458
"EFCAB1"	9
"EFCAB10"	21
"EFCAB11"	129
"EFCAB12"	24
"EFCAB13"	62
"EFCAB14"	3067
"EFCAB14-AS1"	0
"EFCAB2"	222
"EFCAB3"	2
"EFCAB5"	52
"EFCAB6"	277
"EFCAB6-AS1"	4
"EFCAB7"	389
"EFCAB8"	5
"EFCAB9"	0
"EFCC1"	9
"EFEMP1"	1533
"EFEMP2"	150
"EFHB"	64
"EFHC1"	398
"EFHC2"	84
"EFHD1"	2866
"EFHD2"	1629
"EFL1"	282
"EFL1P1"	57
"EFNA1"	383
"EFNA2"	16
"EFNA3"	213
"EFNA4"	9
"EFNA5"	916
"EFNB1"	100
"EFNB2"	723
"EFNB3"	493
"EFR3A"	3733
"EFR3B"	2478
"EFS"	656
"EFTUD2"	902
"EGF"	96
"EGFEM1P"	91
"EGFL6"	8
"EGFL7"	282
"EGFL8"	22
"EGFLAM"	10
"EGFLAM-AS2"	0
"EGFLAM-AS4"	0
"EGFR"	810
"EGFR-AS1"	3
"EGLN1"	1573
"EGLN2"	361
"EGLN3"	345
"EGOT"	1
"EGR1"	430
"EGR2"	17
"EGR3"	495
"EGR4"	24
"EHBP1"	2344
"EHBP1L1"	249
"EHD1"	583
"EHD2"	236
"EHD3"	2275
"EHD4"	167
"EHD4-AS1"	0
"EHF"	28
"EHHADH"	144
"EHHADH-AS1"	0
"EHMT1"	830
"EHMT2"	1085
"EI24"	715
"EID1"	2527
"EID2"	227
"EID2B"	183
"EID3"	45
"EIF1"	6018
"EIF1AD"	244
"EIF1AX"	2856
"EIF1AX-AS1"	0
"EIF1AY"	0
"EIF1B"	1107
"EIF1B-AS1"	23
"EIF2A"	735
"EIF2AK1"	1617
"EIF2AK2"	1163
"EIF2AK3"	501
"EIF2AK4"	1141
"EIF2B1"	445
"EIF2B2"	382
"EIF2B3"	272
"EIF2B4"	283
"EIF2B5"	621
"EIF2D"	336
"EIF2S1"	1048
"EIF2S2"	1174
"EIF2S3"	1727
"EIF2S3B"	2
"EIF3A"	3802
"EIF3B"	1082
"EIF3C"	813
"EIF3CL"	806
"EIF3D"	726
"EIF3E"	1244
"EIF3F"	730
"EIF3G"	490
"EIF3H"	1053
"EIF3I"	826
"EIF3IP1"	0
"EIF3J"	955
"EIF3J-AS1"	162
"EIF3K"	818
"EIF3L"	1751
"EIF3M"	866
"EIF4A1"	871
"EIF4A2"	8824
"EIF4A3"	319
"EIF4B"	6015
"EIF4E"	1975
"EIF4E1B"	69
"EIF4E2"	916
"EIF4E3"	1369
"EIF4EBP1"	30
"EIF4EBP2"	2556
"EIF4EBP3"	25
"EIF4ENIF1"	782
"EIF4G1"	3190
"EIF4G2"	7835
"EIF4G3"	4604
"EIF4H"	4132
"EIF5"	4148
"EIF5A"	1093
"EIF5A2"	568
"EIF5AL1"	1
"EIF5B"	1537
"EIF6"	261
"EIPR1"	310
"ELAC1"	66
"ELAC2"	664
"ELANE"	4
"ELAVL1"	1211
"ELAVL2"	1492
"ELAVL3"	3426
"ELAVL4"	1621
"ELDR"	0
"ELF1"	395
"ELF2"	879
"ELF3"	2
"ELF3-AS1"	1
"ELF4"	51
"ELF5"	0
"ELFN1"	98
"ELFN1-AS1"	0
"ELFN2"	993
"ELK1"	758
"ELK2AP"	0
"ELK3"	119
"ELK4"	1343
"ELL"	182
"ELL2"	2950
"ELL3"	14
"ELMO1"	3388
"ELMO1-AS1"	0
"ELMO2"	1535
"ELMO3"	18
"ELMOD1"	1405
"ELMOD2"	344
"ELMOD3"	304
"ELMSAN1"	1434
"ELN"	88
"ELOA"	606
"ELOA-AS1"	36
"ELOA2"	0
"ELOA3"	0
"ELOA3B"	0
"ELOA3C"	0
"ELOA3D"	0
"ELOB"	552
"ELOC"	489
"ELOF1"	237
"ELOVL1"	944
"ELOVL2"	412
"ELOVL2-AS1"	22
"ELOVL3"	1
"ELOVL4"	613
"ELOVL5"	2496
"ELOVL6"	585
"ELOVL7"	692
"ELP1"	1919
"ELP2"	1665
"ELP3"	708
"ELP4"	290
"ELP5"	283
"ELP6"	172
"ELSPBP1"	0
"EMB"	221
"EMBP1"	29
"EMC1"	1394
"EMC10"	861
"EMC2"	1093
"EMC3"	626
"EMC3-AS1"	61
"EMC4"	555
"EMC6"	87
"EMC7"	387
"EMC8"	191
"EMC9"	63
"EMCN"	52
"EMD"	290
"EME1"	2
"EME2"	26
"EMG1"	178
"EMID1"	253
"EMILIN1"	147
"EMILIN2"	116
"EMILIN3"	87
"EML1"	515
"EML2"	1125
"EML2-AS1"	0
"EML3"	329
"EML4"	438
"EML5"	754
"EML6"	1134
"EMP1"	646
"EMP2"	135
"EMP3"	43
"EMSY"	862
"EMX1"	254
"EMX2"	348
"EMX2OS"	1148
"EN1"	0
"EN2"	4
"ENAH"	3368
"ENAM"	0
"ENC1"	12557
"ENDOD1"	3522
"ENDOG"	233
"ENDOU"	44
"ENDOV"	163
"ENG"	166
"ENGASE"	249
"ENHO"	743
"ENKD1"	44
"ENKUR"	74
"ENO1"	6047
"ENO1-AS1"	3
"ENO2"	9698
"ENO3"	17
"ENO4"	15
"ENOPH1"	1098
"ENOSF1"	677
"ENOX1"	428
"ENOX1-AS2"	0
"ENOX2"	261
"ENPEP"	22
"ENPP1"	48
"ENPP2"	6013
"ENPP3"	17
"ENPP4"	1786
"ENPP5"	867
"ENPP6"	349
"ENPP7"	0
"ENPP7P13"	2
"ENSA"	2999
"ENTHD1"	1
"ENTPD1"	293
"ENTPD1-AS1"	66
"ENTPD2"	147
"ENTPD3"	287
"ENTPD3-AS1"	48
"ENTPD4"	2102
"ENTPD5"	318
"ENTPD6"	1422
"ENTPD7"	152
"ENTPD8"	0
"ENY2"	442
"EOGT"	166
"EOMES"	0
"EP300"	2316
"EP300-AS1"	1
"EP400"	1979
"EP400P1"	49
"EPAS1"	1848
"EPB41"	668
"EPB41L1"	7258
"EPB41L2"	4039
"EPB41L3"	5147
"EPB41L4A"	224
"EPB41L4A-AS1"	268
"EPB41L4A-AS2"	2
"EPB41L4B"	952
"EPB41L5"	1557
"EPB42"	0
"EPC1"	736
"EPC2"	774
"EPCAM"	22
"EPDR1"	1585
"EPG5"	2049
"EPGN"	4
"EPHA1"	3
"EPHA1-AS1"	8
"EPHA10"	251
"EPHA2"	120
"EPHA3"	242
"EPHA4"	3338
"EPHA5"	1099
"EPHA5-AS1"	36
"EPHA6"	601
"EPHA7"	639
"EPHA8"	16
"EPHB1"	277
"EPHB2"	295
"EPHB3"	96
"EPHB4"	59
"EPHB6"	2344
"EPHX1"	805
"EPHX2"	234
"EPHX3"	4
"EPHX4"	256
"EPM2A"	386
"EPM2AIP1"	2726
"EPN1"	1779
"EPN2"	2551
"EPN2-AS1"	5
"EPN2-IT1"	50
"EPN3"	57
"EPO"	0
"EPOP"	177
"EPOR"	73
"EPPIN"	0
"EPPIN-WFDC6"	0
"EPPK1"	19
"EPRS"	2284
"EPS15"	6488
"EPS15L1"	898
"EPS8"	386
"EPS8L1"	0
"EPS8L2"	60
"EPS8L3"	0
"EPSTI1"	43
"EPX"	0
"EPYC"	0
"EQTN"	30
"ERAL1"	406
"ERAP1"	565
"ERAP2"	146
"ERAS"	4
"ERBB2"	200
"ERBB3"	1630
"ERBB4"	2917
"ERBIN"	7926
"ERC1"	2016
"ERC2"	2032
"ERC2-IT1"	39
"ERCC1"	665
"ERCC2"	209
"ERCC3"	590
"ERCC4"	397
"ERCC5"	707
"ERCC6"	794
"ERCC6L"	4
"ERCC6L2"	1717
"ERCC8"	180
"EREG"	2
"ERF"	963
"ERFE"	6
"ERG"	84
"ERG28"	262
"ERGIC1"	525
"ERGIC2"	656
"ERGIC3"	489
"ERH"	361
"ERI1"	169
"ERI2"	201
"ERI3"	913
"ERI3-IT1"	39
"ERICH1"	161
"ERICH2"	57
"ERICH3"	1547
"ERICH3-AS1"	0
"ERICH4"	2
"ERICH5"	15
"ERICH6"	8
"ERICH6-AS1"	8
"ERICH6B"	0
"ERLEC1"	1072
"ERLIN1"	221
"ERLIN2"	603
"ERLNC1"	0
"ERMAP"	103
"ERMARD"	291
"ERMN"	8688
"ERMP1"	1903
"ERN1"	128
"ERN2"	0
"ERO1A"	1117
"ERO1B"	303
"ERP27"	0
"ERP29"	467
"ERP44"	725
"ERRFI1"	768
"ERV3-1"	248
"ERV3-1-ZNF117"	176
"ERVFRD-1"	0
"ERVH48-1"	0
"ERVK13-1"	580
"ERVK3-1"	145
"ERVMER34-1"	44
"ERVV-1"	1
"ERVV-2"	0
"ESAM"	78
"ESCO1"	724
"ESCO2"	10
"ESD"	754
"ESF1"	637
"ESM1"	0
"ESPL1"	0
"ESPN"	2
"ESPNL"	6
"ESPNP"	4
"ESR1"	9
"ESR2"	35
"ESRG"	0
"ESRP1"	14
"ESRP2"	2
"ESRRA"	323
"ESRRB"	5
"ESRRG"	710
"ESS2"	255
"ESX1"	0
"ESYT1"	981
"ESYT2"	1653
"ESYT3"	291
"ETAA1"	267
"ETDA"	0
"ETDB"	2
"ETDC"	1
"ETF1"	1374
"ETFA"	440
"ETFB"	424
"ETFBKMT"	27
"ETFDH"	481
"ETFRF1"	396
"ETHE1"	82
"ETNK1"	2573
"ETNK2"	82
"ETNPPL"	1319
"ETS1"	399
"ETS2"	1668
"ETV1"	682
"ETV2"	0
"ETV3"	531
"ETV3L"	2
"ETV4"	19
"ETV5"	676
"ETV6"	531
"ETV7"	15
"EVA1A"	4
"EVA1B"	13
"EVA1C"	395
"EVADR"	0
"EVC"	97
"EVC2"	11
"EVI2A"	1274
"EVI2B"	95
"EVI5"	1301
"EVI5L"	1054
"EVL"	1237
"EVPL"	11
"EVPLL"	0
"EVX1"	1
"EVX1-AS"	0
"EVX2"	0
"EWSAT1"	7
"EWSR1"	1662
"EXD1"	8
"EXD2"	721
"EXD3"	145
"EXO1"	3
"EXO5"	91
"EXOC1"	1119
"EXOC1L"	1
"EXOC2"	1191
"EXOC3"	886
"EXOC3-AS1"	43
"EXOC3L1"	4
"EXOC3L2"	1
"EXOC3L4"	0
"EXOC4"	1314
"EXOC5"	1987
"EXOC6"	733
"EXOC6B"	3649
"EXOC7"	1755
"EXOC8"	737
"EXOG"	450
"EXOSC1"	151
"EXOSC10"	672
"EXOSC2"	268
"EXOSC3"	317
"EXOSC4"	84
"EXOSC5"	86
"EXOSC6"	658
"EXOSC7"	209
"EXOSC8"	135
"EXOSC9"	293
"EXPH5"	285
"EXT1"	321
"EXT2"	696
"EXTL1"	424
"EXTL2"	628
"EXTL3"	1880
"EXTL3-AS1"	8
"EYA1"	72
"EYA2"	112
"EYA3"	550
"EYA4"	113
"EYS"	16
"EZH1"	1562
"EZH2"	71
"EZR"	1731
"EZR-AS1"	1
"F10"	0
"F10-AS1"	1
"F11"	8
"F11-AS1"	25
"F11R"	205
"F12"	24
"F13A1"	137
"F13B"	0
"F2"	1
"F2R"	41
"F2RL1"	27
"F2RL2"	0
"F2RL3"	2
"F3"	2092
"F5"	72
"F7"	19
"F8"	366
"F8A1"	185
"F8A2"	0
"F8A3"	26
"F9"	0
"FA2H"	1097
"FAAH"	619
"FAAH2"	59
"FAAHP1"	11
"FAAP100"	103
"FAAP20"	155
"FAAP24"	9
"FABP1"	5
"FABP12"	1
"FABP2"	0
"FABP3"	387
"FABP4"	2
"FABP5"	473
"FABP5P3"	2
"FABP6"	34
"FABP7"	296
"FABP9"	0
"FADD"	143
"FADS1"	2565
"FADS2"	2339
"FADS3"	324
"FADS6"	139
"FAF1"	1002
"FAF2"	914
"FAH"	68
"FAHD1"	219
"FAHD2A"	340
"FAHD2B"	414
"FAHD2CP"	278
"FAIM"	109
"FAIM2"	11117
"FALEC"	16
"FAM102A"	2865
"FAM102B"	1273
"FAM103A1"	227
"FAM104A"	306
"FAM104B"	189
"FAM105A"	179
"FAM106A"	31
"FAM106B"	30
"FAM106CP"	50
"FAM107A"	18576
"FAM107B"	2895
"FAM109A"	68
"FAM109B"	5
"FAM110A"	30
"FAM110B"	417
"FAM110C"	258
"FAM110D"	13
"FAM111A"	127
"FAM111A-DT"	23
"FAM111B"	6
"FAM114A1"	321
"FAM114A2"	250
"FAM117A"	55
"FAM117B"	590
"FAM118A"	214
"FAM118B"	208
"FAM120A"	1624
"FAM120AOS"	410
"FAM120B"	1488
"FAM120C"	834
"FAM122A"	231
"FAM122B"	609
"FAM122C"	60
"FAM124A"	904
"FAM124B"	4
"FAM126A"	730
"FAM126B"	2311
"FAM129A"	174
"FAM129B"	288
"FAM129C"	1
"FAM131A"	1159
"FAM131B"	2755
"FAM131C"	121
"FAM133A"	163
"FAM133B"	263
"FAM133CP"	17
"FAM133DP"	240
"FAM135A"	1363
"FAM135B"	1133
"FAM136A"	199
"FAM138A"	0
"FAM138B"	2
"FAM138C"	0
"FAM138D"	0
"FAM138E"	0
"FAM138F"	0
"FAM13A"	1101
"FAM13A-AS1"	177
"FAM13B"	1564
"FAM13C"	1235
"FAM149A"	230
"FAM149B1"	450
"FAM151A"	0
"FAM151B"	55
"FAM153A"	329
"FAM153B"	250
"FAM153C"	216
"FAM155A"	890
"FAM155A-IT1"	207
"FAM155B"	58
"FAM156A"	53
"FAM156B"	276
"FAM157A"	220
"FAM157B"	447
"FAM157C"	16
"FAM160A1"	95
"FAM160A2"	417
"FAM160B1"	919
"FAM160B2"	326
"FAM161A"	231
"FAM161B"	366
"FAM162A"	489
"FAM162B"	91
"FAM163A"	35
"FAM163B"	566
"FAM166A"	2
"FAM166B"	1
"FAM167A"	524
"FAM167A-AS1"	5
"FAM167B"	6
"FAM168A"	5355
"FAM168B"	4572
"FAM169A"	2672
"FAM169B"	4
"FAM170A"	2
"FAM170B"	1
"FAM170B-AS1"	0
"FAM171A1"	2656
"FAM171A2"	674
"FAM171B"	4403
"FAM172A"	869
"FAM172BP"	0
"FAM173A"	186
"FAM173B"	301
"FAM174A"	209
"FAM174B"	231
"FAM177A1"	594
"FAM177B"	0
"FAM178B"	114
"FAM180A"	1
"FAM180B"	0
"FAM181A"	49
"FAM181A-AS1"	16
"FAM181B"	546
"FAM182A"	40
"FAM182B"	135
"FAM183A"	0
"FAM183BP"	7
"FAM184A"	723
"FAM184B"	74
"FAM185A"	238
"FAM185BP"	151
"FAM186A"	0
"FAM186B"	4
"FAM187A"	20
"FAM187B"	0
"FAM189A1"	489
"FAM189A2"	674
"FAM189B"	360
"FAM192A"	1551
"FAM193A"	690
"FAM193B"	666
"FAM196A"	97
"FAM196B"	434
"FAM197Y2"	0
"FAM197Y3"	0
"FAM197Y4"	0
"FAM197Y5"	0
"FAM197Y6"	0
"FAM197Y7"	0
"FAM197Y8"	0
"FAM197Y9"	0
"FAM198A"	280
"FAM198B"	1409
"FAM198B-AS1"	92
"FAM199X"	3346
"FAM19A1"	286
"FAM19A2"	863
"FAM19A3"	1
"FAM19A4"	72
"FAM19A5"	1057
"FAM200A"	125
"FAM200B"	656
"FAM201A"	76
"FAM201B"	45
"FAM204A"	549
