gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00381-b38_PE.bam
"EEF1AKMT4"	2
"EEF1AKMT4-ECE2"	72
"EEF1B2"	1288
"EEF1D"	1565
"EEF1DP3"	15
"EEF1E1"	131
"EEF1E1-BLOC1S5"	206
"EEF1G"	3814
"EEF2"	15439
"EEF2K"	832
"EEF2KMT"	73
"EEFSEC"	188
"EEPD1"	503
"EFCAB1"	28
"EFCAB10"	16
"EFCAB11"	211
"EFCAB12"	13
"EFCAB13"	141
"EFCAB14"	5302
"EFCAB14-AS1"	0
"EFCAB2"	409
"EFCAB3"	2
"EFCAB5"	56
"EFCAB6"	350
"EFCAB6-AS1"	3
"EFCAB7"	454
"EFCAB8"	4
"EFCAB9"	0
"EFCC1"	18
"EFEMP1"	2536
"EFEMP2"	234
"EFHB"	22
"EFHC1"	592
"EFHC2"	98
"EFHD1"	5040
"EFHD2"	966
"EFL1"	505
"EFL1P1"	83
"EFNA1"	357
"EFNA2"	11
"EFNA3"	119
"EFNA4"	8
"EFNA5"	666
"EFNB1"	153
"EFNB2"	612
"EFNB3"	222
"EFR3A"	3700
"EFR3B"	2398
"EFS"	991
"EFTUD2"	897
"EGF"	85
"EGFEM1P"	101
"EGFL6"	4
"EGFL7"	192
"EGFL8"	17
"EGFLAM"	22
"EGFLAM-AS2"	0
"EGFLAM-AS4"	0
"EGFR"	1162
"EGFR-AS1"	0
"EGLN1"	2678
"EGLN2"	325
"EGLN3"	810
"EGOT"	2
"EGR1"	205
"EGR2"	13
"EGR3"	303
"EGR4"	17
"EHBP1"	2350
"EHBP1L1"	255
"EHD1"	569
"EHD2"	254
"EHD3"	1577
"EHD4"	239
"EHD4-AS1"	0
"EHF"	133
"EHHADH"	209
"EHHADH-AS1"	0
"EHMT1"	811
"EHMT2"	1244
"EI24"	931
"EID1"	2196
"EID2"	195
"EID2B"	105
"EID3"	72
"EIF1"	6786
"EIF1AD"	282
"EIF1AX"	2822
"EIF1AX-AS1"	0
"EIF1AY"	288
"EIF1B"	720
"EIF1B-AS1"	37
"EIF2A"	743
"EIF2AK1"	1875
"EIF2AK2"	1409
"EIF2AK3"	680
"EIF2AK4"	1250
"EIF2B1"	554
"EIF2B2"	340
"EIF2B3"	326
"EIF2B4"	341
"EIF2B5"	577
"EIF2D"	446
"EIF2S1"	1098
"EIF2S2"	1414
"EIF2S3"	1673
"EIF2S3B"	1
"EIF3A"	5088
"EIF3B"	1139
"EIF3C"	1138
"EIF3CL"	1114
"EIF3D"	999
"EIF3E"	1807
"EIF3F"	920
"EIF3G"	641
"EIF3H"	1316
"EIF3I"	830
"EIF3IP1"	0
"EIF3J"	1243
"EIF3J-AS1"	155
"EIF3K"	803
"EIF3L"	1827
"EIF3M"	1009
"EIF4A1"	890
"EIF4A2"	7492
"EIF4A3"	415
"EIF4B"	7022
"EIF4E"	1986
"EIF4E1B"	32
"EIF4E2"	961
"EIF4E3"	1482
"EIF4EBP1"	65
"EIF4EBP2"	4345
"EIF4EBP3"	42
"EIF4ENIF1"	809
"EIF4G1"	3621
"EIF4G2"	11339
"EIF4G3"	4432
"EIF4H"	4235
"EIF5"	5810
"EIF5A"	998
"EIF5A2"	547
"EIF5AL1"	2
"EIF5B"	2296
"EIF6"	276
"EIPR1"	347
"ELAC1"	109
"ELAC2"	808
"ELANE"	1
"ELAVL1"	1273
"ELAVL2"	1478
"ELAVL3"	3805
"ELAVL4"	1083
"ELDR"	0
"ELF1"	707
"ELF2"	1223
"ELF3"	2
"ELF3-AS1"	0
"ELF4"	83
"ELF5"	3
"ELFN1"	65
"ELFN1-AS1"	0
"ELFN2"	770
"ELK1"	824
"ELK2AP"	0
"ELK3"	184
"ELK4"	1963
"ELL"	190
"ELL2"	2704
"ELL3"	16
"ELMO1"	3462
"ELMO1-AS1"	0
"ELMO2"	1683
"ELMO3"	17
"ELMOD1"	1033
"ELMOD2"	473
"ELMOD3"	399
"ELMSAN1"	991
"ELN"	98
"ELOA"	979
"ELOA-AS1"	62
"ELOA2"	1
"ELOA3"	0
"ELOA3B"	0
"ELOA3C"	0
"ELOA3D"	0
"ELOB"	502
"ELOC"	431
"ELOF1"	249
"ELOVL1"	1264
"ELOVL2"	841
"ELOVL2-AS1"	21
"ELOVL3"	2
"ELOVL4"	481
"ELOVL5"	2412
"ELOVL6"	601
"ELOVL7"	863
"ELP1"	2126
"ELP2"	1909
"ELP3"	728
"ELP4"	410
"ELP5"	306
"ELP6"	203
"ELSPBP1"	0
"EMB"	238
"EMBP1"	14
"EMC1"	1378
"EMC10"	1183
"EMC2"	1430
"EMC3"	696
"EMC3-AS1"	52
"EMC4"	512
"EMC6"	107
"EMC7"	472
"EMC8"	254
"EMC9"	52
"EMCN"	62
"EMD"	341
"EME1"	7
"EME2"	34
"EMG1"	212
"EMID1"	356
"EMILIN1"	235
"EMILIN2"	366
"EMILIN3"	53
"EML1"	850
"EML2"	1219
"EML2-AS1"	2
"EML3"	486
"EML4"	617
"EML5"	773
"EML6"	1205
"EMP1"	844
"EMP2"	199
"EMP3"	117
"EMSY"	955
"EMX1"	151
"EMX2"	422
"EMX2OS"	1631
"EN1"	0
"EN2"	9
"ENAH"	5314
"ENAM"	1
"ENC1"	7137
"ENDOD1"	5309
"ENDOG"	215
"ENDOU"	38
"ENDOV"	163
"ENG"	173
"ENGASE"	301
"ENHO"	912
"ENKD1"	59
"ENKUR"	169
"ENO1"	7054
"ENO1-AS1"	2
"ENO2"	5101
"ENO3"	21
"ENO4"	36
"ENOPH1"	1465
"ENOSF1"	724
"ENOX1"	733
"ENOX1-AS2"	0
"ENOX2"	458
"ENPEP"	26
"ENPP1"	75
"ENPP2"	8236
"ENPP3"	24
"ENPP4"	1957
"ENPP5"	932
"ENPP6"	494
"ENPP7"	0
"ENPP7P13"	0
"ENSA"	2402
"ENTHD1"	0
"ENTPD1"	602
"ENTPD1-AS1"	117
"ENTPD2"	170
"ENTPD3"	249
"ENTPD3-AS1"	84
"ENTPD4"	1689
"ENTPD5"	518
"ENTPD6"	997
"ENTPD7"	193
"ENTPD8"	0
"ENY2"	385
"EOGT"	245
"EOMES"	1
"EP300"	2739
"EP300-AS1"	5
"EP400"	2075
"EP400P1"	78
"EPAS1"	1219
"EPB41"	662
"EPB41L1"	6446
"EPB41L2"	5535
"EPB41L3"	4107
"EPB41L4A"	284
"EPB41L4A-AS1"	230
"EPB41L4A-AS2"	4
"EPB41L4B"	753
"EPB41L5"	2001
"EPB42"	0
"EPC1"	1129
"EPC2"	1181
"EPCAM"	33
"EPDR1"	795
"EPG5"	2435
"EPGN"	10
"EPHA1"	3
"EPHA1-AS1"	10
"EPHA10"	180
"EPHA2"	48
"EPHA3"	168
"EPHA4"	2210
"EPHA5"	643
"EPHA5-AS1"	25
"EPHA6"	663
"EPHA7"	724
"EPHA8"	7
"EPHB1"	420
"EPHB2"	376
"EPHB3"	93
"EPHB4"	58
"EPHB6"	1927
"EPHX1"	1671
"EPHX2"	250
"EPHX3"	3
"EPHX4"	129
"EPM2A"	648
"EPM2AIP1"	2300
"EPN1"	1681
"EPN2"	2652
"EPN2-AS1"	15
"EPN2-IT1"	61
"EPN3"	50
"EPO"	1
"EPOP"	132
"EPOR"	88
"EPPIN"	0
"EPPIN-WFDC6"	0
"EPPK1"	17
"EPRS"	3157
"EPS15"	7008
"EPS15L1"	813
"EPS8"	738
"EPS8L1"	1
"EPS8L2"	97
"EPS8L3"	0
"EPSTI1"	85
"EPX"	0
"EPYC"	0
"EQTN"	41
"ERAL1"	397
"ERAP1"	835
"ERAP2"	200
"ERAS"	1
"ERBB2"	329
"ERBB3"	2461
"ERBB4"	3582
"ERBIN"	14883
"ERC1"	2216
"ERC2"	1432
"ERC2-IT1"	30
"ERCC1"	720
"ERCC2"	234
"ERCC3"	711
"ERCC4"	707
"ERCC5"	842
"ERCC6"	1226
"ERCC6L"	0
"ERCC6L2"	2604
"ERCC8"	287
"EREG"	3
"ERF"	463
"ERFE"	10
"ERG"	67
"ERG28"	250
"ERGIC1"	798
"ERGIC2"	943
"ERGIC3"	623
"ERH"	348
"ERI1"	346
"ERI2"	338
"ERI3"	960
"ERI3-IT1"	61
"ERICH1"	173
"ERICH2"	79
"ERICH3"	1066
"ERICH3-AS1"	0
"ERICH4"	0
"ERICH5"	25
"ERICH6"	9
"ERICH6-AS1"	13
"ERICH6B"	0
"ERLEC1"	1001
"ERLIN1"	316
"ERLIN2"	1116
"ERLNC1"	0
"ERMAP"	218
"ERMARD"	425
"ERMN"	16975
"ERMP1"	2513
"ERN1"	187
"ERN2"	0
"ERO1A"	1023
"ERO1B"	416
"ERP27"	2
"ERP29"	523
"ERP44"	1022
"ERRFI1"	611
"ERV3-1"	343
"ERV3-1-ZNF117"	407
"ERVFRD-1"	1
"ERVH48-1"	0
"ERVK13-1"	683
"ERVK3-1"	144
"ERVMER34-1"	6
"ERVV-1"	0
"ERVV-2"	0
"ESAM"	42
"ESCO1"	962
"ESCO2"	7
"ESD"	879
"ESF1"	1212
"ESM1"	0
"ESPL1"	7
"ESPN"	0
"ESPNL"	17
"ESPNP"	9
"ESR1"	19
"ESR2"	42
"ESRG"	0
"ESRP1"	11
"ESRP2"	2
"ESRRA"	347
"ESRRB"	14
"ESRRG"	722
"ESS2"	291
"ESX1"	0
"ESYT1"	738
"ESYT2"	2005
"ESYT3"	215
"ETAA1"	332
"ETDA"	0
"ETDB"	0
"ETDC"	0
"ETF1"	1658
"ETFA"	569
"ETFB"	690
"ETFBKMT"	74
"ETFDH"	623
"ETFRF1"	627
"ETHE1"	80
"ETNK1"	2272
"ETNK2"	56
"ETNPPL"	2978
"ETS1"	291
"ETS2"	1136
"ETV1"	812
"ETV2"	0
"ETV3"	649
"ETV3L"	1
"ETV4"	13
"ETV5"	947
"ETV6"	408
"ETV7"	2
"EVA1A"	5
"EVA1B"	48
"EVA1C"	308
"EVADR"	0
"EVC"	185
"EVC2"	17
"EVI2A"	2520
"EVI2B"	255
"EVI5"	1798
"EVI5L"	1059
"EVL"	1043
"EVPL"	11
"EVPLL"	0
"EVX1"	0
"EVX1-AS"	0
"EVX2"	0
"EWSAT1"	6
"EWSR1"	1904
"EXD1"	4
"EXD2"	988
"EXD3"	126
"EXO1"	17
"EXO5"	98
"EXOC1"	1545
"EXOC1L"	0
"EXOC2"	1263
"EXOC3"	911
"EXOC3-AS1"	39
"EXOC3L1"	2
"EXOC3L2"	0
"EXOC3L4"	0
"EXOC4"	1368
"EXOC5"	2749
"EXOC6"	660
"EXOC6B"	4481
"EXOC7"	1977
"EXOC8"	802
"EXOG"	503
"EXOSC1"	193
"EXOSC10"	868
"EXOSC2"	350
"EXOSC3"	501
"EXOSC4"	79
"EXOSC5"	101
"EXOSC6"	419
"EXOSC7"	240
"EXOSC8"	194
"EXOSC9"	264
"EXPH5"	305
"EXT1"	305
"EXT2"	911
"EXTL1"	390
"EXTL2"	537
"EXTL3"	1394
"EXTL3-AS1"	13
"EYA1"	161
"EYA2"	178
"EYA3"	724
"EYA4"	215
"EYS"	19
"EZH1"	1702
"EZH2"	50
"EZR"	2453
"EZR-AS1"	0
"F10"	1
"F10-AS1"	2
"F11"	1
"F11-AS1"	43
"F11R"	165
"F12"	18
"F13A1"	192
"F13B"	1
"F2"	0
"F2R"	104
"F2RL1"	17
"F2RL2"	2
"F2RL3"	0
"F3"	2615
"F5"	125
"F7"	8
"F8"	495
"F8A1"	165
"F8A2"	0
"F8A3"	27
"F9"	0
"FA2H"	1222
"FAAH"	457
"FAAH2"	46
"FAAHP1"	12
"FAAP100"	187
"FAAP20"	202
"FAAP24"	18
"FABP1"	5
"FABP12"	1
"FABP2"	0
"FABP3"	214
"FABP4"	2
"FABP5"	580
"FABP5P3"	0
"FABP6"	19
"FABP7"	335
"FABP9"	0
"FADD"	159
"FADS1"	1625
"FADS2"	3233
"FADS3"	301
"FADS6"	77
"FAF1"	1192
"FAF2"	907
"FAH"	158
"FAHD1"	325
"FAHD2A"	379
"FAHD2B"	462
"FAHD2CP"	483
"FAIM"	218
"FAIM2"	8109
"FALEC"	12
"FAM102A"	4296
"FAM102B"	881
"FAM103A1"	214
"FAM104A"	446
"FAM104B"	255
"FAM105A"	203
"FAM106A"	18
"FAM106B"	85
"FAM106CP"	153
"FAM107A"	33009
"FAM107B"	5031
"FAM109A"	88
"FAM109B"	24
"FAM110A"	27
"FAM110B"	411
"FAM110C"	197
"FAM110D"	11
"FAM111A"	273
"FAM111A-DT"	44
"FAM111B"	1
"FAM114A1"	408
"FAM114A2"	385
"FAM117A"	59
"FAM117B"	502
"FAM118A"	219
"FAM118B"	315
"FAM120A"	2570
"FAM120AOS"	781
"FAM120B"	1724
"FAM120C"	1399
"FAM122A"	353
"FAM122B"	789
"FAM122C"	68
"FAM124A"	1431
"FAM124B"	6
"FAM126A"	1114
"FAM126B"	2123
"FAM129A"	169
"FAM129B"	428
"FAM129C"	5
"FAM131A"	877
"FAM131B"	2152
"FAM131C"	95
"FAM133A"	119
"FAM133B"	370
"FAM133CP"	38
"FAM133DP"	331
"FAM135A"	1653
"FAM135B"	934
"FAM136A"	242
"FAM138A"	0
"FAM138B"	6
"FAM138C"	0
"FAM138D"	0
"FAM138E"	0
"FAM138F"	0
"FAM13A"	1022
"FAM13A-AS1"	266
"FAM13B"	2371
"FAM13C"	1677
"FAM149A"	307
"FAM149B1"	826
"FAM151A"	0
"FAM151B"	81
"FAM153A"	377
"FAM153B"	225
"FAM153C"	230
"FAM155A"	606
"FAM155A-IT1"	299
"FAM155B"	102
"FAM156A"	49
"FAM156B"	290
"FAM157A"	121
"FAM157B"	317
"FAM157C"	2
"FAM160A1"	99
"FAM160A2"	386
"FAM160B1"	1055
"FAM160B2"	365
"FAM161A"	319
"FAM161B"	440
"FAM162A"	488
"FAM162B"	45
"FAM163A"	17
"FAM163B"	328
"FAM166A"	1
"FAM166B"	2
"FAM167A"	1270
"FAM167A-AS1"	5
"FAM167B"	8
"FAM168A"	5797
"FAM168B"	4357
"FAM169A"	2700
"FAM169B"	1
"FAM170A"	1
"FAM170B"	2
"FAM170B-AS1"	0
"FAM171A1"	3212
"FAM171A2"	332
"FAM171B"	6185
"FAM172A"	1141
"FAM172BP"	0
"FAM173A"	198
"FAM173B"	622
"FAM174A"	221
"FAM174B"	216
"FAM177A1"	853
"FAM177B"	11
"FAM178B"	85
"FAM180A"	2
"FAM180B"	4
"FAM181A"	120
"FAM181A-AS1"	68
"FAM181B"	898
"FAM182A"	47
"FAM182B"	90
"FAM183A"	0
"FAM183BP"	2
"FAM184A"	866
"FAM184B"	73
"FAM185A"	290
"FAM185BP"	155
"FAM186A"	0
"FAM186B"	0
"FAM187A"	16
"FAM187B"	0
"FAM189A1"	310
"FAM189A2"	417
"FAM189B"	295
"FAM192A"	1634
"FAM193A"	890
"FAM193B"	632
"FAM196A"	121
"FAM196B"	410
"FAM197Y2"	0
"FAM197Y3"	0
"FAM197Y4"	0
"FAM197Y5"	0
"FAM197Y6"	0
"FAM197Y7"	0
"FAM197Y8"	0
"FAM197Y9"	0
"FAM198A"	355
"FAM198B"	2974
"FAM198B-AS1"	308
"FAM199X"	3696
"FAM19A1"	168
"FAM19A2"	346
"FAM19A3"	3
"FAM19A4"	107
"FAM19A5"	1337
"FAM200A"	211
"FAM200B"	743
"FAM201A"	95
"FAM201B"	32
"FAM204A"	673
"FAM205A"	0
"FAM205BP"	0
"FAM205C"	1
"FAM206A"	367
"FAM207A"	127
"FAM208A"	3825
"FAM208B"	2286
"FAM209A"	1
"FAM209B"	1
"FAM20A"	48
"FAM20B"	2014
"FAM20C"	903
"FAM210A"	282
"FAM210B"	833
"FAM212A"	28
"FAM212B"	569
"FAM212B-AS1"	20
"FAM213A"	1936
"FAM213B"	443
"FAM214A"	1152
"FAM214B"	496
"FAM215A"	2
"FAM216A"	190
"FAM216B"	2
"FAM217A"	0
"FAM217B"	1898
"FAM218A"	94
"FAM219A"	1895
"FAM219B"	964
"FAM21EP"	22
"FAM220A"	344
"FAM221A"	408
"FAM221B"	0
"FAM222A"	1128
"FAM222A-AS1"	7
"FAM222B"	483
"FAM223A"	2
"FAM223B"	2
"FAM224A"	0
"FAM224B"	0
"FAM225A"	120
"FAM225B"	23
"FAM226A"	32
"FAM226B"	32
"FAM227A"	156
"FAM227B"	79
"FAM228A"	77
"FAM228B"	571
"FAM229A"	33
"FAM229B"	962
"FAM230A"	0
"FAM230B"	2
"FAM230C"	0
"FAM231A"	0
"FAM231C"	0
"FAM231D"	3
"FAM234A"	654
"FAM234B"	1521
"FAM236A"	0
"FAM236B"	0
"FAM236C"	0
"FAM236D"	0
"FAM237A"	0
"FAM238A"	1
"FAM238B"	0
"FAM238C"	102
"FAM239A"	3
"FAM239B"	1
"FAM240A"	1
"FAM241A"	83
"FAM241B"	112
"FAM24A"	0
"FAM24B"	20
"FAM24B-CUZD1"	13
"FAM25A"	0
"FAM25BP"	0
"FAM25C"	0
"FAM25E"	0
"FAM25G"	0
"FAM27B"	11
"FAM27C"	2
"FAM27E2"	5
"FAM27E3"	38
"FAM27E5"	0
"FAM30A"	1
"FAM30C"	6
"FAM32A"	437
"FAM35A"	530
"FAM35BP"	1
"FAM35DP"	13
"FAM3A"	513
"FAM3B"	4
"FAM3C"	1309
"FAM3D"	0
"FAM3D-AS1"	1
"FAM41AY1"	0
"FAM41AY2"	0
"FAM41C"	4
"FAM43A"	133
"FAM43B"	177
"FAM45A"	263
"FAM45BP"	277
"FAM46A"	114
"FAM46B"	10
"FAM46C"	93
"FAM46D"	1
"FAM47A"	0
"FAM47B"	0
"FAM47C"	0
"FAM47E"	136
"FAM47E-STBD1"	177
"FAM49A"	2464
"FAM49B"	1578
"FAM50A"	439
"FAM50B"	248
"FAM53A"	50
"FAM53B"	1937
"FAM53B-AS1"	12
"FAM53C"	936
"FAM57A"	81
"FAM57B"	310
"FAM66A"	230
"FAM66B"	451
"FAM66C"	666
"FAM66D"	306
"FAM66E"	14
"FAM69A"	1204
"FAM69B"	248
"FAM69C"	546
"FAM71A"	0
"FAM71B"	0
"FAM71C"	0
"FAM71D"	15
"FAM71E1"	32
"FAM71E2"	0
"FAM71F1"	4
"FAM71F2"	122
"FAM72A"	6
"FAM72B"	7
"FAM72C"	12
"FAM72D"	6
"FAM74A1"	0
"FAM74A3"	0
"FAM74A4"	0
"FAM74A6"	0
"FAM74A7"	0
"FAM76A"	304
"FAM76B"	358
"FAM78A"	187
"FAM78B"	249
"FAM81A"	637
"FAM81B"	4
"FAM83A"	0
"FAM83A-AS1"	0
"FAM83B"	1
"FAM83C"	0
"FAM83C-AS1"	0
"FAM83D"	24
"FAM83E"	1
"FAM83F"	1
"FAM83G"	10
"FAM83H"	98
"FAM83H-AS1"	6
"FAM84A"	836
"FAM84B"	584
"FAM85A"	162
"FAM85B"	31
"FAM86B1"	8
"FAM86B2"	17
"FAM86B3P"	32
"FAM86C1"	23
"FAM86C2P"	14
"FAM86DP"	95
"FAM86EP"	22
"FAM86FP"	11
"FAM86HP"	27
"FAM86JP"	13
"FAM87A"	21
"FAM87B"	3
"FAM89A"	69
"FAM89B"	391
"FAM8A1"	1750
"FAM90A1"	19
"FAM90A10P"	0
"FAM90A25P"	1
"FAM90A26"	0
"FAM90A27P"	0
"FAM90A2P"	0
"FAM90A7P"	0
"FAM91A1"	1149
"FAM92A"	259
"FAM92A1P2"	0
"FAM92B"	0
"FAM95A"	5
"FAM95B1"	12
"FAM95C"	119
"FAM96A"	297
"FAM96B"	319
"FAM98A"	1033
"FAM98B"	994
"FAM98C"	205
"FAM99A"	0
"FAM99B"	0
"FAM9A"	0
"FAM9B"	0
"FAM9C"	0
"FAN1"	1477
"FANCA"	64
"FANCB"	338
"FANCC"	71
"FANCD2"	74
"FANCD2OS"	0
"FANCE"	47
"FANCF"	178
"FANCG"	118
"FANCI"	176
"FANCL"	670
"FANCM"	322
"FANK1"	84
"FANK1-AS1"	0
"FAP"	67
"FAR1"	3884
"FAR2"	476
"FAR2P1"	10
"FAR2P2"	370
"FARP1"	1643
"FARP2"	509
"FARS2"	178
"FARSA"	462
"FARSA-AS1"	1
"FARSB"	763
"FAS"	479
"FAS-AS1"	0
"FASLG"	0
"FASN"	3670
"FASTK"	413
"FASTKD1"	834
"FASTKD2"	1155
"FASTKD3"	173
"FASTKD5"	306
"FAT1"	5116
"FAT2"	1
"FAT3"	5994
"FAT4"	1168
"FATE1"	3
"FAU"	1212
"FAXC"	1359
"FAXDC2"	1732
"FBF1"	279
"FBL"	319
"FBLIM1"	12
"FBLL1"	105
"FBLN1"	245
"FBLN2"	38
"FBLN5"	78
"FBLN7"	84
"FBN1"	1718
"FBN2"	56
"FBN3"	7
"FBP1"	47
"FBP2"	0
"FBRS"	904
"FBRSL1"	640
"FBXL12"	96
"FBXL13"	84
"FBXL14"	343
"FBXL15"	324
"FBXL16"	5551
"FBXL17"	1156
"FBXL18"	856
"FBXL19"	698
"FBXL19-AS1"	65
"FBXL2"	443
"FBXL20"	1590
"FBXL21"	24
"FBXL22"	28
"FBXL3"	1579
"FBXL4"	963
"FBXL5"	3791
"FBXL6"	47
"FBXL7"	724
"FBXL8"	28
"FBXO10"	321
"FBXO11"	2162
"FBXO15"	82
"FBXO16"	92
"FBXO17"	133
"FBXO18"	913
"FBXO2"	1202
"FBXO21"	1963
"FBXO22"	473
"FBXO24"	19
"FBXO25"	511
"FBXO27"	298
"FBXO28"	1377
"FBXO3"	819
"FBXO3-AS1"	0
"FBXO30"	937
"FBXO31"	1016
"FBXO32"	2383
"FBXO33"	884
"FBXO34"	785
"FBXO36"	243
"FBXO38"	1079
"FBXO39"	3
"FBXO4"	135
"FBXO40"	72
"FBXO41"	2285
"FBXO42"	738
"FBXO43"	7
"FBXO44"	825
"FBXO45"	972
"FBXO46"	190
"FBXO47"	0
"FBXO48"	93
"FBXO5"	55
"FBXO6"	66
"FBXO7"	1864
"FBXO8"	408
"FBXO9"	1062
"FBXW10"	4
"FBXW11"	2991
"FBXW12"	24
"FBXW2"	1690
"FBXW4"	1222
"FBXW4P1"	26
"FBXW5"	833
"FBXW7"	3307
"FBXW7-AS1"	0
"FBXW8"	241
"FBXW9"	44
"FCAMR"	0
"FCAR"	28
"FCER1A"	1
"FCER1G"	313
"FCER2"	0
"FCF1"	408
"FCF1P2"	85
"FCGBP"	2767
"FCGR1A"	338
"FCGR1B"	99
"FCGR1CP"	46
"FCGR2A"	581
"FCGR2B"	245
"FCGR2C"	137
"FCGR3A"	911
"FCGR3B"	8
"FCGRT"	460
"FCHO1"	676
"FCHO2"	940
"FCHSD1"	133
"FCHSD2"	1549
"FCMR"	10
"FCN1"	0
"FCN2"	1
"FCN3"	1
"FCRL1"	0
"FCRL2"	0
"FCRL3"	0
"FCRL4"	0
"FCRL5"	0
"FCRL6"	0
"FCRLA"	14
"FCRLB"	61
"FDCSP"	0
"FDFT1"	1483
"FDPS"	429
"FDPSP2"	0
"FDX1"	333
"FDX1L"	203
"FDXACB1"	55
"FDXR"	115
"FECH"	862
"FEM1A"	703
"FEM1B"	4138
"FEM1C"	1766
"FEN1"	193
"FENDRR"	10
"FER"	2613
"FER1L4"	35
"FER1L5"	28
"FER1L6"	3
"FER1L6-AS1"	1
"FER1L6-AS2"	14
"FERD3L"	1
"FERMT1"	110
"FERMT2"	1876
"FERMT3"	129
"FES"	85
"FETUB"	1
"FEV"	2
"FEZ1"	7123
"FEZ2"	1267
"FEZF1"	0
"FEZF1-AS1"	16
"FEZF2"	173
"FFAR1"	10
"FFAR2"	1
"FFAR3"	0
"FFAR4"	14
"FGA"	0
"FGB"	0
"FGD1"	157
"FGD2"	154
"FGD3"	45
"FGD4"	2124
"FGD5"	80
"FGD5-AS1"	4137
"FGD5P1"	18
"FGD6"	1358
"FGF1"	7964
"FGF10"	6
"FGF10-AS1"	0
"FGF11"	214
"FGF12"	1681
"FGF12-AS1"	0
"FGF12-AS2"	1
"FGF13"	564
"FGF13-AS1"	7
"FGF14"	1226
"FGF14-AS1"	0
"FGF14-AS2"	86
"FGF14-IT1"	316
"FGF16"	0
"FGF17"	33
"FGF18"	7
"FGF19"	0
"FGF2"	3020
"FGF20"	10
"FGF21"	0
"FGF22"	13
"FGF23"	0
"FGF3"	0
"FGF4"	0
"FGF5"	56
"FGF6"	0
"FGF7"	3
"FGF7P3"	243
"FGF7P6"	263
"FGF8"	1
"FGF9"	232
"FGFBP1"	1
"FGFBP2"	4
"FGFBP3"	36
"FGFR1"	1355
"FGFR1OP"	533
"FGFR1OP2"	1608
"FGFR2"	5057
"FGFR3"	1981
"FGFR4"	9
"FGFRL1"	936
"FGG"	0
"FGGY"	301
"FGL1"	42
"FGL2"	352
"FGR"	194
"FH"	579
"FHAD1"	22
"FHDC1"	91
"FHIT"	192
"FHL1"	1937
"FHL2"	109
"FHL3"	92
"FHL5"	40
"FHOD1"	49
"FHOD3"	592
"FIBCD1"	22
"FIBIN"	382
"FIBP"	368
"FICD"	144
"FIG4"	823
"FIGLA"	0
"FIGN"	540
"FIGNL1"	419
"FIGNL2"	22
"FILIP1"	156
"FILIP1L"	169
"FILNC1"	0
"FIP1L1"	1004
"FIRRE"	95
"FIS1"	929
"FITM1"	4
"FITM2"	387
"FIZ1"	250
"FJX1"	151
"FKBP10"	309
"FKBP11"	203
"FKBP14"	291
"FKBP15"	990
"FKBP1A"	1461
"FKBP1A-SDCBP2"	177
"FKBP1AP1"	1
"FKBP1B"	81
"FKBP2"	293
"FKBP3"	1087
"FKBP4"	2057
"FKBP5"	3398
"FKBP6"	2
"FKBP7"	46
"FKBP8"	4054
"FKBP9"	742
"FKBP9P1"	1
"FKBPL"	33
"FKRP"	312
"FKSG29"	25
"FKTN"	1178
"FLAD1"	196
"FLCN"	804
"FLG"	0
"FLG-AS1"	172
"FLG2"	0
"FLI1"	187
"FLICR"	2
"FLII"	881
"FLJ12825"	0
"FLJ13224"	0
"FLJ16779"	272
"FLJ20021"	39
"FLJ21408"	15
"FLJ22447"	0
"FLJ23867"	140
"FLJ25758"	0
"FLJ30679"	4
"FLJ30901"	7
"FLJ31104"	16
"FLJ31356"	1
"FLJ32255"	23
"FLJ33534"	65
"FLJ34503"	1
"FLJ36000"	1
"FLJ37035"	83
"FLJ37201"	108
"FLJ37453"	126
"FLJ38576"	17
"FLJ39095"	30
"FLJ40194"	0
"FLJ40288"	0
"FLJ42102"	2
"FLJ42351"	19
"FLJ42393"	49
"FLJ42627"	416
"FLJ42969"	1
"FLJ43315"	0
"FLJ44635"	22
"FLJ45513"	27
"FLJ46284"	0
"FLJ46875"	212
"FLJ46906"	67
"FLNA"	2805
"FLNB"	2448
"FLNB-AS1"	0
"FLNC"	1430
"FLNC-AS1"	0
"FLOT1"	2138
"FLOT2"	783
"FLRT1"	338
"FLRT2"	2557
"FLRT3"	426
"FLT1"	718
"FLT3"	82
"FLT3LG"	28
"FLT4"	24
"FLVCR1"	287
"FLVCR1-AS1"	22
"FLVCR2"	52
"FLYWCH1"	955
"FLYWCH2"	174
"FMC1"	59
"FMN1"	3101
"FMN2"	4422
"FMNL1"	334
"FMNL2"	13637
"FMNL3"	951
"FMO1"	0
"FMO2"	113
"FMO3"	8
"FMO4"	108
"FMO5"	107
"FMO6P"	0
"FMO9P"	0
"FMOD"	41
"FMR1"	1914
"FMR1-AS1"	6
"FMR1NB"	0
"FN1"	639
"FN3K"	1074
"FN3KRP"	514
"FNBP1"	3169
"FNBP1L"	781
"FNBP4"	1072
"FNDC1"	3
"FNDC10"	132
"FNDC11"	0
"FNDC3A"	2998
"FNDC3B"	706
"FNDC4"	471
"FNDC5"	246
"FNDC7"	6
"FNDC8"	0
"FNDC9"	54
"FNIP1"	2919
"FNIP2"	3085
"FNTA"	1162
"FNTB"	424
