gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00388-b38_PE.bam
"FLJ20021"	48
"FLJ21408"	13
"FLJ22447"	2
"FLJ23867"	92
"FLJ25758"	0
"FLJ30679"	2
"FLJ30901"	23
"FLJ31104"	13
"FLJ31356"	0
"FLJ32255"	25
"FLJ33534"	26
"FLJ34503"	4
"FLJ36000"	1
"FLJ37035"	115
"FLJ37201"	148
"FLJ37453"	133
"FLJ38576"	15
"FLJ39095"	15
"FLJ40194"	0
"FLJ40288"	0
"FLJ42102"	0
"FLJ42351"	15
"FLJ42393"	35
"FLJ42627"	255
"FLJ42969"	1
"FLJ43315"	0
"FLJ44635"	13
"FLJ45513"	29
"FLJ46284"	2
"FLJ46875"	205
"FLJ46906"	71
"FLNA"	10719
"FLNB"	3011
"FLNB-AS1"	0
"FLNC"	4409
"FLNC-AS1"	0
"FLOT1"	3035
"FLOT2"	1235
"FLRT1"	257
"FLRT2"	1633
"FLRT3"	379
"FLT1"	1204
"FLT3"	50
"FLT3LG"	32
"FLT4"	18
"FLVCR1"	273
"FLVCR1-AS1"	12
"FLVCR2"	104
"FLYWCH1"	765
"FLYWCH2"	156
"FMC1"	61
"FMN1"	1717
"FMN2"	3665
"FMNL1"	352
"FMNL2"	16041
"FMNL3"	1291
"FMO1"	0
"FMO2"	64
"FMO3"	14
"FMO4"	152
"FMO5"	229
"FMO6P"	0
"FMO9P"	0
"FMOD"	29
"FMR1"	1923
"FMR1-AS1"	15
"FMR1NB"	0
"FN1"	1986
"FN3K"	841
"FN3KRP"	675
"FNBP1"	3551
"FNBP1L"	943
"FNBP4"	1280
"FNDC1"	2
"FNDC10"	38
"FNDC11"	0
"FNDC3A"	3512
"FNDC3B"	882
"FNDC4"	894
"FNDC5"	112
"FNDC7"	15
"FNDC8"	0
"FNDC9"	56
"FNIP1"	3298
"FNIP2"	2931
"FNTA"	1290
"FNTB"	566
"FOCAD"	2117
"FOCAD-AS1"	0
"FOLH1"	2608
"FOLH1B"	12
"FOLR1"	5
"FOLR2"	123
"FOLR3"	0
"FOPNL"	471
"FOS"	997
"FOSB"	23
"FOSL1"	6
"FOSL2"	595
"FOXA1"	0
"FOXA2"	0
"FOXA3"	1
"FOXB1"	0
"FOXB2"	0
"FOXC1"	33
"FOXC2"	0
"FOXC2-AS1"	0
"FOXCUT"	0
"FOXD1"	2
"FOXD2"	2
"FOXD2-AS1"	17
"FOXD3"	2
"FOXD3-AS1"	1
"FOXD4"	12
"FOXD4L1"	5
"FOXD4L3"	4
"FOXD4L4"	6
"FOXD4L5"	9
"FOXD4L6"	12
"FOXE1"	0
"FOXE3"	0
"FOXF1"	21
"FOXF2"	14
"FOXG1"	740
"FOXG1-AS1"	66
"FOXH1"	0
"FOXI1"	0
"FOXI2"	0
"FOXI3"	0
"FOXJ1"	269
"FOXJ2"	720
"FOXJ3"	1882
"FOXK1"	2736
"FOXK2"	1018
"FOXL1"	1
"FOXL2"	1
"FOXL2NB"	3
"FOXM1"	8
"FOXN1"	0
"FOXN2"	2243
"FOXN3"	2565
"FOXN3-AS1"	18
"FOXN3-AS2"	0
"FOXN4"	4
"FOXO1"	1147
"FOXO3"	3032
"FOXO3B"	382
"FOXO4"	2346
"FOXO6"	80
"FOXP1"	1259
"FOXP1-AS1"	0
"FOXP2"	382
"FOXP3"	3
"FOXP4"	435
"FOXP4-AS1"	2
"FOXQ1"	2
"FOXR1"	0
"FOXR2"	0
"FOXRED1"	343
"FOXRED2"	606
"FOXS1"	1
"FPGS"	222
"FPGT"	473
"FPGT-TNNI3K"	236
"FPR1"	543
"FPR2"	26
"FPR3"	85
"FRA10AC1"	1059
"FRAS1"	679
"FRAT1"	98
"FRAT2"	158
"FREM1"	158
"FREM2"	247
"FREM2-AS1"	0
"FREM3"	14
"FRG1"	466
"FRG1-DT"	63
"FRG1BP"	823
"FRG1CP"	0
"FRG1DP"	256
"FRG1EP"	0
"FRG1HP"	385
"FRG1JP"	184
"FRG2"	0
"FRG2B"	0
"FRG2C"	0
"FRG2DP"	16
"FRG2EP"	0
"FRG2KP"	1
"FRGCA"	0
"FRK"	189
"FRMD1"	0
"FRMD3"	322
"FRMD4A"	1510
"FRMD4B"	3070
"FRMD5"	1987
"FRMD6"	264
"FRMD6-AS1"	36
"FRMD6-AS2"	3
"FRMD7"	0
"FRMD8"	492
"FRMD8P1"	0
"FRMPD1"	95
"FRMPD2"	317
"FRMPD2B"	12
"FRMPD3"	515
"FRMPD3-AS1"	0
"FRMPD4"	916
"FRRS1"	353
"FRRS1L"	3331
"FRS2"	2700
"FRS3"	185
"FRY"	2481
"FRY-AS1"	17
"FRYL"	11386
"FRZB"	32
"FSBP"	137
"FSCB"	6
"FSCN1"	2468
"FSCN2"	15
"FSCN3"	4
"FSD1"	149
"FSD1L"	1665
"FSD2"	1
"FSHB"	0
"FSHR"	0
"FSIP1"	107
"FSIP2"	200
"FSIP2-AS1"	67
"FST"	15
"FSTL1"	769
"FSTL3"	180
"FSTL4"	174
"FSTL5"	317
"FTCD"	64
"FTCD-AS1"	0
"FTCDNL1"	226
"FTH1"	37348
"FTH1P18"	0
"FTH1P3"	13
"FTHL17"	0
"FTL"	45994
"FTLP10"	0
"FTMT"	0
"FTO"	2337
"FTO-IT1"	68
"FTSJ1"	185
"FTSJ3"	507
"FTX"	544
"FUBP1"	1948
"FUBP3"	915
"FUCA1"	201
"FUCA2"	453
"FUK"	285
"FUNDC1"	187
"FUNDC2"	679
"FUNDC2P2"	0
"FUOM"	44
"FURIN"	538
"FUS"	1463
"FUT1"	25
"FUT10"	491
"FUT11"	240
"FUT2"	0
"FUT3"	3
"FUT4"	299
"FUT5"	3
"FUT6"	0
"FUT7"	3
"FUT8"	2775
"FUT8-AS1"	34
"FUT9"	5948
"FUZ"	345
"FXN"	307
"FXR1"	4957
"FXR2"	1018
"FXYD1"	554
"FXYD2"	3
"FXYD3"	20
"FXYD4"	8
"FXYD5"	150
"FXYD6"	2022
"FXYD6-FXYD2"	400
"FXYD7"	245
"FYB1"	1881
"FYB2"	12
"FYCO1"	1582
"FYN"	4302
"FYTTD1"	1412
"FZD1"	140
"FZD10"	6
"FZD10-AS1"	20
"FZD2"	55
"FZD3"	2195
"FZD4"	402
"FZD5"	421
"FZD6"	150
"FZD7"	128
"FZD8"	70
"FZD9"	59
"FZR1"	665
"G0S2"	32
"G2E3"	661
"G2E3-AS1"	0
"G3BP1"	1626
"G3BP2"	3718
"G6PC"	0
"G6PC2"	0
"G6PC3"	386
"G6PD"	597
"GAA"	1087
"GAB1"	6539
"GAB2"	6100
"GAB3"	303
"GAB4"	1
"GABARAP"	3458
"GABARAPL1"	2158
"GABARAPL2"	2193
"GABARAPL3"	0
"GABBR1"	3310
"GABBR2"	1210
"GABPA"	996
"GABPB1"	266
"GABPB1-AS1"	290
"GABPB1-IT1"	387
"GABPB2"	667
"GABRA1"	975
"GABRA2"	1769
"GABRA3"	300
"GABRA4"	972
"GABRA5"	388
"GABRA6"	0
"GABRB1"	906
"GABRB2"	2716
"GABRB3"	1698
"GABRD"	93
"GABRE"	75
"GABRG1"	2211
"GABRG2"	1194
"GABRG3"	106
"GABRG3-AS1"	0
"GABRP"	0
"GABRQ"	16
"GABRR1"	0
"GABRR2"	21
"GABRR3"	0
"GACAT1"	0
"GACAT2"	1
"GACAT3"	7
"GAD1"	581
"GAD2"	139
"GADD45A"	753
"GADD45B"	358
"GADD45G"	62
"GADD45GIP1"	327
"GADL1"	3
"GAGE1"	0
"GAGE10"	5
"GAGE12B"	0
"GAGE12C"	0
"GAGE12D"	0
"GAGE12E"	0
"GAGE12F"	0
"GAGE12G"	0
"GAGE12H"	0
"GAGE12I"	0
"GAGE12J"	0
"GAGE13"	0
"GAGE2A"	0
"GAGE2B"	0
"GAGE2C"	0
"GAGE2D"	0
"GAGE2E"	0
"GAGE4"	0
"GAGE5"	0
"GAGE6"	0
"GAGE7"	0
"GAGE8"	0
"GAK"	946
"GAL"	2
"GAL3ST1"	285
"GAL3ST2"	9
"GAL3ST3"	60
"GAL3ST4"	236
"GALC"	1709
"GALE"	87
"GALK1"	122
"GALK2"	742
"GALM"	118
"GALNS"	170
"GALNT1"	1097
"GALNT10"	1254
"GALNT11"	789
"GALNT12"	58
"GALNT13"	1161
"GALNT14"	63
"GALNT15"	6809
"GALNT16"	523
"GALNT17"	432
"GALNT18"	200
"GALNT2"	1077
"GALNT3"	86
"GALNT4"	137
"GALNT5"	16
"GALNT6"	452
"GALNT7"	1065
"GALNT8"	53
"GALNT9"	190
"GALNTL5"	10
"GALNTL6"	33
"GALP"	0
"GALR1"	62
"GALR2"	0
"GALR3"	2
"GALT"	194
"GAMT"	363
"GAN"	1785
"GANAB"	2304
"GANC"	929
"GAP43"	1101
"GAPDH"	33163
"GAPDHS"	1
"GAPLINC"	2
"GAPT"	9
"GAPVD1"	2239
"GAR1"	87
"GAREM1"	1344
"GAREM2"	368
"GARNL3"	1129
"GARS"	1093
"GART"	834
"GAS1"	143
"GAS1RR"	36
"GAS2"	192
"GAS2L1"	568
"GAS2L1P2"	1
"GAS2L2"	13
"GAS2L3"	129
"GAS5"	531
"GAS5-AS1"	23
"GAS6"	589
"GAS6-AS1"	10
"GAS6-AS2"	29
"GAS7"	11877
"GAS8"	301
"GAS8-AS1"	1
"GASAL1"	3
"GAST"	2
"GATA1"	0
"GATA2"	5
"GATA2-AS1"	11
"GATA3"	0
"GATA3-AS1"	1
"GATA4"	0
"GATA5"	0
"GATA6"	0
"GATA6-AS1"	0
"GATAD1"	1314
"GATAD2A"	901
"GATAD2B"	1859
"GATB"	518
"GATC"	751
"GATD1"	1086
"GATM"	5105
"GATS"	3432
"GBA"	488
"GBA2"	905
"GBA3"	5
"GBAP1"	124
"GBAT2"	1
"GBE1"	493
"GBF1"	1682
"GBGT1"	163
"GBP1"	494
"GBP1P1"	9
"GBP2"	1389
"GBP3"	239
"GBP4"	90
"GBP5"	19
"GBP6"	17
"GBP7"	1
"GBX1"	0
"GBX2"	0
"GC"	0
"GCA"	939
"GCAT"	132
"GCC1"	484
"GCC2"	3311
"GCC2-AS1"	8
"GCDH"	353
"GCFC2"	587
"GCG"	0
"GCGR"	0
"GCH1"	53
"GCHFR"	33
"GCK"	99
"GCKR"	55
"GCLC"	2010
"GCLM"	594
"GCM1"	0
"GCM2"	1
"GCN1"	1702
"GCNA"	208
"GCNT1"	62
"GCNT2"	147
"GCNT3"	0
"GCNT4"	96
"GCNT7"	0
"GCOM1"	895
"GCSAM"	3
"GCSAML"	2
"GCSAML-AS1"	1
"GCSH"	851
"GCSHP3"	300
"GDA"	2001
"GDAP1"	1540
"GDAP1L1"	154
"GDAP2"	1487
"GDE1"	1876
"GDF1"	1631
"GDF10"	98
"GDF11"	734
"GDF15"	4
"GDF2"	0
"GDF3"	0
"GDF5"	1
"GDF5OS"	0
"GDF6"	12
"GDF7"	58
"GDF9"	30
"GDI1"	4905
"GDI2"	3649
"GDNF"	40
"GDNF-AS1"	40
"GDPD1"	338
"GDPD2"	196
"GDPD3"	35
"GDPD4"	4
"GDPD5"	252
"GDPGP1"	65
"GEM"	348
"GEMIN2"	118
"GEMIN4"	209
"GEMIN5"	825
"GEMIN6"	110
"GEMIN7"	85
"GEMIN7-AS1"	7
"GEMIN8"	368
"GEMIN8P4"	18
"GEN1"	221
"GET4"	384
"GFAP"	369597
"GFER"	196
"GFI1"	4
"GFI1B"	3
"GFM1"	1035
"GFM2"	820
"GFOD1"	882
"GFOD2"	333
"GFPT1"	1431
"GFPT2"	537
"GFRA1"	763
"GFRA2"	116
"GFRA3"	1
"GFRA4"	0
"GFRAL"	0
"GFY"	0
"GGA1"	662
"GGA2"	1130
"GGA3"	632
"GGACT"	46
"GGCT"	158
"GGCX"	584
"GGH"	100
"GGN"	15
"GGNBP1"	1
"GGNBP2"	1399
"GGPS1"	654
"GGT1"	63
"GGT2"	13
"GGT3P"	0
"GGT5"	333
"GGT6"	0
"GGT7"	455
"GGT8P"	9
"GGTA1P"	180
"GGTLC1"	0
"GGTLC2"	0
"GGTLC3"	0
"GH1"	0
"GH2"	0
"GHDC"	250
"GHET1"	10
"GHITM"	2485
"GHR"	103
"GHRH"	0
"GHRHR"	0
"GHRL"	3
"GHRLOS"	110
"GHSR"	1
"GID4"	607
"GID8"	925
"GIF"	0
"GIGYF1"	934
"GIGYF2"	3421
"GIMAP1"	86
"GIMAP1-GIMAP5"	60
"GIMAP2"	145
"GIMAP4"	363
"GIMAP5"	37
"GIMAP6"	173
"GIMAP7"	43
"GIMAP8"	113
"GIMD1"	0
"GIN1"	370
"GINM1"	711
"GINS1"	41
"GINS2"	40
"GINS3"	76
"GINS4"	38
"GIP"	0
"GIPC1"	946
"GIPC2"	23
"GIPC3"	25
"GIPR"	55
"GIT1"	1955
"GIT2"	1527
"GJA1"	13461
"GJA10"	0
"GJA3"	8
"GJA4"	11
"GJA5"	1
"GJA8"	0
"GJA9"	14
"GJA9-MYCBP"	57
"GJB1"	678
"GJB2"	6
"GJB3"	0
"GJB4"	2
"GJB5"	8
"GJB6"	166
"GJB7"	0
"GJC1"	123
"GJC2"	299
"GJC3"	3
"GJD2"	3
"GJD3"	6
"GJD4"	0
"GJE1"	0
"GK"	496
"GK2"	0
"GK3P"	0
"GK5"	672
"GKAP1"	548
"GKN1"	0
"GKN2"	0
"GLA"	140
"GLB1"	406
"GLB1L"	99
"GLB1L2"	13
"GLB1L3"	48
"GLCCI1"	678
"GLCE"	1061
"GLDC"	307
"GLDN"	3332
"GLE1"	397
"GLG1"	4692
"GLI1"	1
"GLI2"	51
"GLI3"	403
"GLI4"	140
"GLIDR"	223
"GLIPR1"	379
"GLIPR1L1"	0
"GLIPR1L2"	125
"GLIPR2"	435
"GLIS1"	70
"GLIS2"	193
"GLIS2-AS1"	4
"GLIS3"	1184
"GLIS3-AS1"	1
"GLMN"	174
"GLMP"	175
"GLO1"	1545
"GLOD4"	403
"GLOD5"	0
"GLP1R"	10
"GLP2R"	14
"GLRA1"	15
"GLRA2"	53
"GLRA3"	122
"GLRA4"	7
"GLRB"	714
"GLRX"	426
"GLRX2"	140
"GLRX3"	485
"GLRX5"	194
"GLS"	4468
"GLS2"	209
"GLT1D1"	158
"GLT6D1"	0
"GLT8D1"	557
"GLT8D2"	41
"GLTP"	1631
"GLTPD2"	1
"GLUD1"	7211
"GLUD1P2"	16
"GLUD1P3"	57
"GLUD2"	119
"GLUL"	23331
"GLYAT"	3
"GLYATL1"	2
"GLYATL1B"	0
"GLYATL2"	12
"GLYATL3"	2
"GLYCAM1"	0
"GLYCTK"	54
"GLYCTK-AS1"	1
"GLYR1"	1588
"GM2A"	2812
"GMCL1"	480
"GMCL2"	1
"GMDS"	128
"GMDS-AS1"	102
"GMEB1"	185
"GMEB2"	233
"GMFB"	4956
"GMFG"	127
"GMIP"	261
"GML"	3
"GMNC"	51
"GMNN"	239
"GMPPA"	222
"GMPPB"	135
"GMPR"	269
"GMPR2"	476
"GMPS"	1005
"GNA11"	1167
"GNA12"	3192
"GNA13"	4088
"GNA14"	144
"GNA14-AS1"	0
"GNA15"	68
"GNAI1"	2265
"GNAI2"	3620
"GNAI3"	1135
"GNAL"	732
"GNAO1"	6591
"GNAQ"	6689
"GNAS"	10302
"GNAS-AS1"	13
"GNAT1"	1
"GNAT2"	1
"GNAT3"	0
"GNAZ"	1596
"GNB1"	7449
"GNB1L"	44
"GNB2"	1591
"GNB3"	20
"GNB4"	1973
"GNB5"	483
"GNE"	711
"GNG10"	278
"GNG11"	87
"GNG12"	1802
"GNG12-AS1"	4
"GNG13"	4
"GNG14"	0
"GNG2"	1113
"GNG3"	292
"GNG4"	207
"GNG5"	343
"GNG7"	2304
"GNG8"	3
"GNGT1"	0
"GNGT2"	45
"GNL1"	2041
"GNL2"	458
"GNL3"	573
"GNL3L"	1051
"GNLY"	64
"GNMT"	5
"GNPAT"	865
"GNPDA1"	595
"GNPDA2"	353
"GNPNAT1"	470
"GNPTAB"	2132
"GNPTG"	690
"GNRH1"	60
"GNRH2"	5
"GNRHR"	1
"GNRHR2"	20
"GNS"	2205
"GOLGA1"	898
"GOLGA2"	953
"GOLGA2P10"	33
"GOLGA2P11"	0
"GOLGA2P2Y"	0
"GOLGA2P3Y"	0
"GOLGA2P5"	136
"GOLGA2P6"	2
"GOLGA2P7"	103
"GOLGA2P9"	0
"GOLGA3"	2768
"GOLGA4"	6427
"GOLGA5"	999
"GOLGA6A"	0
"GOLGA6B"	5
"GOLGA6C"	13
"GOLGA6D"	0
"GOLGA6L1"	0
"GOLGA6L10"	9
"GOLGA6L17P"	2
"GOLGA6L2"	0
"GOLGA6L22"	0
"GOLGA6L3"	9
"GOLGA6L4"	17
"GOLGA6L5P"	73
"GOLGA6L6"	0
"GOLGA6L9"	135
"GOLGA7"	2325
"GOLGA7B"	828
"GOLGA8A"	1030
"GOLGA8B"	621
"GOLGA8CP"	0
"GOLGA8DP"	0
"GOLGA8EP"	0
"GOLGA8F"	0
"GOLGA8G"	0
"GOLGA8H"	48
"GOLGA8IP"	9
"GOLGA8J"	29
"GOLGA8K"	45
"GOLGA8M"	126
"GOLGA8N"	360
"GOLGA8O"	62
"GOLGA8Q"	30
"GOLGA8R"	146
"GOLGA8S"	26
"GOLGA8T"	4
"GOLGB1"	8665
"GOLIM4"	3050
"GOLM1"	2013
"GOLPH3"	1382
"GOLPH3L"	489
"GOLT1A"	4
"GOLT1B"	580
"GON4L"	1687
"GON7"	64
"GOPC"	1607
"GORAB"	274
"GORASP1"	919
"GORASP2"	758
"GOSR1"	1141
"GOSR2"	1009
"GOT1"	744
"GOT1L1"	0
"GOT2"	1272
"GP1BA"	0
"GP1BB"	107
"GP2"	0
"GP5"	2
"GP6"	27
"GP9"	0
"GPA33"	5
"GPAA1"	664
"GPALPP1"	694
"GPAM"	937
"GPANK1"	201
"GPAT2"	38
"GPAT3"	19
"GPAT4"	1149
"GPATCH1"	407
"GPATCH11"	957
"GPATCH2"	580
"GPATCH2L"	4007
"GPATCH3"	209
"GPATCH4"	302
"GPATCH8"	1941
"GPBAR1"	3
"GPBP1"	4428
"GPBP1L1"	1886
"GPC1"	892
"GPC2"	41
"GPC3"	5
"GPC3-AS1"	0
"GPC4"	428
"GPC5"	136
"GPC5-AS1"	0
"GPC5-AS2"	0
"GPC6"	277
"GPC6-AS1"	0
"GPC6-AS2"	0
"GPCPD1"	1266
"GPD1"	169
"GPD1L"	942
"GPD2"	1822
"GPER1"	41
"GPHA2"	0
"GPHB5"	1
"GPHN"	1172
"GPI"	2777
"GPIHBP1"	814
"GPKOW"	524
"GPLD1"	236
"GPM6A"	9157
"GPM6B"	30945
"GPN1"	395
"GPN2"	231
"GPN3"	271
"GPNMB"	1635
"GPR1"	0
"GPR1-AS"	0
"GPR101"	0
"GPR107"	2278
"GPR108"	487
"GPR119"	0
"GPR12"	264
"GPR132"	33
"GPR135"	136
"GPR137"	489
"GPR137B"	1272
"GPR137C"	644
"GPR139"	2
"GPR141"	14
"GPR142"	10
"GPR143"	57
"GPR146"	128
"GPR148"	0
"GPR149"	8
"GPR15"	0
"GPR150"	14
"GPR151"	4
"GPR152"	0
"GPR153"	82
"GPR155"	1741
"GPR156"	54
"GPR157"	3
"GPR158"	993
"GPR158-AS1"	7
"GPR160"	41
"GPR161"	364
"GPR162"	433
"GPR17"	553
"GPR171"	5
"GPR173"	339
"GPR174"	2
"GPR176"	419
"GPR179"	132
"GPR18"	2
"GPR180"	846
"GPR182"	0
"GPR183"	110
"GPR19"	153
"GPR20"	0
"GPR21"	118
"GPR22"	345
"GPR25"	1
"GPR26"	117
"GPR27"	637
"GPR3"	12
"GPR31"	0
"GPR32"	0
"GPR33"	0
"GPR34"	734
"GPR35"	48
"GPR37"	3339
"GPR37L1"	2382
"GPR39"	4
"GPR4"	21
"GPR42"	0
"GPR45"	4
"GPR50"	0
"GPR50-AS1"	0
"GPR52"	85
"GPR55"	8
"GPR6"	1
"GPR61"	85
"GPR62"	356
"GPR63"	340
"GPR65"	257
"GPR68"	6
"GPR75"	700
"GPR75-ASB3"	506
"GPR78"	6
"GPR82"	6
"GPR83"	47
"GPR84"	17
"GPR85"	250
"GPR87"	0
"GPR88"	56
"GPR89A"	216
"GPR89B"	365
"GPRASP1"	2638
"GPRASP2"	457
"GPRC5A"	18
"GPRC5B"	13284
"GPRC5C"	164
"GPRC5D"	0
"GPRC5D-AS1"	13
"GPRC6A"	0
"GPRIN1"	433
"GPRIN2"	18
"GPRIN3"	622
"GPS1"	727
"GPS2"	525
"GPSM1"	500
"GPSM2"	2491
"GPSM3"	372
"GPT"	35
"GPT2"	2410
"GPX1"	1778
"GPX2"	1
"GPX3"	1409
"GPX4"	1314
"GPX5"	0
"GPX6"	0
"GPX7"	69
"GPX8"	40
"GRAMD1A"	607
"GRAMD1B"	1767
"GRAMD1C"	536
"GRAMD2A"	120
"GRAMD2B"	3153
"GRAMD4"	800
"GRAP"	34
"GRAP2"	9
"GRAPL"	1
"GRASP"	57
"GRASP-AS1"	1
"GRB10"	1896
"GRB14"	43
"GRB2"	2695
"GRB7"	3
"GREB1"	652
"GREB1L"	273
"GREM1"	1473
"GREM2"	45
"GRHL1"	90
"GRHL2"	1
"GRHL3"	20
"GRHPR"	858
"GRIA1"	1268
"GRIA2"	6616
"GRIA3"	2318
"GRIA4"	1073
"GRID1"	875
"GRID1-AS1"	0
"GRID2"	410
"GRID2IP"	15
"GRIFIN"	0
"GRIK1"	280
"GRIK1-AS1"	26
"GRIK1-AS2"	12
"GRIK2"	1004
"GRIK3"	1004
"GRIK4"	438
"GRIK5"	560
"GRIN1"	1309
"GRIN2A"	2191
"GRIN2B"	4990
"GRIN2C"	426
"GRIN2D"	31
"GRIN3A"	276
"GRIN3B"	0
"GRINA"	2109
"GRIP1"	242
"GRIP2"	55
"GRIPAP1"	1242
"GRK1"	1
"GRK2"	1224
"GRK3"	1586
"GRK4"	271
"GRK5"	114
"GRK6"	345
"GRK6P1"	36
"GRK7"	7
"GRM1"	256
"GRM2"	90
"GRM3"	2143
"GRM4"	61
"GRM5"	2302
"GRM5-AS1"	0
"GRM6"	2
"GRM7"	174
"GRM7-AS1"	3
"GRM7-AS2"	0
"GRM7-AS3"	1
"GRM8"	79
"GRN"	824
"GRP"	2
"GRPEL1"	419
"GRPEL2"	403
"GRPEL2-AS1"	9
"GRPR"	17
"GRSF1"	2556
"GRTP1"	22
"GRTP1-AS1"	2
"GRWD1"	205
"GRXCR1"	1
"GRXCR2"	1
"GS1-124K5.11"	360
"GS1-124K5.4"	34
"GS1-24F4.2"	0
"GS1-279B7.1"	0
"GS1-594A7.3"	0
"GS1-600G8.3"	9
"GSAP"	521
"GSC"	0
"GSC2"	0
"GSDMA"	3
"GSDMB"	144
"GSDMC"	13
"GSDMD"	113
"GSDME"	494
"GSE1"	777
"GSEC"	30
"GSG1"	0
"GSG1L"	360
"GSG1L2"	0
"GSK3A"	791
"GSK3B"	2375
"GSKIP"	385
"GSN"	10587
"GSN-AS1"	5
"GSPT1"	2776
"GSPT2"	255
"GSR"	725
"GSS"	295
"GSTA1"	8
"GSTA2"	0
"GSTA3"	0
"GSTA4"	470
"GSTA5"	0
"GSTA7P"	0
"GSTCD"	286
"GSTK1"	528
"GSTM1"	1
"GSTM2"	279
"GSTM2P1"	0
"GSTM3"	1222
"GSTM4"	270
"GSTM5"	75
"GSTO1"	693
"GSTO2"	109
"GSTP1"	1473
"GSTT1"	0
"GSTT1-AS1"	0
"GSTT2"	0
"GSTT2B"	0
"GSTT4"	0
"GSTTP2"	0
"GSTZ1"	128
"GSX1"	1
"GSX2"	1
"GTDC1"	1536
"GTF2A1"	1433
"GTF2A1L"	32
"GTF2A2"	303
"GTF2B"	361
"GTF2E1"	249
"GTF2E2"	305
"GTF2F1"	860
"GTF2F2"	399
"GTF2H1"	719
"GTF2H2"	513
"GTF2H2B"	358
"GTF2H2C"	143
"GTF2H2C_2"	143
"GTF2H3"	481
"GTF2H4"	183
"GTF2H5"	547
"GTF2I"	6014
"GTF2IP1"	2266
"GTF2IP12"	103
"GTF2IP20"	180
"GTF2IP23"	60
"GTF2IP4"	1969
"GTF2IP7"	12
"GTF2IRD1"	363
"GTF2IRD1P1"	13
"GTF2IRD2"	380
"GTF2IRD2B"	153
"GTF3A"	999
"GTF3C1"	2008
"GTF3C2"	539
"GTF3C2-AS1"	0
"GTF3C3"	836
"GTF3C4"	1091
"GTF3C5"	541
"GTF3C6"	459
"GTPBP1"	942
"GTPBP10"	786
"GTPBP2"	330
"GTPBP3"	87
"GTPBP4"	637
"GTPBP6"	175
"GTPBP8"	187
"GTSCR1"	0
"GTSE1"	8
"GTSE1-AS1"	15
"GTSF1"	0
"GTSF1L"	0
"GUCA1A"	5
"GUCA1B"	65
"GUCA1C"	0
"GUCA2A"	0
"GUCA2B"	0
"GUCD1"	640
"GUCY1A1"	2277
"GUCY1A2"	3248
"GUCY1B1"	1305
"GUCY1B2"	0
"GUCY2C"	1
"GUCY2D"	3
"GUCY2EP"	1
"GUCY2F"	4
"GUCY2GP"	0
"GUF1"	1166
"GUK1"	1788
"GULP1"	61
"GUSB"	337
"GUSBP1"	486
"GUSBP10"	19
"GUSBP11"	499
"GUSBP2"	200
"GUSBP3"	855
"GUSBP4"	408
"GUSBP5"	22
"GUSBP9"	889
"GVINP1"	191
"GVQW2"	19
"GVQW3"	344
"GXYLT1"	1038
"GXYLT1P3"	497
"GXYLT2"	153
"GYG1"	791
"GYG2"	564
"GYG2P1"	19
"GYPA"	0
"GYPB"	0
"GYPC"	197
"GYPE"	13
"GYS1"	568
"GYS2"	19
"GZF1"	819
"GZMA"	0
"GZMB"	0
"GZMH"	1
"GZMK"	3
"GZMM"	2
"H19"	28
"H1F0"	1192
"H1FNT"	3
"H1FOO"	0
"H1FX"	763
"H1FX-AS1"	37
"H2AFB1"	0
"H2AFB2"	0
"H2AFB3"	0
"H2AFJ"	134
"H2AFV"	4480
"H2AFX"	770
"H2AFY"	1286
"H2AFY2"	102
"H2AFZ"	656
"H2BFM"	0
"H2BFS"	0
"H2BFWT"	0
"H2BFXP"	9
"H3.Y"	0
"H3F3A"	969
"H3F3AP4"	969
"H3F3B"	5080
"H3F3C"	3
"H6PD"	1051
"HAAO"	39
"HABP2"	6
"HABP4"	1540
"HACD1"	79
"HACD2"	1976
"HACD3"	3312
"HACD4"	242
"HACE1"	1436
"HACL1"	486
"HADH"	484
"HADHA"	3015
"HADHB"	3187
"HAGH"	625
"HAGHL"	136
"HAGLR"	688
"HAGLROS"	5
"HAL"	10
"HAMP"	129
"HAND1"	0
"HAND2"	0
"HAND2-AS1"	0
"HAO1"	1
"HAO2"	5
"HAO2-IT1"	2
"HAP1"	687
"HAPLN1"	46
"HAPLN2"	1734
"HAPLN3"	7
"HAPLN4"	85
"HAR1A"	40
"HAR1B"	5
"HARBI1"	107
"HARS"	819
"HARS2"	602
"HAS1"	11
"HAS2"	63
"HAS2-AS1"	13
"HAS3"	42
"HASPIN"	4
"HAT1"	619
"HAUS1"	103
"HAUS2"	400
"HAUS3"	538
"HAUS4"	293
"HAUS5"	132
"HAUS6"	1182
"HAUS7"	143
"HAUS8"	34
"HAVCR1"	24
"HAVCR1P1"	0
"HAVCR2"	757
"HAX1"	687
"HBA1"	17
"HBA2"	567
"HBB"	972
"HBBP1"	0
"HBD"	4
"HBE1"	4
"HBEGF"	246
"HBG1"	0
"HBG2"	2
"HBM"	1
"HBP1"	1591
"HBQ1"	11
"HBS1L"	2616
"HBZ"	4
"HCAR1"	3
"HCAR2"	1
"HCAR3"	0
"HCCAT5"	0
"HCCS"	231
"HCFC1"	1712
"HCFC1-AS1"	1
"HCFC1R1"	307
"HCFC2"	1127
