gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00335-b38_PE.bam
"CTSZ"	364
"CTTN"	1839
"CTTNBP2"	1179
"CTTNBP2NL"	813
"CTU1"	89
"CTU2"	151
"CTXN1"	2031
"CTXN2"	118
"CTXN3"	137
"CTXND1"	339
"CTXND2"	0
"CUBN"	179
"CUEDC1"	419
"CUEDC2"	539
"CUL1"	1802
"CUL2"	1097
"CUL3"	2054
"CUL4A"	883
"CUL4B"	2054
"CUL5"	1714
"CUL7"	519
"CUL9"	1121
"CUTA"	558
"CUTALP"	539
"CUTC"	170
"CUX1"	2331
"CUX2"	1665
"CUZD1"	15
"CWC15"	563
"CWC22"	930
"CWC25"	342
"CWC27"	509
"CWF19L1"	354
"CWF19L2"	886
"CWH43"	1
"CX3CL1"	1202
"CX3CR1"	121
"CXADR"	578
"CXADRP2"	0
"CXADRP3"	0
"CXCL1"	1
"CXCL10"	1
"CXCL11"	0
"CXCL12"	64
"CXCL13"	3
"CXCL14"	626
"CXCL16"	252
"CXCL17"	0
"CXCL2"	12
"CXCL3"	0
"CXCL5"	38
"CXCL6"	0
"CXCL8"	14
"CXCL9"	0
"CXCR1"	23
"CXCR2"	27
"CXCR2P1"	0
"CXCR3"	0
"CXCR4"	51
"CXCR5"	0
"CXCR6"	2
"CXXC1"	255
"CXXC1P1"	0
"CXXC4"	500
"CXXC4-AS1"	80
"CXXC5"	1249
"CXXC5-AS1"	1
"CXorf21"	24
"CXorf36"	72
"CXorf38"	263
"CXorf40A"	354
"CXorf40B"	128
"CXorf49"	0
"CXorf49B"	0
"CXorf51A"	0
"CXorf51B"	0
"CXorf56"	311
"CXorf57"	138
"CXorf58"	1
"CXorf65"	0
"CXorf66"	0
"CXorf67"	15
"CYB561"	609
"CYB561A3"	97
"CYB561D1"	211
"CYB561D2"	74
"CYB5A"	139
"CYB5B"	1703
"CYB5D1"	547
"CYB5D2"	389
"CYB5R1"	378
"CYB5R2"	74
"CYB5R3"	1352
"CYB5R4"	320
"CYB5RL"	65
"CYBA"	80
"CYBB"	255
"CYBRD1"	996
"CYC1"	755
"CYCS"	2810
"CYCSP52"	0
"CYFIP1"	1073
"CYFIP2"	9876
"CYGB"	274
"CYHR1"	400
"CYLC1"	0
"CYLC2"	0
"CYLD"	2766
"CYMP"	4
"CYMP-AS1"	0
"CYP11A1"	16
"CYP11B1"	0
"CYP11B2"	1
"CYP17A1"	1
"CYP19A1"	0
"CYP1A1"	8
"CYP1A2"	0
"CYP1B1"	353
"CYP1B1-AS1"	108
"CYP20A1"	250
"CYP21A1P"	5
"CYP21A2"	5
"CYP24A1"	15
"CYP26A1"	14
"CYP26B1"	496
"CYP26C1"	10
"CYP27A1"	345
"CYP27B1"	1
"CYP27C1"	10
"CYP2A13"	0
"CYP2A6"	0
"CYP2A7"	1
"CYP2B6"	0
"CYP2B7P"	44
"CYP2C18"	6
"CYP2C19"	9
"CYP2C8"	74
"CYP2C9"	1
"CYP2D6"	2
"CYP2D7"	14
"CYP2E1"	131
"CYP2F1"	0
"CYP2G1P"	66
"CYP2J2"	400
"CYP2R1"	163
"CYP2S1"	12
"CYP2T1P"	22
"CYP2U1"	436
"CYP2W1"	0
"CYP39A1"	10
"CYP3A4"	2
"CYP3A43"	76
"CYP3A5"	5
"CYP3A7"	0
"CYP3A7-CYP3A51P"	0
"CYP46A1"	1083
"CYP4A11"	12
"CYP4A22"	6
"CYP4B1"	2
"CYP4F11"	249
"CYP4F12"	17
"CYP4F2"	9
"CYP4F22"	0
"CYP4F24P"	0
"CYP4F29P"	65
"CYP4F3"	28
"CYP4F30P"	0
"CYP4F35P"	78
"CYP4F62P"	0
"CYP4F8"	0
"CYP4V2"	734
"CYP4X1"	462
"CYP4Z1"	56
"CYP4Z2P"	4
"CYP51A1"	2260
"CYP51A1-AS1"	16
"CYP7A1"	0
"CYP7B1"	627
"CYP8B1"	0
"CYR61"	333
"CYS1"	113
"CYSLTR1"	4
"CYSLTR2"	31
"CYSRT1"	7
"CYSTM1"	324
"CYTH1"	1103
"CYTH2"	611
"CYTH3"	838
"CYTH4"	148
"CYTIP"	31
"CYTL1"	10
"CYTOR"	35
"CYYR1"	35
"CYYR1-AS1"	80
"CZ1P-ASNS"	906
"D21S2088E"	0
"D2HGDH"	168
"DAAM1"	1796
"DAAM2"	2474
"DAB1"	574
"DAB1-AS1"	0
"DAB2"	236
"DAB2IP"	1870
"DACH1"	162
"DACH2"	216
"DACT1"	201
"DACT2"	19
"DACT3"	1554
"DACT3-AS1"	8
"DAD1"	370
"DAG1"	1352
"DAGLA"	1175
"DAGLB"	588
"DALRD3"	184
"DANCR"	322
"DAND5"	0
"DANT1"	1
"DANT2"	492
"DAO"	0
"DAOA"	0
"DAOA-AS1"	1
"DAP"	354
"DAP3"	645
"DAPK1"	3001
"DAPK1-IT1"	29
"DAPK2"	91
"DAPK3"	536
"DAPL1"	3
"DAPP1"	14
"DARS"	838
"DARS-AS1"	0
"DARS2"	215
"DAW1"	48
"DAXX"	352
"DAZ1"	0
"DAZ2"	0
"DAZ3"	0
"DAZ4"	0
"DAZAP1"	517
"DAZAP2"	1989
"DAZL"	0
"DBET"	1
"DBF4"	158
"DBF4B"	118
"DBH"	42
"DBH-AS1"	18
"DBI"	895
"DBIL5P"	14
"DBIL5P2"	15
"DBN1"	1521
"DBNDD1"	817
"DBNDD2"	727
"DBNL"	629
"DBP"	533
"DBR1"	206
"DBT"	1378
"DBX1"	0
"DBX2"	66
"DCAF1"	674
"DCAF10"	965
"DCAF11"	1542
"DCAF12"	444
"DCAF12L1"	1
"DCAF12L2"	43
"DCAF13"	208
"DCAF13P3"	40
"DCAF15"	134
"DCAF16"	963
"DCAF17"	433
"DCAF4"	177
"DCAF4L1"	42
"DCAF4L2"	0
"DCAF5"	1259
"DCAF6"	2369
"DCAF7"	1717
"DCAF8"	2619
"DCAF8L1"	0
"DCAF8L2"	0
"DCAKD"	520
"DCANP1"	0
"DCBLD1"	198
"DCBLD2"	546
"DCC"	1131
"DCD"	0
"DCDC1"	110
"DCDC2"	86
"DCDC2B"	0
"DCDC2C"	2
"DCHS1"	637
"DCHS2"	833
"DCK"	601
"DCLK1"	9079
"DCLK2"	2522
"DCLK3"	95
"DCLRE1A"	498
"DCLRE1B"	109
"DCLRE1C"	170
"DCLRE1CP1"	4
"DCN"	245
"DCP1A"	610
"DCP1B"	238
"DCP2"	2153
"DCPS"	150
"DCST1"	2
"DCST1-AS1"	12
"DCST2"	4
"DCSTAMP"	5
"DCT"	167
"DCTD"	640
"DCTN1"	6848
"DCTN1-AS1"	170
"DCTN2"	1761
"DCTN3"	423
"DCTN4"	2034
"DCTN5"	3412
"DCTN6"	730
"DCTPP1"	133
"DCUN1D1"	1404
"DCUN1D2"	559
"DCUN1D3"	391
"DCUN1D4"	1674
"DCUN1D5"	2070
"DCX"	657
"DCXR"	455
"DDA1"	591
"DDAH1"	5183
"DDAH2"	188
"DDB1"	3974
"DDB2"	116
"DDC"	3
"DDC-AS1"	0
"DDHD1"	2139
"DDHD2"	2906
"DDI1"	0
"DDI2"	435
"DDIAS"	10
"DDIT3"	320
"DDIT4"	296
"DDIT4L"	75
"DDN"	5046
"DDN-AS1"	31
"DDO"	43
"DDOST"	610
"DDR1"	2277
"DDR2"	1349
"DDRGK1"	823
"DDT"	263
"DDTL"	7
"DDX1"	2670
"DDX10"	694
"DDX11"	151
"DDX11-AS1"	20
"DDX11L1"	1
"DDX11L10"	0
"DDX11L16"	0
"DDX11L2"	29
"DDX11L5"	3
"DDX11L9"	0
"DDX12P"	22
"DDX17"	8727
"DDX18"	918
"DDX19A"	674
"DDX19B"	225
"DDX20"	250
"DDX21"	976
"DDX23"	1061
"DDX24"	6005
"DDX25"	691
"DDX27"	430
"DDX28"	98
"DDX31"	150
"DDX39A"	116
"DDX39B"	581
"DDX39B-AS1"	2
"DDX3X"	4689
"DDX3Y"	2
"DDX4"	21
"DDX41"	688
"DDX42"	2599
"DDX43"	2
"DDX46"	1265
"DDX47"	450
"DDX49"	229
"DDX5"	8616
"DDX50"	597
"DDX51"	500
"DDX52"	483
"DDX53"	0
"DDX54"	372
"DDX55"	260
"DDX56"	407
"DDX58"	433
"DDX59"	344
"DDX6"	7542
"DDX60"	180
"DDX60L"	164
"DEAF1"	1468
"DEC1"	1
"DECR1"	626
"DECR2"	97
"DEDD"	361
"DEDD2"	326
"DEF6"	35
"DEF8"	1119
"DEFA1"	1
"DEFA10P"	0
"DEFA11P"	0
"DEFA1B"	0
"DEFA3"	0
"DEFA4"	1
"DEFA5"	0
"DEFA6"	0
"DEFA8P"	0
"DEFA9P"	0
"DEFB1"	0
"DEFB103A"	0
"DEFB103B"	0
"DEFB104A"	0
"DEFB104B"	0
"DEFB105A"	0
"DEFB105B"	0
"DEFB106A"	0
"DEFB106B"	0
"DEFB107A"	0
"DEFB107B"	0
"DEFB108B"	0
"DEFB109A"	0
"DEFB109B"	0
"DEFB110"	0
"DEFB112"	0
"DEFB113"	0
"DEFB114"	0
"DEFB115"	0
"DEFB116"	0
"DEFB118"	0
"DEFB119"	0
"DEFB121"	0
"DEFB122"	0
"DEFB123"	0
"DEFB124"	0
"DEFB125"	0
"DEFB126"	0
"DEFB127"	0
"DEFB128"	0
"DEFB129"	0
"DEFB130A"	0
"DEFB130B"	0
"DEFB131A"	0
"DEFB131B"	0
"DEFB132"	0
"DEFB133"	0
"DEFB134"	10
"DEFB135"	0
"DEFB136"	1
"DEFB4A"	0
"DEFB4B"	0
"DEFT1P"	0
"DEFT1P2"	0
"DEGS1"	722
"DEGS2"	23
"DEK"	965
"DENND1A"	1210
"DENND1B"	541
"DENND1C"	24
"DENND2A"	461
"DENND2C"	45
"DENND2D"	43
"DENND3"	1478
"DENND4A"	3614
"DENND4B"	1970
"DENND4C"	1882
"DENND5A"	3041
"DENND5B"	3342
"DENND5B-AS1"	2
"DENND6A"	572
"DENND6A-DT"	1
"DENND6B"	411
"DENR"	767
"DEPDC1"	29
"DEPDC1-AS1"	1
"DEPDC1B"	30
"DEPDC4"	21
"DEPDC5"	596
"DEPDC7"	12
"DEPP1"	1000
"DEPTOR"	331
"DERA"	166
"DERL1"	654
"DERL2"	388
"DERL3"	38
"DES"	4
"DESI1"	1422
"DESI2"	306
"DET1"	121
"DEUP1"	0
"DEXI"	647
"DFFA"	309
"DFFB"	141
"DGAT1"	260
"DGAT2"	166
"DGAT2L6"	0
"DGCR10"	60
"DGCR11"	42
"DGCR2"	2279
"DGCR5"	1137
"DGCR6"	317
"DGCR6L"	369
"DGCR8"	365
"DGCR9"	417
"DGKA"	414
"DGKB"	4447
"DGKD"	372
"DGKE"	1256
"DGKG"	1530
"DGKH"	1940
"DGKI"	3512
"DGKK"	11
"DGKQ"	532
"DGKZ"	5258
"DGLUCY"	935
"DGUOK"	324
"DGUOK-AS1"	4
"DHCR24"	3577
"DHCR7"	735
"DHDDS"	369
"DHDH"	19
"DHFR"	307
"DHFR2"	225
"DHFRP3"	0
"DHH"	3
"DHODH"	45
"DHPS"	563
"DHRS1"	106
"DHRS11"	256
"DHRS12"	124
"DHRS13"	124
"DHRS2"	8
"DHRS3"	247
"DHRS4"	82
"DHRS4-AS1"	268
"DHRS4L1"	6
"DHRS4L2"	85
"DHRS7"	578
"DHRS7B"	150
"DHRS7C"	8
"DHRS9"	32
"DHRSX"	70
"DHTKD1"	703
"DHX15"	1663
"DHX16"	348
"DHX29"	1117
"DHX30"	1587
"DHX32"	412
"DHX33"	584
"DHX34"	152
"DHX35"	368
"DHX36"	1551
"DHX37"	230
"DHX38"	734
"DHX40"	677
"DHX57"	734
"DHX58"	121
"DHX8"	945
"DHX9"	2819
"DIABLO"	385
"DIAPH1"	1322
"DIAPH2"	461
"DIAPH2-AS1"	0
"DIAPH3"	26
"DIAPH3-AS1"	0
"DIAPH3-AS2"	0
"DICER1"	3698
"DICER1-AS1"	76
"DIDO1"	1545
"DIEXF"	574
"DIGIT"	0
"DIMT1"	169
"DINOL"	0
"DIO1"	0
"DIO2"	1589
"DIO2-AS1"	0
"DIO3"	9
"DIO3OS"	6
"DIP2A"	918
"DIP2A-IT1"	9
"DIP2B"	3184
"DIP2C"	2472
"DIRAS1"	2578
"DIRAS2"	5187
"DIRAS3"	46
"DIRC1"	1
"DIRC2"	363
"DIRC3"	108
"DIRC3-AS1"	53
"DIS3"	1571
"DIS3L"	763
"DIS3L2"	594
"DISC1"	105
"DISC1-IT1"	9
"DISC1FP1"	2
"DISC2"	0
"DISP1"	156
"DISP2"	870
"DISP3"	227
"DIXDC1"	1189
"DKC1"	346
"DKFZP434A062"	13
"DKFZP434H168"	8
"DKFZP434K028"	0
"DKFZP586I1420"	251
"DKFZp434L192"	0
"DKFZp451B082"	47
"DKFZp779M0652"	10
"DKK1"	34
"DKK2"	28
"DKK3"	11046
"DKK4"	0
"DKKL1"	0
"DLAT"	930
"DLC1"	1350
"DLD"	1526
"DLEC1"	30
"DLEU1"	20
"DLEU1-AS1"	0
"DLEU2"	145
"DLEU2L"	96
"DLEU7"	137
"DLEU7-AS1"	4
"DLG1"	3710
"DLG1-AS1"	0
"DLG2"	8084
"DLG3"	1645
"DLG3-AS1"	0
"DLG4"	6312
"DLG5"	822
"DLG5-AS1"	24
"DLGAP1"	7275
"DLGAP1-AS1"	53
"DLGAP1-AS2"	22
"DLGAP1-AS3"	8
"DLGAP1-AS4"	97
"DLGAP1-AS5"	2
"DLGAP2"	2069
"DLGAP2-AS1"	0
"DLGAP3"	2476
"DLGAP4"	2290
"DLGAP4-AS1"	2
"DLGAP5"	0
"DLK1"	1
"DLK2"	17
"DLL1"	181
"DLL3"	71
"DLL4"	35
"DLST"	1028
"DLSTP1"	1
"DLX1"	92
"DLX2"	13
"DLX2-AS1"	0
"DLX3"	1
"DLX4"	18
"DLX5"	13
"DLX6"	43
"DLX6-AS1"	142
"DM1-AS"	1
"DMAC1"	494
"DMAC2"	329
"DMAP1"	375
"DMBT1"	29
"DMBT1P1"	4
"DMBX1"	0
"DMC1"	18
"DMD"	4528
"DMGDH"	80
"DMKN"	51
"DMP1"	0
"DMPK"	454
"DMRT1"	0
"DMRT2"	22
"DMRT3"	46
"DMRTA1"	9
"DMRTA2"	5
"DMRTB1"	0
"DMRTC1"	43
"DMRTC1B"	48
"DMRTC2"	0
"DMTF1"	1887
"DMTN"	5168
"DMWD"	955
"DMXL1"	4301
"DMXL2"	7327
"DNA2"	272
"DNAAF1"	81
"DNAAF2"	118
"DNAAF3"	7
"DNAAF4"	52
"DNAAF4-CCPG1"	1298
"DNAAF5"	262
"DNAH1"	713
"DNAH10"	69
"DNAH11"	37
"DNAH12"	36
"DNAH14"	285
"DNAH17"	132
"DNAH17-AS1"	11
"DNAH2"	167
"DNAH3"	5
"DNAH5"	221
"DNAH6"	1164
"DNAH7"	1275
"DNAH8"	17
"DNAH9"	248
"DNAI1"	39
"DNAI2"	1
"DNAJA1"	4124
"DNAJA1P5"	0
"DNAJA2"	1818
"DNAJA3"	786
"DNAJA4"	2069
"DNAJB1"	1914
"DNAJB11"	338
"DNAJB12"	494
"DNAJB13"	9
"DNAJB14"	2641
"DNAJB2"	2567
"DNAJB3"	0
"DNAJB4"	1207
"DNAJB5"	192
"DNAJB5-AS1"	1
"DNAJB6"	2006
"DNAJB7"	0
"DNAJB8"	0
"DNAJB8-AS1"	3
"DNAJB9"	761
"DNAJC1"	314
"DNAJC10"	1798
"DNAJC11"	805
"DNAJC12"	375
"DNAJC13"	2077
"DNAJC14"	476
"DNAJC15"	632
"DNAJC16"	1020
"DNAJC17"	166
"DNAJC18"	1602
"DNAJC19"	323
"DNAJC2"	330
"DNAJC21"	1041
"DNAJC22"	43
"DNAJC24"	309
"DNAJC25"	125
"DNAJC25-GNG10"	217
"DNAJC27"	675
"DNAJC27-AS1"	111
"DNAJC28"	89
"DNAJC3"	1066
"DNAJC3-AS1"	167
"DNAJC30"	223
"DNAJC4"	223
"DNAJC5"	4436
"DNAJC5B"	2
"DNAJC5G"	90
"DNAJC6"	8513
"DNAJC7"	1358
"DNAJC8"	1212
"DNAJC9"	477
"DNAJC9-AS1"	26
"DNAL1"	1295
"DNAL4"	179
"DNALI1"	238
"DNASE1"	61
"DNASE1L1"	210
"DNASE1L2"	24
"DNASE1L3"	0
"DNASE2"	193
"DNASE2B"	16
"DND1"	13
"DNER"	1785
"DNHD1"	518
"DNLZ"	49
"DNM1"	14426
"DNM1L"	3800
"DNM1P35"	28
"DNM1P41"	14
"DNM1P46"	8
"DNM1P50"	6
"DNM2"	1054
"DNM3"	6728
"DNM3-IT1"	24
"DNM3OS"	0
"DNMBP"	307
"DNMBP-AS1"	10
"DNMT1"	681
"DNMT3A"	590
"DNMT3B"	48
"DNMT3L"	0
"DNPEP"	351
"DNPH1"	147
"DNTT"	0
"DNTTIP1"	207
"DNTTIP2"	802
"DOC2A"	1071
"DOC2B"	115
"DOC2GP"	2
"DOCK1"	2135
"DOCK10"	1404
"DOCK11"	433
"DOCK2"	148
"DOCK3"	6603
"DOCK4"	4322
"DOCK4-AS1"	0
"DOCK5"	1363
"DOCK6"	117
"DOCK7"	1987
"DOCK8"	229
"DOCK9"	4233
"DOCK9-AS1"	0
"DOCK9-AS2"	38
"DOHH"	244
"DOK1"	67
"DOK2"	0
"DOK3"	66
"DOK4"	151
"DOK5"	268
"DOK6"	2440
"DOK7"	9
"DOLK"	94
"DOLPP1"	189
"DONSON"	302
"DOPEY1"	3717
"DOPEY2"	1002
"DOT1L"	239
"DPAGT1"	195
"DPCD"	132
"DPCR1"	0
"DPEP1"	0
"DPEP2"	3
"DPEP2NB"	0
"DPEP3"	0
"DPF1"	573
"DPF2"	641
"DPF3"	247
"DPH1"	495
"DPH2"	163
"DPH3"	516
"DPH3P1"	0
"DPH5"	169
"DPH6"	112
"DPH6-AS1"	38
"DPH7"	317
"DPM1"	356
"DPM2"	204
"DPM3"	88
"DPP10"	2731
"DPP10-AS1"	117
"DPP10-AS3"	0
"DPP3"	123
"DPP4"	205
"DPP6"	4476
"DPP7"	780
"DPP8"	3024
"DPP9"	473
"DPP9-AS1"	2
"DPPA2"	0
"DPPA2P3"	0
"DPPA3"	1
"DPPA4"	0
"DPPA5"	0
"DPRX"	0
"DPRXP4"	3
"DPT"	12
"DPY19L1"	1535
"DPY19L1P1"	260
"DPY19L1P2"	60
"DPY19L2"	591
"DPY19L2P1"	670
"DPY19L2P2"	725
"DPY19L2P3"	53
"DPY19L2P4"	75
"DPY19L3"	1208
"DPY19L4"	561
"DPY30"	333
"DPYD"	669
"DPYD-AS1"	2
"DPYD-AS2"	0
"DPYS"	24
"DPYSL2"	30209
"DPYSL3"	2024
"DPYSL4"	438
"DPYSL5"	697
"DQX1"	7
"DR1"	672
"DRAIC"	49
"DRAM1"	68
"DRAM2"	304
"DRAP1"	427
"DRAXIN"	16
"DRC1"	43
"DRC3"	20
"DRC7"	5
"DRD1"	263
"DRD2"	18
"DRD3"	1
"DRD4"	16
"DRD5"	27
"DRD5P2"	3
"DRG1"	776
"DRG2"	243
"DRGX"	13
"DRICH1"	27
"DROSHA"	1536
"DRP2"	1622
"DSC1"	29
"DSC2"	233
"DSC3"	1
"DSCAM"	1409
"DSCAM-AS1"	0
"DSCAM-IT1"	86
"DSCAML1"	520
"DSCAS"	16
"DSCC1"	47
"DSCR10"	0
"DSCR3"	557
"DSCR4"	0
"DSCR8"	0
"DSCR9"	22
"DSE"	425
"DSEL"	1067
"DSG1"	21
"DSG1-AS1"	0
"DSG2"	12
"DSG2-AS1"	1
"DSG3"	0
"DSG4"	0
"DSN1"	152
"DSP"	88
"DSPP"	1
"DST"	38503
"DSTN"	3404
"DSTNP2"	70
"DSTYK"	2560
"DTD1"	383
"DTD2"	249
"DTHD1"	14
"DTL"	8
"DTNA"	9189
"DTNB"	1155
"DTNBP1"	397
"DTWD1"	578
"DTWD2"	257
"DTX1"	683
"DTX2"	71
"DTX2P1-UPK3BP1-PMS2P11"	58
"DTX3"	1159
"DTX3L"	317
"DTX4"	802
"DTYMK"	97
"DUBR"	451
"DUOX1"	6
"DUOX2"	2
"DUOXA1"	13
"DUOXA2"	0
"DUPD1"	0
"DUS1L"	308
"DUS2"	153
"DUS3L"	83
"DUS4L"	157
"DUSP1"	513
"DUSP10"	90
"DUSP11"	397
"DUSP12"	143
"DUSP13"	0
"DUSP14"	152
"DUSP15"	48
"DUSP16"	567
"DUSP18"	104
"DUSP19"	237
"DUSP2"	43
"DUSP21"	0
"DUSP22"	782
"DUSP23"	38
"DUSP26"	677
"DUSP27"	5
"DUSP28"	73
"DUSP3"	2845
"DUSP4"	90
"DUSP5"	128
"DUSP5P1"	38
"DUSP6"	193
"DUSP7"	538
"DUSP8"	2089
"DUSP9"	54
"DUT"	559
"DUX4"	0
"DUXA"	0
"DUXAP10"	56
"DUXAP8"	100
"DUXB"	0
"DVL1"	1454
"DVL2"	267
"DVL3"	1064
"DWORF"	0
"DXO"	129
"DYDC1"	0
"DYDC2"	22
"DYM"	1581
"DYNAP"	0
"DYNC1H1"	32285
"DYNC1I1"	2754
"DYNC1I2"	2125
"DYNC1LI1"	1011
"DYNC1LI2"	4795
"DYNC2H1"	3192
"DYNC2LI1"	539
"DYNLL1"	2753
"DYNLL2"	2293
"DYNLRB1"	1171
"DYNLRB2"	11
"DYNLT1"	156
"DYNLT3"	1003
"DYRK1A"	2965
"DYRK1B"	308
"DYRK2"	384
"DYRK3"	86
"DYRK4"	205
"DYSF"	594
"DYTN"	4
"DZANK1"	168
"DZIP1"	2520
"DZIP1L"	97
"DZIP3"	3295
"E2F1"	152
"E2F2"	0
"E2F3"	447
"E2F4"	283
"E2F5"	63
"E2F6"	269
"E2F7"	14
"E2F8"	0
"E4F1"	311
"EAF1"	852
"EAF2"	129
"EAPP"	433
"EARS2"	622
"EBAG9"	379
"EBF1"	22
"EBF2"	1
"EBF3"	3
"EBF4"	146
"EBI3"	11
"EBLN1"	0
"EBLN2"	39
"EBLN3P"	1136
"EBNA1BP2"	599
"EBP"	129
"EBPL"	89
"ECD"	653
"ECE1"	909
"ECE2"	138
"ECEL1"	7
"ECEL1P2"	1
"ECH1"	615
"ECHDC1"	575
"ECHDC2"	168
"ECHDC3"	12
"ECHS1"	798
"ECI1"	209
"ECI2"	555
"ECM1"	241
"ECM2"	26
"ECRP"	0
"ECSCR"	4
"ECSIT"	472
"ECT2"	354
"ECT2L"	16
"EDA"	55
"EDA2R"	44
"EDAR"	2
"EDARADD"	4
"EDC3"	422
"EDC4"	1003
"EDDM13"	3
"EDDM3A"	0
"EDDM3B"	0
"EDEM1"	892
"EDEM2"	72
"EDEM3"	1494
"EDF1"	729
"EDIL3"	3394
"EDN1"	251
"EDN2"	0
"EDN3"	23
"EDNRA"	46
"EDNRB"	1413
"EDNRB-AS1"	11
"EDRF1"	722
"EDRF1-AS1"	0
"EEA1"	2185
"EED"	337
"EEF1A1"	20323
"EEF1A2"	7724
"EEF1AKMT1"	69
"EEF1AKMT2"	497
"EEF1AKMT3"	62
"EEF1AKMT4"	1
"EEF1AKMT4-ECE2"	134
"EEF1B2"	1055
"EEF1D"	929
"EEF1DP3"	24
"EEF1E1"	131
"EEF1E1-BLOC1S5"	154
"EEF1G"	2645
"EEF2"	18237
"EEF2K"	926
"EEF2KMT"	72
"EEFSEC"	154
"EEPD1"	262
"EFCAB1"	16
"EFCAB10"	24
"EFCAB11"	148
"EFCAB12"	44
"EFCAB13"	53
"EFCAB14"	2459
"EFCAB14-AS1"	0
"EFCAB2"	203
"EFCAB3"	2
"EFCAB5"	93
"EFCAB6"	409
"EFCAB6-AS1"	9
"EFCAB7"	492
"EFCAB8"	7
"EFCAB9"	0
"EFCC1"	23
"EFEMP1"	1607
"EFEMP2"	190
"EFHB"	52
"EFHC1"	506
"EFHC2"	137
"EFHD1"	1269
"EFHD2"	1953
"EFL1"	314
"EFL1P1"	71
"EFNA1"	232
"EFNA2"	16
"EFNA3"	332
"EFNA4"	10
"EFNA5"	1215
"EFNB1"	97
"EFNB2"	838
"EFNB3"	687
"EFR3A"	4451
"EFR3B"	3276
"EFS"	299
"EFTUD2"	1117
"EGF"	107
"EGFEM1P"	75
"EGFL6"	9
"EGFL7"	341
"EGFL8"	21
"EGFLAM"	8
"EGFLAM-AS2"	0
"EGFLAM-AS4"	0
"EGFR"	1225
"EGFR-AS1"	0
"EGLN1"	1610
"EGLN2"	439
"EGLN3"	480
"EGOT"	3
"EGR1"	339
"EGR2"	15
"EGR3"	1001
"EGR4"	53
"EHBP1"	3028
"EHBP1L1"	264
"EHD1"	455
"EHD2"	286
"EHD3"	2853
"EHD4"	118
"EHD4-AS1"	0
"EHF"	25
"EHHADH"	209
"EHHADH-AS1"	0
"EHMT1"	833
"EHMT2"	1264
"EI24"	846
"EID1"	2466
"EID2"	340
"EID2B"	285
"EID3"	49
"EIF1"	5178
"EIF1AD"	334
"EIF1AX"	2605
"EIF1AX-AS1"	0
"EIF1AY"	0
"EIF1B"	1072
"EIF1B-AS1"	22
"EIF2A"	815
"EIF2AK1"	1957
"EIF2AK2"	1409
"EIF2AK3"	551
"EIF2AK4"	1421
"EIF2B1"	516
"EIF2B2"	309
"EIF2B3"	329
"EIF2B4"	305
"EIF2B5"	639
"EIF2D"	342
"EIF2S1"	1239
"EIF2S2"	1083
"EIF2S3"	1791
"EIF2S3B"	3
"EIF3A"	3935
"EIF3B"	1173
"EIF3C"	978
"EIF3CL"	978
"EIF3D"	767
"EIF3E"	1318
"EIF3F"	795
"EIF3G"	527
"EIF3H"	1149
"EIF3I"	963
"EIF3IP1"	1
"EIF3J"	1040
"EIF3J-AS1"	161
"EIF3K"	899
"EIF3L"	2204
"EIF3M"	952
"EIF4A1"	896
"EIF4A2"	9725
"EIF4A3"	375
"EIF4B"	5495
"EIF4E"	2406
"EIF4E1B"	104
"EIF4E2"	1032
"EIF4E3"	1707
"EIF4EBP1"	39
"EIF4EBP2"	3530
"EIF4EBP3"	28
"EIF4ENIF1"	930
"EIF4G1"	3776
"EIF4G2"	8081
"EIF4G3"	5353
"EIF4H"	4312
"EIF5"	4859
"EIF5A"	1234
"EIF5A2"	624
"EIF5AL1"	1
"EIF5B"	1409
"EIF6"	333
"EIPR1"	447
"ELAC1"	72
"ELAC2"	742
"ELANE"	0
"ELAVL1"	1255
"ELAVL2"	1814
"ELAVL3"	3306
"ELAVL4"	2178
"ELDR"	0
"ELF1"	286
"ELF2"	857
"ELF3"	4
"ELF3-AS1"	0
"ELF4"	36
"ELF5"	2
"ELFN1"	78
"ELFN1-AS1"	0
"ELFN2"	1434
"ELK1"	1599
"ELK2AP"	0
"ELK3"	151
"ELK4"	1310
"ELL"	227
"ELL2"	2573
"ELL3"	23
"ELMO1"	2392
"ELMO1-AS1"	0
"ELMO2"	1568
"ELMO3"	12
"ELMOD1"	1973
"ELMOD2"	305
"ELMOD3"	286
"ELMSAN1"	1320
"ELN"	95
"ELOA"	746
"ELOA-AS1"	39
"ELOA2"	0
"ELOA3"	0
"ELOA3B"	0
"ELOA3C"	0
"ELOA3D"	0
"ELOB"	673
"ELOC"	602
"ELOF1"	269
"ELOVL1"	344
"ELOVL2"	471
"ELOVL2-AS1"	18
"ELOVL3"	2
"ELOVL4"	752
"ELOVL5"	1778
"ELOVL6"	542
"ELOVL7"	493
"ELP1"	2218
"ELP2"	1909
"ELP3"	818
"ELP4"	338
"ELP5"	259
"ELP6"	224
"ELSPBP1"	0
"EMB"	245
"EMBP1"	31
"EMC1"	1784
"EMC10"	700
"EMC2"	968
"EMC3"	718
"EMC3-AS1"	78
"EMC4"	663
"EMC6"	102
"EMC7"	380
"EMC8"	236
"EMC9"	92
"EMCN"	67
"EMD"	298
"EME1"	2
"EME2"	34
