gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00382-b38_PE.bam
"HEPN1"	4
"HERC1"	12560
"HERC2"	5749
"HERC2P10"	10
"HERC2P11"	22
"HERC2P2"	1899
"HERC2P3"	555
"HERC2P4"	10
"HERC2P7"	35
"HERC2P9"	345
"HERC3"	2032
"HERC4"	2055
"HERC5"	181
"HERC6"	671
"HERPUD1"	1087
"HERPUD2"	848
"HES1"	153
"HES2"	0
"HES3"	0
"HES4"	147
"HES5"	52
"HES6"	948
"HES7"	2
"HESX1"	4
"HEXA"	821
"HEXA-AS1"	8
"HEXB"	613
"HEXDC"	198
"HEXIM1"	1393
"HEXIM2"	146
"HEY1"	697
"HEY2"	256
"HEYL"	60
"HFE"	54
"HFE2"	0
"HFM1"	110
"HGC6.3"	24
"HGD"	13
"HGF"	522
"HGFAC"	6
"HGH1"	141
"HGS"	2091
"HGSNAT"	778
"HHAT"	142
"HHATL"	2454
"HHATL-AS1"	5
"HHEX"	41
"HHIP"	1731
"HHIP-AS1"	60
"HHIPL1"	847
"HHIPL2"	3
"HHLA1"	7
"HHLA2"	6
"HHLA3"	202
"HIBADH"	562
"HIBCH"	728
"HIC1"	31
"HIC2"	156
"HID1"	1186
"HID1-AS1"	0
"HIF1A"	3367
"HIF1A-AS1"	8
"HIF1A-AS2"	11
"HIF1AN"	1490
"HIF3A"	339
"HIGD1A"	2467
"HIGD1B"	20
"HIGD1C"	1
"HIGD2A"	765
"HIGD2B"	2
"HIKESHI"	378
"HILPDA"	397
"HILS1"	3
"HINFP"	398
"HINT1"	1694
"HINT2"	205
"HINT3"	1733
"HIP1"	4097
"HIP1R"	2836
"HIPK1"	5064
"HIPK1-AS1"	41
"HIPK2"	66770
"HIPK3"	5762
"HIPK4"	0
"HIRA"	1133
"HIRIP3"	584
"HIST1H1A"	47
"HIST1H1B"	5
"HIST1H1C"	1059
"HIST1H1D"	109
"HIST1H1E"	1224
"HIST1H1T"	14
"HIST1H2AA"	0
"HIST1H2AB"	10
"HIST1H2AC"	636
"HIST1H2AD"	15
"HIST1H2AE"	172
"HIST1H2AG"	6
"HIST1H2AH"	5
"HIST1H2AI"	2
"HIST1H2AJ"	1
"HIST1H2AK"	17
"HIST1H2AL"	4
"HIST1H2AM"	6
"HIST1H2APS1"	0
"HIST1H2BA"	0
"HIST1H2BB"	10
"HIST1H2BC"	401
"HIST1H2BD"	148
"HIST1H2BE"	70
"HIST1H2BF"	78
"HIST1H2BG"	135
"HIST1H2BH"	9
"HIST1H2BI"	4
"HIST1H2BJ"	35
"HIST1H2BK"	159
"HIST1H2BL"	20
"HIST1H2BM"	19
"HIST1H2BN"	131
"HIST1H2BO"	2
"HIST1H3A"	64
"HIST1H3B"	4
"HIST1H3C"	9
"HIST1H3D"	62
"HIST1H3E"	23
"HIST1H3F"	4
"HIST1H3G"	0
"HIST1H3H"	21
"HIST1H3I"	11
"HIST1H3J"	1
"HIST1H4A"	29
"HIST1H4B"	68
"HIST1H4C"	465
"HIST1H4D"	197
"HIST1H4E"	1300
"HIST1H4F"	64
"HIST1H4G"	0
"HIST1H4H"	158
"HIST1H4I"	24
"HIST1H4J"	59
"HIST1H4K"	72
"HIST1H4L"	1
"HIST2H2AA3"	79
"HIST2H2AA4"	79
"HIST2H2AB"	167
"HIST2H2AC"	533
"HIST2H2BA"	72
"HIST2H2BC"	77
"HIST2H2BE"	821
"HIST2H2BF"	286
"HIST2H3A"	2
"HIST2H3C"	2
"HIST2H3D"	21
"HIST2H3PS2"	186
"HIST2H4A"	99
"HIST2H4B"	99
"HIST3H2A"	108
"HIST3H2BB"	54
"HIST3H3"	0
"HIST4H4"	141
"HIVEP1"	2086
"HIVEP2"	7410
"HIVEP3"	1401
"HJURP"	1
"HK1"	5020
"HK2"	570
"HK3"	23
"HKDC1"	16
"HKR1"	794
"HLA-A"	2459
"HLA-B"	1752
"HLA-C"	1827
"HLA-DMA"	281
"HLA-DMB"	199
"HLA-DOA"	244
"HLA-DOB"	16
"HLA-DPA1"	1131
"HLA-DPB1"	588
"HLA-DPB2"	21
"HLA-DQA1"	216
"HLA-DQA2"	52
"HLA-DQB1"	392
"HLA-DQB1-AS1"	0
"HLA-DQB2"	23
"HLA-DRA"	1657
"HLA-DRB1"	1013
"HLA-DRB3"	0
"HLA-DRB4"	0
"HLA-DRB5"	703
"HLA-DRB6"	64
"HLA-E"	2190
"HLA-F"	101
"HLA-F-AS1"	30
"HLA-G"	0
"HLA-H"	142
"HLA-J"	14
"HLA-L"	85
"HLA-V"	1
"HLCS"	1057
"HLF"	3857
"HLTF"	2116
"HLTF-AS1"	0
"HLX"	26
"HLX-AS1"	15
"HM13"	723
"HM13-AS1"	3
"HMBOX1"	1748
"HMBS"	144
"HMCES"	768
"HMCN1"	10
"HMCN2"	9
"HMG20A"	1430
"HMG20B"	560
"HMGA1"	1189
"HMGA1P7"	91
"HMGA2"	2
"HMGB1"	5617
"HMGB2"	652
"HMGB3"	277
"HMGB3P1"	0
"HMGB4"	0
"HMGCL"	327
"HMGCLL1"	530
"HMGCR"	2550
"HMGCS1"	2585
"HMGCS2"	0
"HMGN1"	606
"HMGN2"	2389
"HMGN2P46"	7
"HMGN3"	523
"HMGN3-AS1"	40
"HMGN4"	531
"HMGN5"	362
"HMGXB3"	1013
"HMGXB4"	840
"HMHB1"	0
"HMMR"	24
"HMMR-AS1"	0
"HMOX1"	405
"HMOX2"	1314
"HMSD"	60
"HMX1"	24
"HMX2"	0
"HMX3"	0
"HNF1A"	0
"HNF1A-AS1"	1
"HNF1B"	0
"HNF4A"	11
"HNF4A-AS1"	0
"HNF4G"	33
"HNMT"	564
"HNRNPA0"	1386
"HNRNPA1"	4880
"HNRNPA1L2"	385
"HNRNPA1P10"	4499
"HNRNPA1P33"	1
"HNRNPA2B1"	9207
"HNRNPA3"	6389
"HNRNPA3P1"	1
"HNRNPAB"	1029
"HNRNPC"	9154
"HNRNPCL1"	0
"HNRNPCL2"	0
"HNRNPCL3"	0
"HNRNPCL4"	0
"HNRNPD"	2383
"HNRNPDL"	4692
"HNRNPF"	1664
"HNRNPH1"	2888
"HNRNPH2"	1348
"HNRNPH3"	2920
"HNRNPK"	6873
"HNRNPKP3"	5
"HNRNPL"	3258
"HNRNPLL"	1232
"HNRNPM"	2772
"HNRNPR"	3404
"HNRNPU"	9988
"HNRNPUL1"	3522
"HNRNPUL2"	3992
"HNRNPUL2-BSCL2"	4391
"HOGA1"	142
"HOMER1"	2558
"HOMER2"	430
"HOMER3"	617
"HOMER3-AS1"	13
"HOMEZ"	345
"HOOK1"	1242
"HOOK2"	141
"HOOK3"	5794
"HOPX"	1722
"HORMAD1"	6
"HORMAD2"	4
"HORMAD2-AS1"	7
"HOTAIR"	0
"HOTAIRM1"	3
"HOTS"	2
"HOTTIP"	0
"HOXA-AS2"	0
"HOXA-AS3"	0
"HOXA1"	1
"HOXA10"	0
"HOXA10-AS"	0
"HOXA10-HOXA9"	0
"HOXA11"	0
"HOXA11-AS"	0
"HOXA13"	0
"HOXA2"	0
"HOXA3"	1
"HOXA4"	3
"HOXA5"	0
"HOXA6"	0
"HOXA7"	1
"HOXA9"	0
"HOXB-AS1"	1
"HOXB-AS3"	0
"HOXB1"	0
"HOXB13"	0
"HOXB2"	1
"HOXB3"	0
"HOXB4"	0
"HOXB5"	0
"HOXB6"	0
"HOXB7"	5
"HOXB8"	0
"HOXB9"	0
"HOXC-AS1"	0
"HOXC-AS2"	0
"HOXC-AS3"	0
"HOXC10"	0
"HOXC11"	0
"HOXC12"	0
"HOXC13"	0
"HOXC13-AS"	0
"HOXC4"	4
"HOXC5"	0
"HOXC6"	0
"HOXC8"	0
"HOXC9"	0
"HOXD-AS2"	0
"HOXD1"	84
"HOXD10"	0
"HOXD11"	0
"HOXD12"	0
"HOXD13"	0
"HOXD3"	4
"HOXD4"	0
"HOXD8"	1
"HOXD9"	0
"HP"	4
"HP09053"	10
"HP1BP3"	4571
"HPCA"	1535
"HPCAL1"	2082
"HPCAL4"	7393
"HPD"	1
"HPDL"	13
"HPF1"	422
"HPGD"	33
"HPGDS"	28
"HPN"	147
"HPN-AS1"	198
"HPR"	60
"HPRT1"	992
"HPS1"	1003
"HPS3"	630
"HPS4"	849
"HPS5"	945
"HPS6"	362
"HPSE"	175
"HPSE2"	162
"HPVC1"	0
"HPX"	0
"HPYR1"	11
"HR"	1655
"HRAS"	659
"HRASLS"	96
"HRASLS2"	0
"HRASLS5"	188
"HRAT17"	0
"HRAT5"	11
"HRAT92"	28
"HRC"	9
"HRCT1"	7
"HRG"	0
"HRH1"	309
"HRH2"	198
"HRH3"	482
"HRH4"	2
"HRK"	320
"HRNR"	0
"HS1BP3"	516
"HS1BP3-IT1"	3
"HS2ST1"	1642
"HS3ST1"	86
"HS3ST2"	796
"HS3ST3A1"	28
"HS3ST3B1"	158
"HS3ST4"	775
"HS3ST5"	215
"HS3ST6"	0
"HS6ST1"	2860
"HS6ST2"	325
"HS6ST2-AS1"	1
"HS6ST3"	2988
"HSBP1"	1798
"HSBP1L1"	92
"HSCB"	103
"HSD11B1"	358
"HSD11B1L"	776
"HSD11B2"	26
"HSD17B1"	25
"HSD17B10"	396
"HSD17B11"	527
"HSD17B12"	2147
"HSD17B13"	11
"HSD17B14"	265
"HSD17B2"	0
"HSD17B3"	83
"HSD17B3-AS1"	0
"HSD17B4"	4014
"HSD17B6"	165
"HSD17B7"	143
"HSD17B7P2"	51
"HSD17B8"	69
"HSD3B1"	0
"HSD3B2"	0
"HSD3B7"	134
"HSD3BP4"	0
"HSD52"	0
"HSDL1"	919
"HSDL2"	1630
"HSF1"	1326
"HSF2"	637
"HSF2BP"	34
"HSF4"	278
"HSF5"	11
"HSFX1"	21
"HSFX2"	21
"HSFX3"	0
"HSFX4"	0
"HSFY1"	5
"HSFY1P1"	0
"HSFY2"	5
"HSH2D"	10
"HSP90AA1"	82359
"HSP90AB1"	34768
"HSP90AB4P"	60
"HSP90B1"	15081
"HSP90B2P"	122
"HSPA12A"	5678
"HSPA12B"	28
"HSPA13"	2534
"HSPA14"	630
"HSPA1A"	3443
"HSPA1B"	2507
"HSPA1L"	151
"HSPA2"	7129
"HSPA4"	4938
"HSPA4L"	2803
"HSPA5"	8217
"HSPA6"	43
"HSPA7"	60
"HSPA8"	38565
"HSPA9"	6529
"HSPB1"	3576
"HSPB11"	176
"HSPB2"	86
"HSPB2-C11orf52"	25
"HSPB3"	55
"HSPB6"	659
"HSPB7"	26
"HSPB8"	4588
"HSPB9"	2
"HSPBAP1"	162
"HSPBP1"	852
"HSPC324"	0
"HSPD1"	5323
"HSPE1"	492
"HSPE1-MOB4"	951
"HSPG2"	225
"HSPH1"	10981
"HTATIP2"	454
"HTATSF1"	2864
"HTATSF1P2"	17
"HTD2"	294
"HTN1"	0
"HTN3"	0
"HTR1A"	263
"HTR1B"	126
"HTR1D"	15
"HTR1E"	118
"HTR1F"	129
"HTR2A"	1562
"HTR2A-AS1"	0
"HTR2B"	6
"HTR2C"	114
"HTR3A"	6
"HTR3B"	147
"HTR3C"	0
"HTR3D"	0
"HTR3E"	0
"HTR3E-AS1"	1
"HTR4"	113
"HTR5A"	344
"HTR5A-AS1"	253
"HTR6"	57
"HTR7"	61
"HTR7P1"	153
"HTRA1"	6956
"HTRA2"	361
"HTRA3"	3
"HTRA4"	16
"HTT"	5946
"HTT-AS"	1
"HULC"	10
"HUNK"	323
"HUS1"	406
"HUS1B"	6
"HUWE1"	17051
"HVCN1"	226
"HYAL1"	14
"HYAL2"	177
"HYAL3"	136
"HYAL4"	0
"HYALP1"	0
"HYDIN"	2068
"HYDIN2"	0
"HYI"	202
"HYKK"	105
"HYLS1"	147
"HYMAI"	21
"HYOU1"	5675
"HYPK"	137
"HYPM"	0
"IAH1"	447
"IAPP"	0
"IARS"	3109
"IARS2"	1920
"IBA57"	390
"IBA57-AS1"	7
"IBSP"	7
"IBTK"	2543
"ICA1"	884
"ICA1L"	1181
"ICAM1"	245
"ICAM2"	50
"ICAM3"	49
"ICAM4"	0
"ICAM5"	1056
"ICE1"	3409
"ICE2"	1232
"ICK"	1475
"ICMT"	1187
"ICOS"	0
"ICOSLG"	997
"ID1"	299
"ID2"	1483
"ID2-AS1"	118
"ID3"	376
"ID4"	1413
"IDE"	791
"IDH1"	676
"IDH1-AS1"	11
"IDH2"	2244
"IDH2-DT"	27
"IDH3A"	2480
"IDH3B"	1034
"IDH3G"	826
"IDI1"	1481
"IDI2"	0
"IDI2-AS1"	146
"IDNK"	190
"IDO1"	0
"IDO2"	0
"IDS"	46929
"IDUA"	99
"IER2"	340
"IER3"	37
"IER3-AS1"	27
"IER3IP1"	188
"IER5"	532
"IER5L"	250
"IFFO1"	569
"IFFO2"	745
"IFI16"	1019
"IFI27"	86
"IFI27L1"	74
"IFI27L2"	206
"IFI30"	272
"IFI35"	93
"IFI44"	86
"IFI44L"	262
"IFI6"	432
"IFIH1"	232
"IFIT1"	1357
"IFIT1B"	2
"IFIT2"	1335
"IFIT3"	450
"IFIT5"	1156
"IFITM1"	584
"IFITM10"	423
"IFITM2"	664
"IFITM3"	2755
"IFITM4P"	7
"IFITM5"	0
"IFNA1"	1
"IFNA10"	0
"IFNA13"	4
"IFNA14"	0
"IFNA16"	0
"IFNA17"	1
"IFNA2"	18
"IFNA21"	0
"IFNA22P"	0
"IFNA4"	0
"IFNA5"	0
"IFNA6"	0
"IFNA7"	0
"IFNA8"	4
"IFNAR1"	3736
"IFNAR2"	554
"IFNB1"	0
"IFNE"	8
"IFNG"	0
"IFNG-AS1"	5
"IFNGR1"	992
"IFNGR2"	743
"IFNK"	0
"IFNL1"	0
"IFNL2"	0
"IFNL3"	0
"IFNL4"	2
"IFNLR1"	71
"IFNW1"	0
"IFRD1"	799
"IFRD2"	193
"IFT122"	643
"IFT140"	490
"IFT172"	943
"IFT20"	260
"IFT22"	469
"IFT27"	424
"IFT43"	226
"IFT46"	696
"IFT52"	339
"IFT57"	792
"IFT74"	544
"IFT74-AS1"	0
"IFT80"	860
"IFT81"	490
"IFT88"	679
"IGBP1"	792
"IGBP1P1"	0
"IGDCC3"	76
"IGDCC4"	659
"IGF1"	302
"IGF1R"	3074
"IGF2"	58
"IGF2-AS"	0
"IGF2BP1"	0
"IGF2BP2"	5
"IGF2BP2-AS1"	0
"IGF2BP3"	5
"IGF2R"	2502
"IGFALS"	5
"IGFBP1"	4
"IGFBP2"	122
"IGFBP3"	111
"IGFBP4"	383
"IGFBP5"	5749
"IGFBP6"	92
"IGFBP7"	1614
"IGFBP7-AS1"	8
"IGFBPL1"	74
"IGFL1"	0
"IGFL2"	16
"IGFL2-AS1"	0
"IGFL3"	4
"IGFL4"	17
"IGFLR1"	99
"IGFN1"	21
"IGHMBP2"	375
"IGHV1OR15-1"	0
"IGHV1OR15-3"	0
"IGIP"	2451
"IGLL1"	0
"IGLL3P"	0
"IGLL5"	0
"IGLON5"	284
"IGSF1"	170
"IGSF10"	78
"IGSF11"	1755
"IGSF11-AS1"	0
"IGSF21"	1226
"IGSF22"	24
"IGSF23"	0
"IGSF3"	462
"IGSF5"	28
"IGSF6"	142
"IGSF8"	2815
"IGSF9"	7
"IGSF9B"	449
"IHH"	2
"IK"	1729
"IKBIP"	101
"IKBKB"	408
"IKBKE"	71
"IKBKG"	424
"IKZF1"	278
"IKZF2"	1084
"IKZF3"	66
"IKZF4"	364
"IKZF5"	1178
"IL10"	16
"IL10RA"	197
"IL10RB"	258
"IL10RB-AS1"	0
"IL11"	16
"IL11RA"	193
"IL12A"	15
"IL12A-AS1"	31
"IL12B"	0
"IL12RB1"	49
"IL12RB2"	167
"IL13"	1
"IL13RA1"	879
"IL13RA2"	22
"IL15"	12
"IL15RA"	21
"IL16"	157
"IL17A"	0
"IL17B"	0
"IL17C"	4
"IL17D"	1099
"IL17F"	0
"IL17RA"	840
"IL17RB"	363
"IL17RC"	237
"IL17RD"	675
"IL17RE"	12
"IL17REL"	2
"IL18"	58
"IL18BP"	112
"IL18R1"	29
"IL18RAP"	1
"IL19"	0
"IL1A"	11
"IL1B"	76
"IL1F10"	0
"IL1R1"	145
"IL1R2"	2
"IL1RAP"	420
"IL1RAPL1"	1190
"IL1RAPL2"	59
"IL1RL1"	238
"IL1RL2"	58
"IL1RN"	2
"IL2"	0
"IL20"	0
"IL20RA"	76
"IL20RB"	10
"IL21"	0
"IL21-AS1"	0
"IL21R"	36
"IL21R-AS1"	8
"IL22"	0
"IL22RA1"	4
"IL22RA2"	0
"IL23A"	0
"IL23R"	0
"IL24"	0
"IL25"	0
"IL26"	0
"IL27"	0
"IL27RA"	72
"IL2RA"	1
"IL2RB"	0
"IL2RG"	18
"IL3"	0
"IL31"	0
"IL31RA"	4
"IL32"	29
"IL33"	640
"IL34"	188
"IL36A"	0
"IL36B"	0
"IL36G"	0
"IL36RN"	0
"IL37"	0
"IL3RA"	2
"IL4"	0
"IL4I1"	75
"IL4R"	183
"IL5"	1
"IL5RA"	1
"IL6"	6
"IL6R"	278
"IL6ST"	12271
"IL7"	3
"IL7R"	18
"IL9"	0
"IL9R"	2
"ILDR1"	0
"ILDR2"	1703
"ILF2"	1444
"ILF3"	3688
"ILF3-AS1"	385
"ILK"	1116
"ILKAP"	471
"ILVBL"	593
"IMMP1L"	90
"IMMP2L"	158
"IMMT"	1753
"IMP3"	487
"IMP4"	1185
"IMPA1"	1040
"IMPA1P1"	14
"IMPA2"	94
"IMPACT"	660
"IMPAD1"	3467
"IMPDH1"	452
"IMPDH2"	900
"IMPG1"	23
"IMPG2"	94
"INA"	4391
"INAFM1"	199
"INAFM2"	699
"INCA1"	27
"INCENP"	646
"INE1"	9
"INE2"	0
"INF2"	3791
"ING1"	302
"ING2"	339
"ING3"	434
"ING4"	484
"ING5"	891
"INGX"	1
"INHA"	10
"INHBA"	73
"INHBA-AS1"	60
"INHBB"	138
"INHBC"	1
"INHBE"	2
"INIP"	1195
"INMT"	4
"INMT-MINDY4"	66
"INO80"	1122
"INO80B"	145
"INO80B-WBP1"	561
"INO80C"	141
"INO80D"	1763
"INO80E"	582
"INPP1"	697
"INPP4A"	3391
"INPP4B"	754
"INPP5A"	1065
"INPP5B"	511
"INPP5D"	524
"INPP5E"	480
"INPP5F"	6515
"INPP5J"	323
"INPP5K"	655
"INPPL1"	1199
"INS"	0
"INS-IGF2"	50
"INSC"	9
"INSIG1"	931
"INSIG2"	588
"INSL3"	1
"INSL4"	0
"INSL5"	0
"INSL6"	2
"INSM1"	105
"INSM2"	53
"INSR"	2929
"INSRR"	0
"INTS1"	2263
"INTS10"	1370
"INTS11"	605
"INTS12"	392
"INTS13"	588
"INTS14"	444
"INTS2"	857
"INTS3"	1556
"INTS4"	522
"INTS4P1"	208
"INTS4P2"	110
"INTS5"	354
"INTS6"	1290
"INTS6-AS1"	59
"INTS6L"	442
"INTS6L-AS1"	0
"INTS7"	563
"INTS8"	940
"INTS9"	221
"INTU"	785
"INVS"	593
"IP6K1"	2646
"IP6K2"	929
"IP6K3"	634
"IPCEF1"	4401
"IPMK"	377
"IPO11"	865
"IPO11-LRRC70"	183
"IPO13"	3697
"IPO4"	140
"IPO5"	5907
"IPO5P1"	418
"IPO7"	5822
"IPO8"	2002
"IPO9"	2734
"IPO9-AS1"	3
"IPP"	436
"IPPK"	360
"IPW"	959
"IQCA1"	348
"IQCA1L"	3
"IQCB1"	605
"IQCC"	72
"IQCD"	30
"IQCE"	1559
"IQCF1"	0
"IQCF2"	0
"IQCF3"	2
"IQCF4"	3
"IQCF5"	0
"IQCF5-AS1"	0
"IQCF6"	0
"IQCG"	301
"IQCH"	69
"IQCH-AS1"	139
"IQCJ"	65
"IQCJ-SCHIP1"	1676
"IQCJ-SCHIP1-AS1"	3
"IQCK"	241
"IQCN"	31
"IQGAP1"	3201
"IQGAP2"	139
"IQGAP3"	128
"IQSEC1"	10046
"IQSEC2"	2872
"IQSEC3"	3460
"IQUB"	179
"IRAIN"	10
"IRAK1"	1229
"IRAK1BP1"	212
"IRAK2"	226
"IRAK3"	171
"IRAK4"	221
"IREB2"	2216
"IRF1"	119
"IRF2"	586
"IRF2BP1"	988
"IRF2BP2"	4012
"IRF2BPL"	1851
"IRF3"	426
"IRF4"	1
"IRF5"	144
"IRF6"	17
"IRF7"	99
"IRF8"	183
"IRF9"	577
"IRGC"	0
"IRGM"	1
"IRGQ"	2548
"IRS1"	577
"IRS2"	5500
"IRS4"	31
"IRX1"	0
"IRX2"	2
"IRX3"	1
"IRX4"	0
"IRX5"	4
"IRX6"	0
"ISCA1"	1439
"ISCA2"	229
"ISCU"	2057
"ISG15"	92
"ISG20"	45
"ISG20L2"	473
"ISL1"	0
"ISL2"	4
"ISLR"	335
"ISLR2"	657
"ISM1"	10
"ISM1-AS1"	0
"ISM2"	1
"ISOC1"	394
"ISOC2"	401
"ISPD"	345
"ISPD-AS1"	0
"IST1"	2060
"ISX"	0
"ISX-AS1"	56
"ISY1"	231
"ISY1-RAB43"	293
"ISYNA1"	80
"ITCH"	4855
"ITFG1"	3065
"ITFG1-AS1"	16
"ITFG2"	324
"ITFG2-AS1"	28
"ITGA1"	156
"ITGA10"	26
"ITGA11"	27
"ITGA2"	1515
"ITGA2B"	23
"ITGA3"	388
"ITGA4"	143
"ITGA5"	119
"ITGA6"	1711
"ITGA7"	736
"ITGA8"	199
"ITGA9"	440
"ITGA9-AS1"	110
"ITGAD"	2
"ITGAE"	94
"ITGAL"	131
"ITGAM"	301
"ITGAV"	6141
"ITGAX"	373
"ITGB1"	3433
"ITGB1BP1"	1432
"ITGB1BP2"	1
"ITGB2"	1166
"ITGB2-AS1"	28
"ITGB3"	83
"ITGB3BP"	166
"ITGB4"	2310
"ITGB5"	689
"ITGB6"	0
"ITGB7"	15
"ITGB8"	8292
"ITGBL1"	51
"ITIH1"	0
"ITIH2"	49
"ITIH3"	0
"ITIH4"	45
"ITIH4-AS1"	0
"ITIH5"	111
"ITIH6"	0
"ITK"	3
"ITLN1"	0
"ITLN2"	0
"ITM2A"	708
"ITM2B"	8271
"ITM2C"	14853
"ITPA"	315
"ITPK1"	8329
"ITPK1-AS1"	0
"ITPKA"	905
"ITPKB"	12987
"ITPKB-IT1"	14
"ITPKC"	408
"ITPR1"	11167
"ITPR1-AS1"	17
"ITPR2"	4239
"ITPR3"	69
"ITPRIP"	261
"ITPRIPL1"	32
"ITPRIPL2"	656
"ITSN1"	5252
"ITSN2"	3241
"IVD"	1849
"IVL"	0
"IVNS1ABP"	2671
"IWS1"	2008
"IYD"	1
"IZUMO1"	3
"IZUMO1R"	0
"IZUMO2"	2
"IZUMO3"	0
"IZUMO4"	96
"JADE1"	985
"JADE2"	2629
"JADE3"	395
"JAG1"	358
"JAG2"	264
"JAGN1"	291
"JAK1"	3449
"JAK2"	1175
"JAK3"	356
"JAKMIP1"	1575
"JAKMIP2"	2963
"JAKMIP2-AS1"	1
"JAKMIP3"	896
"JAM2"	1232
"JAM3"	4574
"JAML"	12
"JARID2"	806
"JARID2-AS1"	1
"JAZF1"	1000
"JAZF1-AS1"	76
"JCAD"	1484
"JCHAIN"	1
"JDP2"	390
"JHDM1D-AS1"	84
"JHY"	286
"JKAMP"	804
"JMJD1C"	5593
"JMJD1C-AS1"	5
"JMJD4"	275
"JMJD6"	1060
"JMJD7"	85
"JMJD7-PLA2G4B"	85
"JMJD8"	415
"JMY"	2632
"JOSD1"	1381
"JOSD2"	302
"JPH1"	580
"JPH2"	26
"JPH3"	5118
"JPH4"	7152
"JPT1"	548
"JPT2"	1299
"JPX"	226
"JRK"	917
"JRKL"	431
"JRKL-AS1"	0
"JSRP1"	1
"JTB"	1292
"JUN"	2394
"JUNB"	794
"JUND"	4205
"JUP"	686
"KAAG1"	0
"KALRN"	8385
"KANK1"	2794
"KANK2"	592
"KANK3"	64
"KANK4"	185
"KANSL1"	2615
"KANSL1-AS1"	38
"KANSL1L"	1027
"KANSL2"	451
"KANSL3"	1255
"KANTR"	879
"KARS"	1471
"KAT14"	996
"KAT2A"	780
"KAT2B"	4570
"KAT5"	1127
"KAT6A"	3545
"KAT6B"	2925
"KAT7"	2105
"KAT8"	620
"KATNA1"	259
"KATNAL1"	2709
"KATNAL2"	353
"KATNB1"	1042
"KATNBL1"	458
"KATNBL1P6"	2
"KAZALD1"	28
"KAZN"	3343
"KAZN-AS1"	0
"KBTBD11"	8087
"KBTBD11-OT1"	9
"KBTBD12"	168
"KBTBD13"	0
"KBTBD2"	1699
"KBTBD3"	708
"KBTBD4"	414
"KBTBD6"	1247
"KBTBD7"	514
"KBTBD8"	329
"KC6"	2
"KCCAT198"	0
"KCCAT333"	2
"KCMF1"	1250
"KCNA1"	2018
"KCNA10"	0
"KCNA2"	2738
"KCNA3"	893
"KCNA4"	422
"KCNA5"	57
"KCNA6"	1098
"KCNA7"	0
"KCNAB1"	1305
"KCNAB1-AS1"	0
"KCNAB1-AS2"	0
"KCNAB2"	8900
"KCNAB3"	168
"KCNB1"	5623
"KCNB2"	284
"KCNC1"	1608
"KCNC2"	3920
"KCNC3"	953
"KCNC4"	1040
"KCNC4-AS1"	5
"KCND1"	167
"KCND2"	1042
"KCND3"	1046
"KCND3-AS1"	0
"KCND3-IT1"	9
"KCNE1"	8
"KCNE1B"	1
"KCNE2"	6
"KCNE3"	58
"KCNE4"	148
"KCNE5"	62
"KCNF1"	925
"KCNG1"	123
"KCNG2"	16
"KCNG3"	170
"KCNG4"	21
"KCNH1"	1494
"KCNH1-IT1"	42
"KCNH2"	555
"KCNH3"	2150
"KCNH4"	42
"KCNH5"	587
"KCNH6"	26
"KCNH7"	1205
"KCNH8"	1342
"KCNIP1"	465
"KCNIP2"	1185
"KCNIP2-AS1"	6
"KCNIP3"	837
"KCNIP4"	1127
"KCNIP4-IT1"	1324
"KCNJ1"	3
"KCNJ10"	8065
"KCNJ11"	379
"KCNJ12"	186
"KCNJ13"	0
"KCNJ14"	53
"KCNJ15"	1
"KCNJ16"	265
"KCNJ18"	66
"KCNJ2"	1432
"KCNJ2-AS1"	135
"KCNJ3"	1770
"KCNJ4"	1218
"KCNJ5"	193
"KCNJ6"	683
"KCNJ8"	151
"KCNJ9"	2440
"KCNK1"	872
"KCNK10"	532
"KCNK12"	529
"KCNK13"	63
"KCNK15"	8
"KCNK15-AS1"	34
"KCNK16"	0
"KCNK17"	1
"KCNK18"	1
"KCNK2"	219
"KCNK3"	286
"KCNK4"	53
"KCNK4-TEX40"	55
"KCNK5"	0
"KCNK6"	47
"KCNK7"	16
"KCNK9"	202
"KCNMA1"	7776
"KCNMA1-AS1"	0
"KCNMA1-AS2"	0
"KCNMA1-AS3"	0
"KCNMB1"	11
"KCNMB2"	158
"KCNMB2-AS1"	13
"KCNMB3"	67
"KCNMB4"	3278
"KCNN1"	1524
"KCNN2"	328
"KCNN3"	2768
"KCNN4"	31
"KCNQ1"	59
"KCNQ1-AS1"	1
"KCNQ1DN"	10
"KCNQ1OT1"	2273
"KCNQ2"	6464
"KCNQ3"	6306
"KCNQ4"	126
"KCNQ5"	2923
"KCNQ5-AS1"	0
"KCNQ5-IT1"	112
"KCNRG"	104
"KCNS1"	1732
"KCNS2"	390
"KCNS3"	103
"KCNT1"	729
"KCNT2"	625
"KCNU1"	0
"KCNV1"	1019
"KCNV2"	0
"KCP"	0
"KCTD1"	1346
"KCTD10"	1004
"KCTD11"	183
"KCTD12"	3262
"KCTD13"	800
"KCTD14"	17
"KCTD15"	551
"KCTD16"	2566
"KCTD17"	911
"KCTD18"	376
"KCTD19"	0
"KCTD2"	2580
"KCTD20"	2027
"KCTD21"	511
"KCTD21-AS1"	7
"KCTD3"	2603
"KCTD4"	211
"KCTD5"	374
"KCTD6"	414
"KCTD7"	1301
"KCTD8"	320
