gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00014-2_PE.bam
"HSPC324"	1
"HSPD1"	2756
"HSPE1"	264
"HSPE1-MOB4"	844
"HSPG2"	186
"HSPH1"	8574
"HTATIP2"	249
"HTATSF1"	1399
"HTATSF1P2"	14
"HTD2"	254
"HTN1"	0
"HTN3"	0
"HTR1A"	242
"HTR1B"	147
"HTR1D"	34
"HTR1E"	200
"HTR1F"	299
"HTR2A"	2146
"HTR2A-AS1"	1
"HTR2B"	0
"HTR2C"	103
"HTR3A"	11
"HTR3B"	232
"HTR3C"	0
"HTR3D"	0
"HTR3E"	1
"HTR3E-AS1"	6
"HTR4"	137
"HTR5A"	422
"HTR5A-AS1"	325
"HTR6"	34
"HTR7"	53
"HTR7P1"	96
"HTRA1"	2535
"HTRA2"	218
"HTRA3"	1
"HTRA4"	1
"HTT"	5642
"HTT-AS"	5
"HULC"	31
"HUNK"	304
"HUS1"	446
"HUS1B"	10
"HUWE1"	11862
"HVCN1"	79
"HYAL1"	16
"HYAL2"	141
"HYAL3"	82
"HYAL4"	1
"HYALP1"	0
"HYDIN"	2407
"HYDIN2"	0
"HYI"	75
"HYKK"	56
"HYLS1"	131
"HYMAI"	32
"HYOU1"	2373
"HYPK"	67
"HYPM"	4
"IAH1"	368
"IAPP"	0
"IARS"	2551
"IARS2"	1366
"IBA57"	223
"IBA57-AS1"	9
"IBSP"	0
"IBTK"	2058
"ICA1"	729
"ICA1L"	1305
"ICAM1"	109
"ICAM2"	96
"ICAM3"	14
"ICAM4"	0
"ICAM5"	573
"ICE1"	2693
"ICE2"	989
"ICK"	981
"ICMT"	790
"ICOS"	0
"ICOSLG"	393
"ID1"	161
"ID2"	1378
"ID2-AS1"	45
"ID3"	187
"ID4"	970
"IDE"	848
"IDH1"	480
"IDH1-AS1"	0
"IDH2"	723
"IDH2-DT"	13
"IDH3A"	1985
"IDH3B"	600
"IDH3G"	432
"IDI1"	1381
"IDI2"	0
"IDI2-AS1"	48
"IDNK"	77
"IDO1"	0
"IDO2"	0
"IDS"	34712
"IDUA"	104
"IER2"	176
"IER3"	25
"IER3-AS1"	16
"IER3IP1"	269
"IER5"	587
"IER5L"	182
"IFFO1"	442
"IFFO2"	518
"IFI16"	473
"IFI27"	108
"IFI27L1"	37
"IFI27L2"	89
"IFI30"	21
"IFI35"	23
"IFI44"	80
"IFI44L"	179
"IFI6"	252
"IFIH1"	124
"IFIT1"	1085
"IFIT1B"	0
"IFIT2"	464
"IFIT3"	240
"IFIT5"	745
"IFITM1"	202
"IFITM10"	225
"IFITM2"	170
"IFITM3"	544
"IFITM4P"	2
"IFITM5"	0
"IFNA1"	0
"IFNA10"	0
"IFNA13"	7
"IFNA14"	0
"IFNA16"	0
"IFNA17"	0
"IFNA2"	23
"IFNA21"	0
"IFNA22P"	0
"IFNA4"	0
"IFNA5"	2
"IFNA6"	4
"IFNA7"	0
"IFNA8"	0
"IFNAR1"	2897
"IFNAR2"	432
"IFNB1"	0
"IFNE"	22
"IFNG"	0
"IFNG-AS1"	7
"IFNGR1"	707
"IFNGR2"	591
"IFNK"	0
"IFNL1"	0
"IFNL2"	0
"IFNL3"	0
"IFNL4"	1
"IFNLR1"	35
"IFNW1"	0
"IFRD1"	788
"IFRD2"	108
"IFT122"	616
"IFT140"	410
"IFT172"	978
"IFT20"	220
"IFT22"	254
"IFT27"	194
"IFT43"	158
"IFT46"	471
"IFT52"	166
"IFT57"	573
"IFT74"	405
"IFT74-AS1"	0
"IFT80"	958
"IFT81"	401
"IFT88"	454
"IGBP1"	423
"IGBP1P1"	1
"IGDCC3"	60
"IGDCC4"	264
"IGF1"	151
"IGF1R"	3295
"IGF2"	18
"IGF2-AS"	0
"IGF2BP1"	0
"IGF2BP2"	7
"IGF2BP2-AS1"	0
"IGF2BP3"	7
"IGF2R"	1641
"IGFALS"	6
"IGFBP1"	5
"IGFBP2"	102
"IGFBP3"	169
"IGFBP4"	161
"IGFBP5"	1854
"IGFBP6"	55
"IGFBP7"	507
"IGFBP7-AS1"	4
"IGFBPL1"	56
"IGFL1"	0
"IGFL2"	17
"IGFL2-AS1"	0
"IGFL3"	0
"IGFL4"	16
"IGFLR1"	20
"IGFN1"	5
"IGHMBP2"	305
"IGHV1OR15-1"	0
"IGHV1OR15-3"	0
"IGIP"	2573
"IGLL1"	1
"IGLL3P"	1
"IGLL5"	0
"IGLON5"	238
"IGSF1"	89
"IGSF10"	51
"IGSF11"	1225
"IGSF11-AS1"	0
"IGSF21"	587
"IGSF22"	16
"IGSF23"	0
"IGSF3"	531
"IGSF5"	28
"IGSF6"	18
"IGSF8"	1765
"IGSF9"	1
"IGSF9B"	554
"IHH"	1
"IK"	777
"IKBIP"	55
"IKBKB"	380
"IKBKE"	51
"IKBKG"	201
"IKZF1"	84
"IKZF2"	1198
"IKZF3"	93
"IKZF4"	318
"IKZF5"	1207
"IL10"	5
"IL10RA"	58
"IL10RB"	120
"IL10RB-AS1"	0
"IL11"	4
"IL11RA"	107
"IL12A"	11
"IL12A-AS1"	59
"IL12B"	0
"IL12RB1"	22
"IL12RB2"	200
"IL13"	3
"IL13RA1"	236
"IL13RA2"	23
"IL15"	8
"IL15RA"	20
"IL16"	85
"IL17A"	0
"IL17B"	0
"IL17C"	0
"IL17D"	465
"IL17F"	0
"IL17RA"	255
"IL17RB"	303
"IL17RC"	72
"IL17RD"	376
"IL17RE"	6
"IL17REL"	2
"IL18"	11
"IL18BP"	81
"IL18R1"	4
"IL18RAP"	5
"IL19"	0
"IL1A"	8
"IL1B"	43
"IL1F10"	0
"IL1R1"	80
"IL1R2"	2
"IL1RAP"	490
"IL1RAPL1"	985
"IL1RAPL2"	87
"IL1RL1"	22
"IL1RL2"	49
"IL1RN"	1
"IL2"	0
"IL20"	0
"IL20RA"	38
"IL20RB"	4
"IL21"	0
"IL21-AS1"	0
"IL21R"	9
"IL21R-AS1"	14
"IL22"	0
"IL22RA1"	0
"IL22RA2"	0
"IL23A"	1
"IL23R"	0
"IL24"	0
"IL25"	0
"IL26"	0
"IL27"	0
"IL27RA"	48
"IL2RA"	0
"IL2RB"	1
"IL2RG"	5
"IL3"	0
"IL31"	0
"IL31RA"	2
"IL32"	30
"IL33"	252
"IL34"	119
"IL36A"	0
"IL36B"	0
"IL36G"	0
"IL36RN"	0
"IL37"	0
"IL3RA"	12
"IL4"	1
"IL4I1"	28
"IL4R"	129
"IL5"	0
"IL5RA"	0
"IL6"	6
"IL6R"	150
"IL6ST"	8790
"IL7"	4
"IL7R"	8
"IL9"	0
"IL9R"	1
"ILDR1"	0
"ILDR2"	1767
"ILF2"	864
"ILF3"	2147
"ILF3-AS1"	239
"ILK"	557
"ILKAP"	394
"ILVBL"	312
"IMMP1L"	81
"IMMP2L"	184
"IMMT"	1220
"IMP3"	322
"IMP4"	644
"IMPA1"	1141
"IMPA1P1"	7
"IMPA2"	26
"IMPACT"	438
"IMPAD1"	3671
"IMPDH1"	346
"IMPDH2"	400
"IMPG1"	9
"IMPG2"	110
"INA"	4621
"INAFM1"	75
"INAFM2"	515
"INCA1"	18
"INCENP"	345
"INE1"	36
"INE2"	0
"INF2"	1557
"ING1"	312
"ING2"	268
"ING3"	323
"ING4"	352
"ING5"	709
"INGX"	0
"INHA"	13
"INHBA"	48
"INHBA-AS1"	61
"INHBB"	83
"INHBC"	1
"INHBE"	0
"INIP"	878
"INMT"	0
"INMT-MINDY4"	97
"INO80"	815
"INO80B"	89
"INO80B-WBP1"	258
"INO80C"	105
"INO80D"	2060
"INO80E"	223
"INPP1"	573
"INPP4A"	3493
"INPP4B"	770
"INPP5A"	793
"INPP5B"	489
"INPP5D"	170
"INPP5E"	319
"INPP5F"	5143
"INPP5J"	177
"INPP5K"	397
"INPPL1"	595
"INS"	0
"INS-IGF2"	16
"INSC"	6
"INSIG1"	1145
"INSIG2"	835
"INSL3"	1
"INSL4"	0
"INSL5"	5
"INSL6"	0
"INSM1"	71
"INSM2"	45
"INSR"	2282
"INSRR"	0
"INTS1"	1489
"INTS10"	1219
"INTS11"	417
"INTS12"	235
"INTS13"	410
"INTS14"	284
"INTS2"	744
"INTS3"	1536
"INTS4"	346
"INTS4P1"	216
"INTS4P2"	120
"INTS5"	211
"INTS6"	1315
"INTS6-AS1"	69
"INTS6L"	426
"INTS6L-AS1"	2
"INTS7"	625
"INTS8"	945
"INTS9"	212
"INTU"	730
"INVS"	581
"IP6K1"	2095
"IP6K2"	693
"IP6K3"	141
"IPCEF1"	5306
"IPMK"	516
"IPO11"	963
"IPO11-LRRC70"	176
"IPO13"	1390
"IPO4"	78
"IPO5"	4255
"IPO5P1"	561
"IPO7"	4561
"IPO8"	1805
"IPO9"	2415
"IPO9-AS1"	7
"IPP"	256
"IPPK"	351
"IPW"	3206
"IQCA1"	399
"IQCA1L"	1
"IQCB1"	392
"IQCC"	58
"IQCD"	21
"IQCE"	851
"IQCF1"	1
"IQCF2"	0
"IQCF3"	14
"IQCF4"	6
"IQCF5"	2
"IQCF5-AS1"	0
"IQCF6"	0
"IQCG"	178
"IQCH"	84
"IQCH-AS1"	102
"IQCJ"	281
"IQCJ-SCHIP1"	1109
"IQCJ-SCHIP1-AS1"	1
"IQCK"	160
"IQCN"	39
"IQGAP1"	2943
"IQGAP2"	33
"IQGAP3"	46
"IQSEC1"	6458
"IQSEC2"	2271
"IQSEC3"	1681
"IQUB"	217
"IRAIN"	16
"IRAK1"	382
"IRAK1BP1"	229
"IRAK2"	166
"IRAK3"	135
"IRAK4"	158
"IREB2"	2090
"IRF1"	78
"IRF2"	305
"IRF2BP1"	459
"IRF2BP2"	2576
"IRF2BPL"	874
"IRF3"	223
"IRF4"	3
"IRF5"	29
"IRF6"	12
"IRF7"	39
"IRF8"	114
"IRF9"	297
"IRGC"	0
"IRGM"	4
"IRGQ"	1941
"IRS1"	673
"IRS2"	3990
"IRS4"	32
"IRX1"	1
"IRX2"	3
"IRX3"	0
"IRX4"	0
"IRX5"	0
"IRX6"	2
"ISCA1"	1509
"ISCA2"	204
"ISCU"	1462
"ISG15"	56
"ISG20"	23
"ISG20L2"	291
"ISL1"	0
"ISL2"	2
"ISLR"	170
"ISLR2"	465
"ISM1"	5
"ISM1-AS1"	2
"ISM2"	9
"ISOC1"	247
"ISOC2"	180
"ISPD"	400
"ISPD-AS1"	0
"IST1"	1441
"ISX"	0
"ISX-AS1"	82
"ISY1"	165
"ISY1-RAB43"	172
"ISYNA1"	52
"ITCH"	3187
"ITFG1"	2660
"ITFG1-AS1"	8
"ITFG2"	288
"ITFG2-AS1"	20
"ITGA1"	190
"ITGA10"	67
"ITGA11"	38
"ITGA2"	688
"ITGA2B"	33
"ITGA3"	342
"ITGA4"	90
"ITGA5"	63
"ITGA6"	1269
"ITGA7"	376
"ITGA8"	238
"ITGA9"	421
"ITGA9-AS1"	91
"ITGAD"	0
"ITGAE"	80
"ITGAL"	61
"ITGAM"	76
"ITGAV"	3913
"ITGAX"	82
"ITGB1"	1793
"ITGB1BP1"	964
"ITGB1BP2"	15
"ITGB2"	137
"ITGB2-AS1"	5
"ITGB3"	49
"ITGB3BP"	110
"ITGB4"	859
"ITGB5"	338
"ITGB6"	1
"ITGB7"	2
"ITGB8"	6476
"ITGBL1"	12
"ITIH1"	4
"ITIH2"	17
"ITIH3"	10
"ITIH4"	85
"ITIH4-AS1"	0
"ITIH5"	111
"ITIH6"	0
"ITK"	3
"ITLN1"	0
"ITLN2"	0
"ITM2A"	401
"ITM2B"	6226
"ITM2C"	5251
"ITPA"	128
"ITPK1"	3526
"ITPK1-AS1"	0
"ITPKA"	700
"ITPKB"	4679
"ITPKB-IT1"	38
"ITPKC"	231
"ITPR1"	9722
"ITPR1-AS1"	34
"ITPR2"	2952
"ITPR3"	113
"ITPRIP"	99
"ITPRIPL1"	15
"ITPRIPL2"	425
"ITSN1"	3996
"ITSN2"	2439
"IVD"	779
"IVL"	0
"IVNS1ABP"	1838
"IWS1"	948
"IYD"	0
"IZUMO1"	4
"IZUMO1R"	0
"IZUMO2"	0
"IZUMO3"	0
"IZUMO4"	50
"JADE1"	928
"JADE2"	1986
"JADE3"	152
"JAG1"	379
"JAG2"	274
"JAGN1"	164
"JAK1"	2700
"JAK2"	1384
"JAK3"	197
"JAKMIP1"	997
"JAKMIP2"	2283
"JAKMIP2-AS1"	0
"JAKMIP3"	801
"JAM2"	743
"JAM3"	2122
"JAML"	6
"JARID2"	665
"JARID2-AS1"	0
"JAZF1"	941
"JAZF1-AS1"	76
"JCAD"	1954
"JCHAIN"	2
"JDP2"	271
"JHDM1D-AS1"	30
"JHY"	180
"JKAMP"	700
"JMJD1C"	4388
"JMJD1C-AS1"	4
"JMJD4"	112
"JMJD6"	915
"JMJD7"	80
"JMJD7-PLA2G4B"	98
"JMJD8"	202
"JMY"	2699
"JOSD1"	985
"JOSD2"	99
"JPH1"	664
"JPH2"	12
"JPH3"	2802
"JPH4"	4166
"JPT1"	409
"JPT2"	236
"JPX"	111
"JRK"	738
"JRKL"	364
"JRKL-AS1"	0
"JSRP1"	1
"JTB"	591
"JUN"	1556
"JUNB"	409
"JUND"	1731
"JUP"	196
"KAAG1"	0
"KALRN"	9861
"KANK1"	1242
"KANK2"	319
"KANK3"	58
"KANK4"	42
"KANSL1"	2422
"KANSL1-AS1"	23
"KANSL1L"	838
"KANSL2"	347
"KANSL3"	1132
"KANTR"	781
"KARS"	788
"KAT14"	703
"KAT2A"	859
"KAT2B"	2472
"KAT5"	504
"KAT6A"	2541
"KAT6B"	2090
"KAT7"	1598
"KAT8"	414
"KATNA1"	133
"KATNAL1"	1956
"KATNAL2"	243
"KATNB1"	534
"KATNBL1"	735
"KATNBL1P6"	1
"KAZALD1"	12
"KAZN"	1463
"KAZN-AS1"	0
"KBTBD11"	5034
"KBTBD11-OT1"	13
"KBTBD12"	242
"KBTBD13"	0
"KBTBD2"	1270
"KBTBD3"	793
"KBTBD4"	303
"KBTBD6"	1111
"KBTBD7"	647
"KBTBD8"	229
"KC6"	1
"KCCAT198"	0
"KCCAT333"	4
"KCMF1"	1107
"KCNA1"	2244
"KCNA10"	1
"KCNA2"	3397
"KCNA3"	1452
"KCNA4"	640
"KCNA5"	99
"KCNA6"	1205
"KCNA7"	0
"KCNAB1"	1209
"KCNAB1-AS1"	0
"KCNAB1-AS2"	0
"KCNAB2"	5114
"KCNAB3"	136
"KCNB1"	7072
"KCNB2"	365
"KCNC1"	1950
"KCNC2"	5113
"KCNC3"	869
"KCNC4"	877
"KCNC4-AS1"	7
"KCND1"	114
"KCND2"	1153
"KCND3"	881
"KCND3-AS1"	0
"KCND3-IT1"	27
"KCNE1"	5
"KCNE1B"	0
"KCNE2"	4
"KCNE3"	15
"KCNE4"	41
"KCNE5"	2
"KCNF1"	514
"KCNG1"	105
"KCNG2"	3
"KCNG3"	312
"KCNG4"	6
"KCNH1"	2166
"KCNH1-IT1"	66
"KCNH2"	300
"KCNH3"	1344
"KCNH4"	103
"KCNH5"	1031
"KCNH6"	23
"KCNH7"	1151
"KCNH8"	885
"KCNIP1"	201
"KCNIP2"	807
"KCNIP2-AS1"	5
"KCNIP3"	443
"KCNIP4"	1809
"KCNIP4-IT1"	4232
"KCNJ1"	6
"KCNJ10"	3165
"KCNJ11"	199
"KCNJ12"	182
"KCNJ13"	0
"KCNJ14"	39
"KCNJ15"	1
"KCNJ16"	225
"KCNJ18"	69
"KCNJ2"	1089
"KCNJ2-AS1"	63
"KCNJ3"	2513
"KCNJ4"	792
"KCNJ5"	18
"KCNJ6"	816
"KCNJ8"	100
"KCNJ9"	1805
"KCNK1"	1028
"KCNK10"	543
"KCNK12"	268
"KCNK13"	25
"KCNK15"	7
"KCNK15-AS1"	34
"KCNK16"	0
"KCNK17"	0
"KCNK18"	3
"KCNK2"	277
"KCNK3"	222
"KCNK4"	40
"KCNK4-TEX40"	40
"KCNK5"	2
"KCNK6"	25
"KCNK7"	9
"KCNK9"	314
"KCNMA1"	8612
"KCNMA1-AS1"	0
"KCNMA1-AS2"	0
"KCNMA1-AS3"	0
"KCNMB1"	9
"KCNMB2"	195
"KCNMB2-AS1"	19
"KCNMB3"	86
"KCNMB4"	2137
"KCNN1"	609
"KCNN2"	470
"KCNN3"	1841
"KCNN4"	10
"KCNQ1"	13
"KCNQ1-AS1"	0
"KCNQ1DN"	2
"KCNQ1OT1"	2687
"KCNQ2"	4564
"KCNQ3"	5782
"KCNQ4"	123
"KCNQ5"	3601
"KCNQ5-AS1"	0
"KCNQ5-IT1"	375
"KCNRG"	79
"KCNS1"	1883
"KCNS2"	728
"KCNS3"	62
"KCNT1"	900
"KCNT2"	833
"KCNU1"	0
"KCNV1"	1960
"KCNV2"	0
"KCP"	1
"KCTD1"	1115
"KCTD10"	681
"KCTD11"	46
"KCTD12"	1890
"KCTD13"	319
"KCTD14"	22
"KCTD15"	314
"KCTD16"	2736
"KCTD17"	426
"KCTD18"	214
"KCTD19"	1
"KCTD2"	1775
"KCTD20"	1261
"KCTD21"	364
"KCTD21-AS1"	10
"KCTD3"	1607
"KCTD4"	189
"KCTD5"	193
"KCTD6"	424
"KCTD7"	872
"KCTD8"	250
"KCTD9"	419
"KDELC1"	137
"KDELC2"	177
"KDELR1"	415
"KDELR2"	811
"KDELR3"	14
"KDF1"	10
"KDM1A"	1352
"KDM1B"	650
"KDM2A"	1822
"KDM2B"	552
"KDM3A"	1499
"KDM3B"	2193
"KDM4A"	875
"KDM4A-AS1"	4
"KDM4B"	632
"KDM4C"	1289
"KDM4D"	21
"KDM4E"	0
"KDM5A"	2916
"KDM5B"	1626
"KDM5C"	1552
"KDM5D"	1741
"KDM6A"	1042
"KDM6B"	318
"KDM7A"	1214
"KDM8"	110
"KDR"	144
"KDSR"	1175
"KEAP1"	592
"KEL"	95
"KERA"	2
"KHDC1"	137
"KHDC1L"	3
"KHDC3L"	0
"KHDC4"	658
"KHDRBS1"	1462
"KHDRBS2"	1220
"KHDRBS3"	2114
"KHK"	151
"KHNYN"	463
"KHSRP"	1273
"KIAA0040"	63
"KIAA0087"	0
"KIAA0100"	3748
"KIAA0141"	808
"KIAA0232"	3819
"KIAA0319"	1283
"KIAA0319L"	1551
"KIAA0355"	565
"KIAA0368"	4905
"KIAA0391"	522
"KIAA0408"	3019
"KIAA0513"	6609
"KIAA0556"	548
"KIAA0586"	998
"KIAA0753"	718
"KIAA0754"	466
"KIAA0825"	554
"KIAA0895"	542
"KIAA0895L"	422
"KIAA0930"	3288
"KIAA1024"	196
"KIAA1024L"	1
"KIAA1107"	6726
"KIAA1109"	15556
"KIAA1143"	1189
"KIAA1147"	3660
"KIAA1191"	1576
"KIAA1210"	0
"KIAA1211"	485
"KIAA1211L"	2216
"KIAA1217"	1384
"KIAA1257"	100
"KIAA1324"	888
"KIAA1324L"	2055
"KIAA1328"	432
"KIAA1468"	2487
"KIAA1522"	801
"KIAA1549"	1662
"KIAA1549L"	9151
"KIAA1551"	1593
"KIAA1586"	944
"KIAA1614"	138
"KIAA1614-AS1"	17
"KIAA1656"	36
"KIAA1671"	1910
"KIAA1755"	585
"KIAA1841"	860
"KIAA1958"	890
"KIAA2012"	108
"KIAA2013"	426
"KIAA2026"	2794
"KIDINS220"	8693
"KIF11"	95
"KIF12"	9
"KIF13A"	1763
"KIF13B"	2072
"KIF14"	7
"KIF15"	57
"KIF16B"	853
"KIF17"	227
"KIF18A"	5
"KIF18B"	4
"KIF19"	392
"KIF1A"	23161
"KIF1B"	22143
"KIF1BP"	1204
"KIF1C"	2625
"KIF20A"	1
"KIF20B"	181
"KIF21A"	6631
"KIF21B"	2023
"KIF22"	144
"KIF23"	15
"KIF24"	69
"KIF25"	25
"KIF25-AS1"	22
"KIF26A"	42
"KIF26B"	333
"KIF26B-AS1"	0
"KIF27"	399
"KIF2A"	2976
"KIF2B"	0
"KIF2C"	5
"KIF3A"	6295
"KIF3B"	2852
"KIF3C"	6012
"KIF4A"	14
"KIF4B"	26
"KIF5A"	28495
"KIF5B"	7030
"KIF5C"	20660
"KIF6"	305
"KIF7"	68
"KIF9"	72
"KIF9-AS1"	91
"KIFAP3"	3854
"KIFC1"	5
"KIFC2"	1483
"KIFC3"	379
"KIN"	442
"KIR2DL1"	0
"KIR2DL2"	0
"KIR2DL3"	0
"KIR2DL4"	0
"KIR2DL5A"	0
"KIR2DL5B"	0
"KIR2DS1"	0
"KIR2DS2"	0
"KIR2DS3"	0
"KIR2DS4"	0
"KIR2DS5"	0
"KIR3DL1"	0
"KIR3DL2"	0
"KIR3DL3"	0
"KIR3DS1"	0
"KIR3DX1"	5
"KIRREL1"	74
"KIRREL1-IT1"	5
"KIRREL2"	19
"KIRREL3"	564
"KIRREL3-AS2"	0
"KIRREL3-AS3"	8
"KISS1"	0
"KISS1R"	5
"KIT"	631
"KITLG"	1375
"KIZ"	629
"KIZ-AS1"	0
"KL"	46
"KLB"	2
"KLC1"	7313
"KLC2"	1804
"KLC3"	3
"KLC4"	322
"KLF1"	2
"KLF10"	213
"KLF11"	152
"KLF12"	2504
"KLF13"	2923
"KLF14"	0
"KLF15"	422
"KLF16"	337
"KLF17"	1
"KLF18"	0
"KLF2"	74
"KLF3"	1134
"KLF3-AS1"	129
"KLF4"	76
"KLF5"	72
"KLF6"	755
"KLF7"	1289
"KLF8"	400
"KLF9"	2517
"KLHDC1"	496
"KLHDC10"	2204
"KLHDC2"	1000
"KLHDC3"	2076
"KLHDC4"	133
"KLHDC7A"	0
"KLHDC7B"	0
"KLHDC8A"	128
"KLHDC8B"	131
"KLHDC9"	111
"KLHL1"	45
"KLHL10"	1
"KLHL11"	2879
"KLHL12"	971
"KLHL13"	105
"KLHL14"	22
"KLHL15"	696
"KLHL17"	63
"KLHL18"	712
"KLHL2"	2746
"KLHL20"	382
"KLHL21"	1241
"KLHL22"	360
"KLHL23"	461
"KLHL24"	5310
"KLHL25"	171
"KLHL26"	374
"KLHL28"	1211
"KLHL29"	475
"KLHL3"	1332
"KLHL30"	1
"KLHL31"	18
"KLHL32"	1661
"KLHL33"	3
"KLHL34"	4
"KLHL35"	51
"KLHL36"	810
"KLHL38"	18
"KLHL4"	751
"KLHL40"	1
"KLHL41"	60
"KLHL42"	2775
"KLHL5"	2127
"KLHL6"	21
"KLHL6-AS1"	0
"KLHL7"	1016
"KLHL7-AS1"	21
"KLHL8"	954
"KLHL9"	1565
"KLK1"	0
"KLK10"	8
"KLK11"	0
"KLK12"	0
"KLK13"	0
"KLK14"	10
"KLK15"	0
"KLK2"	1
"KLK3"	0
"KLK4"	0
"KLK5"	3
"KLK6"	412
"KLK7"	107
"KLK8"	0
"KLK9"	0
"KLKB1"	59
"KLKP1"	0
"KLLN"	33
"KLRA1P"	107
"KLRB1"	0
"KLRC1"	0
"KLRC2"	49
"KLRC3"	85
"KLRC4"	37
"KLRC4-KLRK1"	26
"KLRD1"	33
"KLRF1"	4
"KLRF2"	0
"KLRG1"	98
"KLRG2"	0
"KLRK1"	9
"KMO"	26
"KMT2A"	7899
"KMT2B"	520
"KMT2C"	7661
"KMT2D"	3355
"KMT2E"	3927
"KMT2E-AS1"	246
"KMT5A"	427
"KMT5B"	1720
"KMT5C"	52
"KNCN"	14
"KNDC1"	2504
"KNG1"	19
"KNL1"	20
"KNOP1"	342
"KNSTRN"	162
"KNTC1"	324
"KPNA1"	2500
"KPNA2"	630
"KPNA3"	1803
"KPNA4"	2716
"KPNA5"	905
"KPNA6"	3100
"KPNA7"	0
"KPNB1"	2861
"KPRP"	0
"KPTN"	95
"KRAS"	2254
"KRBA1"	249
"KRBA2"	360
"KRBOX1"	20
"KRBOX1-AS1"	0
"KRBOX4"	392
"KRCC1"	221
"KREMEN1"	361
"KREMEN2"	0
"KRI1"	176
"KRIT1"	1622
"KRR1"	976
"KRT1"	1
"KRT10"	77
"KRT12"	0
"KRT13"	0
"KRT14"	0
"KRT15"	0
"KRT16"	0
"KRT16P1"	0
"KRT16P2"	0
"KRT16P3"	0
"KRT17"	79
"KRT17P1"	24
"KRT17P2"	14
"KRT17P5"	0
"KRT18"	4
"KRT18P55"	9
"KRT19"	6
"KRT19P2"	0
"KRT2"	1
"KRT20"	0
"KRT222"	672
"KRT23"	0
"KRT24"	0
"KRT25"	0
"KRT26"	0
"KRT27"	0
"KRT28"	0
"KRT3"	0
"KRT31"	7
"KRT32"	0
"KRT33A"	0
"KRT33B"	1
"KRT34"	0
"KRT35"	0
"KRT36"	0
"KRT37"	0
"KRT38"	0
"KRT39"	0
"KRT4"	0
"KRT40"	0
"KRT42P"	1
"KRT5"	18
"KRT6A"	0
"KRT6B"	0
"KRT6C"	0
"KRT7"	3
"KRT7-AS"	0
"KRT71"	0
"KRT72"	0
"KRT73"	0
"KRT73-AS1"	0
"KRT74"	0
"KRT75"	0
"KRT76"	0
"KRT77"	1
"KRT78"	0
"KRT79"	0
"KRT8"	1
"KRT80"	1
"KRT81"	4
"KRT82"	1
"KRT83"	6
"KRT84"	0
"KRT85"	0
"KRT86"	5
"KRT87P"	0
"KRT8P41"	0
"KRT9"	0
"KRTAP1-1"	0
"KRTAP1-3"	0
"KRTAP1-4"	0
"KRTAP1-5"	0
"KRTAP10-1"	0
"KRTAP10-10"	0
"KRTAP10-11"	0
"KRTAP10-12"	0
"KRTAP10-2"	0
"KRTAP10-3"	0
"KRTAP10-4"	0
"KRTAP10-5"	1
"KRTAP10-6"	0
"KRTAP10-7"	0
"KRTAP10-8"	0
"KRTAP10-9"	0
"KRTAP11-1"	0
"KRTAP12-1"	0
"KRTAP12-2"	0
"KRTAP12-3"	0
"KRTAP12-4"	0
"KRTAP13-1"	0
"KRTAP13-2"	0
"KRTAP13-3"	0
"KRTAP13-4"	0
"KRTAP15-1"	0
"KRTAP16-1"	1
"KRTAP17-1"	0
"KRTAP19-1"	0
"KRTAP19-2"	0
"KRTAP19-3"	0
"KRTAP19-4"	0
"KRTAP19-5"	0
"KRTAP19-6"	0
"KRTAP19-7"	1
"KRTAP19-8"	0
"KRTAP2-1"	0
"KRTAP2-2"	0
"KRTAP2-3"	0
"KRTAP2-4"	0
"KRTAP20-1"	0
"KRTAP20-2"	0
"KRTAP20-3"	0
"KRTAP20-4"	0
"KRTAP21-1"	0
"KRTAP21-2"	0
"KRTAP21-3"	0
"KRTAP22-1"	0
"KRTAP22-2"	1
"KRTAP23-1"	0
"KRTAP24-1"	0
"KRTAP25-1"	0
"KRTAP26-1"	0
"KRTAP27-1"	0
"KRTAP29-1"	0
"KRTAP3-1"	0
"KRTAP3-2"	0
"KRTAP3-3"	0
"KRTAP4-1"	0
"KRTAP4-11"	0
"KRTAP4-12"	0
"KRTAP4-2"	0
"KRTAP4-3"	0
"KRTAP4-4"	0
"KRTAP4-5"	0
"KRTAP4-6"	0
"KRTAP4-7"	0
"KRTAP4-8"	0
"KRTAP4-9"	0
"KRTAP5-1"	0
"KRTAP5-10"	0
"KRTAP5-11"	5
"KRTAP5-2"	0
"KRTAP5-3"	0
"KRTAP5-4"	0
"KRTAP5-5"	0
"KRTAP5-6"	0
"KRTAP5-7"	3
"KRTAP5-8"	1
"KRTAP5-9"	4
"KRTAP5-AS1"	297
"KRTAP6-1"	0
"KRTAP6-2"	0
"KRTAP6-3"	0
"KRTAP7-1"	0
"KRTAP8-1"	0
"KRTAP9-1"	0
"KRTAP9-2"	0
"KRTAP9-3"	0
"KRTAP9-4"	0
"KRTAP9-6"	0
"KRTAP9-7"	0
"KRTAP9-8"	0
"KRTAP9-9"	0
"KRTCAP2"	143
"KRTCAP3"	3
"KRTDAP"	1
"KSR1"	569
"KSR2"	4264
"KTI12"	34
"KTN1"	4184
"KTN1-AS1"	28
"KU-MEL-3"	1
"KXD1"	300
"KY"	228
"KYAT1"	312
"KYAT3"	292
"KYNU"	16
