gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00387-b38_PE.bam
"CMAS"	387
"CMBL"	272
"CMC1"	85
"CMC2"	281
"CMC4"	61
"CMIP"	423
"CMKLR1"	122
"CMPK1"	1339
"CMPK2"	38
"CMSS1"	84
"CMTM1"	39
"CMTM2"	3
"CMTM3"	169
"CMTM4"	3051
"CMTM5"	293
"CMTM6"	382
"CMTM7"	28
"CMTM8"	9
"CMTR1"	456
"CMTR2"	342
"CMYA5"	788
"CNBD1"	1
"CNBD2"	4
"CNBP"	1693
"CNDP1"	1426
"CNDP2"	1618
"CNEP1R1"	187
"CNFN"	0
"CNGA1"	3
"CNGA2"	0
"CNGA3"	28
"CNGA4"	12
"CNGB1"	4
"CNGB3"	0
"CNIH1"	284
"CNIH2"	140
"CNIH3"	62
"CNIH4"	235
"CNKSR1"	36
"CNKSR2"	588
"CNKSR3"	439
"CNMD"	34
"CNN1"	3
"CNN2"	75
"CNN3"	2386
"CNNM1"	156
"CNNM2"	320
"CNNM3"	260
"CNNM3-DT"	25
"CNNM4"	138
"CNOT1"	2728
"CNOT10"	288
"CNOT11"	257
"CNOT2"	927
"CNOT3"	226
"CNOT4"	782
"CNOT6"	1098
"CNOT6L"	1164
"CNOT7"	644
"CNOT8"	565
"CNOT9"	389
"CNP"	13224
"CNPPD1"	346
"CNPY1"	12
"CNPY2"	257
"CNPY3"	267
"CNPY3-GNMT"	56
"CNPY4"	109
"CNR1"	294
"CNR2"	0
"CNRIP1"	366
"CNST"	486
"CNTD1"	29
"CNTD2"	5
"CNTF"	91
"CNTFR"	793
"CNTFR-AS1"	0
"CNTLN"	559
"CNTN1"	3132
"CNTN2"	7973
"CNTN3"	349
"CNTN4"	127
"CNTN4-AS1"	0
"CNTN4-AS2"	0
"CNTN5"	71
"CNTN6"	35
"CNTNAP1"	423
"CNTNAP2"	859
"CNTNAP3"	466
"CNTNAP3B"	94
"CNTNAP3P2"	133
"CNTNAP4"	5031
"CNTNAP5"	245
"CNTRL"	1016
"CNTROB"	143
"COA1"	490
"COA3"	184
"COA4"	162
"COA5"	505
"COA6"	45
"COA7"	91
"COASY"	277
"COBL"	5957
"COBLL1"	350
"COCH"	39
"COG1"	356
"COG2"	544
"COG3"	657
"COG4"	414
"COG5"	985
"COG6"	620
"COG7"	287
"COG8"	237
"COIL"	170
"COL10A1"	8
"COL11A1"	187
"COL11A2"	123
"COL12A1"	111
"COL13A1"	2
"COL14A1"	53
"COL15A1"	8
"COL16A1"	425
"COL17A1"	9
"COL18A1"	425
"COL18A1-AS1"	0
"COL18A1-AS2"	0
"COL19A1"	138
"COL1A1"	17
"COL1A2"	74
"COL1A2-AS1"	0
"COL20A1"	88
"COL21A1"	520
"COL22A1"	17
"COL23A1"	7
"COL24A1"	86
"COL25A1"	29
"COL26A1"	23
"COL27A1"	139
"COL28A1"	73
"COL2A1"	1
"COL3A1"	15
"COL4A1"	169
"COL4A2"	140
"COL4A2-AS1"	0
"COL4A2-AS2"	0
"COL4A3"	40
"COL4A3BP"	1215
"COL4A4"	57
"COL4A5"	2585
"COL4A6"	36
"COL5A1"	16
"COL5A1-AS1"	0
"COL5A2"	92
"COL5A3"	263
"COL6A1"	268
"COL6A2"	87
"COL6A3"	18
"COL6A4P1"	2
"COL6A4P2"	46
"COL6A5"	0
"COL6A6"	2
"COL7A1"	91
"COL8A1"	21
"COL8A2"	84
"COL9A1"	45
"COL9A2"	779
"COL9A3"	539
"COLCA1"	122
"COLCA2"	55
"COLEC10"	3
"COLEC11"	5
"COLEC12"	499
"COLGALT1"	347
"COLGALT2"	1743
"COLQ"	111
"COMMD1"	75
"COMMD10"	287
"COMMD2"	357
"COMMD3"	107
"COMMD3-BMI1"	795
"COMMD4"	98
"COMMD5"	75
"COMMD6"	289
"COMMD7"	238
"COMMD8"	59
"COMMD9"	249
"COMP"	0
"COMT"	546
"COMTD1"	16
"COP1"	590
"COPA"	2560
"COPB1"	1032
"COPB2"	1268
"COPE"	526
"COPG1"	502
"COPG2"	147
"COPRS"	255
"COPS2"	865
"COPS3"	245
"COPS4"	278
"COPS5"	348
"COPS6"	407
"COPS7A"	326
"COPS7B"	306
"COPS8"	391
"COPS9"	375
"COPZ1"	437
"COPZ2"	86
"COQ10A"	88
"COQ10B"	162
"COQ2"	47
"COQ3"	67
"COQ4"	109
"COQ5"	153
"COQ6"	91
"COQ7"	213
"COQ8A"	385
"COQ8B"	228
"COQ9"	214
"CORIN"	18
"CORO1A"	147
"CORO1B"	285
"CORO1C"	2407
"CORO2A"	37
"CORO2B"	985
"CORO6"	64
"CORO7"	191
"CORO7-PAM16"	167
"CORT"	4
"COTL1"	992
"COX10"	87
"COX10-AS1"	59
"COX11"	286
"COX14"	128
"COX15"	444
"COX16"	66
"COX17"	116
"COX18"	146
"COX19"	239
"COX20"	352
"COX4I1"	1269
"COX4I2"	1
"COX5A"	207
"COX5B"	441
"COX6A1"	697
"COX6A2"	1
"COX6B1"	341
"COX6B2"	0
"COX6C"	245
"COX7A1"	28
"COX7A2"	283
"COX7A2L"	442
"COX7B"	221
"COX7B2"	1
"COX7C"	699
"COX8A"	238
"COX8C"	5
"CP"	2065
"CPA1"	0
"CPA2"	14
"CPA3"	1
"CPA4"	3
"CPA5"	1
"CPA6"	0
"CPAMD8"	265
"CPB1"	20
"CPB2"	2
"CPB2-AS1"	404
"CPD"	2673
"CPE"	5397
"CPEB1"	577
"CPEB1-AS1"	36
"CPEB2"	2385
"CPEB2-AS1"	67
"CPEB3"	604
"CPEB4"	2334
"CPED1"	54
"CPHXL"	0
"CPLX1"	177
"CPLX2"	999
"CPLX3"	67
"CPLX4"	0
"CPM"	1071
"CPN1"	0
"CPN2"	0
"CPNE1"	423
"CPNE2"	802
"CPNE3"	1136
"CPNE4"	20
"CPNE5"	142
"CPNE6"	196
"CPNE7"	16
"CPNE8"	202
"CPNE9"	19
"CPO"	21
"CPOX"	1031
"CPPED1"	406
"CPQ"	401
"CPS1"	246
"CPS1-IT1"	4
"CPSF1"	274
"CPSF2"	1048
"CPSF3"	288
"CPSF4"	194
"CPSF4L"	4
"CPSF6"	1834
"CPSF7"	792
"CPT1A"	632
"CPT1B"	63
"CPT1C"	146
"CPT2"	190
"CPTP"	122
"CPVL"	155
"CPXCR1"	0
"CPXM1"	4
"CPXM2"	115
"CPZ"	2
"CR1"	148
"CR1L"	6
"CR2"	1
"CRABP1"	6
"CRABP2"	2
"CRACR2A"	8
"CRACR2B"	6
"CRADD"	146
"CRAMP1"	415
"CRAT"	291
"CRAT37"	3
"CRB1"	779
"CRB2"	1152
"CRB3"	3
"CRBN"	1020
"CRCP"	321
"CRCT1"	0
"CREB1"	1153
"CREB3"	415
"CREB3L1"	20
"CREB3L2"	719
"CREB3L3"	2
"CREB3L4"	31
"CREB5"	1692
"CREBBP"	2129
"CREBL2"	972
"CREBRF"	2623
"CREBZF"	817
"CREG1"	689
"CREG2"	222
"CRELD1"	267
"CRELD2"	151
"CREM"	226
"CRH"	0
"CRHBP"	45
"CRHR1"	23
"CRHR2"	12
"CRIM1"	695
"CRIP1"	6
"CRIP2"	746
"CRIP3"	42
"CRIPAK"	120
"CRIPT"	632
"CRISP1"	0
"CRISP2"	0
"CRISP3"	1
"CRISPLD1"	115
"CRISPLD2"	80
"CRK"	993
"CRKL"	1921
"CRLF1"	380
"CRLF2"	0
"CRLF3"	140
"CRLS1"	323
"CRMP1"	459
"CRNDE"	17
"CRNKL1"	780
"CRNN"	0
"CROCC"	241
"CROCC2"	2
"CROCCP2"	231
"CROCCP3"	393
"CROT"	140
"CRP"	1
"CRSP8P"	3
"CRTAC1"	41
"CRTAM"	3
"CRTAP"	3705
"CRTC1"	781
"CRTC2"	220
"CRTC3"	917
"CRTC3-AS1"	6
"CRX"	0
"CRY1"	279
"CRY2"	590
"CRYAA"	1
"CRYAA2"	1
"CRYAB"	12625
"CRYBA1"	0
"CRYBA2"	0
"CRYBA4"	1
"CRYBB1"	10
"CRYBB2"	0
"CRYBB2P1"	131
"CRYBB3"	10
"CRYBG1"	14
"CRYBG2"	1
"CRYBG3"	4079
"CRYGA"	0
"CRYGB"	0
"CRYGC"	0
"CRYGD"	1
"CRYGN"	5
"CRYGS"	35
"CRYL1"	489
"CRYM"	29
"CRYM-AS1"	1
"CRYZ"	264
"CRYZL1"	552
"CRYZL2P"	166
"CRYZL2P-SEC16B"	94
"CS"	639
"CSAD"	220
"CSAG1"	7
"CSAG3"	0
"CSAG4"	0
"CSDC2"	211
"CSDE1"	9832
"CSE1L"	1116
"CSE1L-AS1"	2
"CSF1"	636
"CSF1R"	356
"CSF2"	0
"CSF2RA"	25
"CSF2RB"	64
"CSF3"	1
"CSF3R"	104
"CSGALNACT1"	956
"CSGALNACT2"	839
"CSH1"	0
"CSH2"	0
"CSHL1"	0
"CSK"	318
"CSKMT"	28
"CSMD1"	569
"CSMD2"	334
"CSMD2-AS1"	0
"CSMD3"	764
"CSN1S1"	0
"CSN1S2AP"	0
"CSN1S2BP"	0
"CSN2"	0
"CSN3"	0
"CSNK1A1"	1763
"CSNK1A1L"	0
"CSNK1A1P1"	1
"CSNK1D"	705
"CSNK1E"	422
"CSNK1G1"	519
"CSNK1G2"	444
"CSNK1G2-AS1"	0
"CSNK1G3"	696
"CSNK2A1"	790
"CSNK2A2"	313
"CSNK2A3"	9
"CSNK2B"	407
"CSPG4"	269
"CSPG4P1Y"	0
"CSPG5"	126
"CSPP1"	866
"CSRNP1"	166
"CSRNP2"	434
"CSRNP3"	1177
"CSRP1"	7782
"CSRP2"	246
"CSRP3"	0
"CST1"	1
"CST11"	0
"CST13P"	0
"CST2"	0
"CST3"	4424
"CST4"	0
"CST5"	0
"CST6"	0
"CST7"	6
"CST8"	0
"CST9"	0
"CST9L"	0
"CSTA"	1
"CSTB"	106
"CSTF1"	220
"CSTF2"	135
"CSTF2T"	526
"CSTF3"	276
"CSTF3-AS1"	11
"CSTL1"	0
"CT45A1"	2
"CT45A10"	5
"CT45A2"	0
"CT45A3"	2
"CT45A5"	0
"CT45A6"	2
"CT45A7"	4
"CT45A8"	0
"CT45A9"	0
"CT47A1"	0
"CT47A10"	0
"CT47A11"	0
"CT47A12"	0
"CT47A2"	0
"CT47A3"	0
"CT47A4"	0
"CT47A5"	0
"CT47A6"	0
"CT47A7"	0
"CT47A8"	0
"CT47A9"	0
"CT47B1"	0
"CT55"	0
"CT62"	0
"CT83"	0
"CTAG1A"	0
"CTAG1B"	0
"CTAG2"	0
"CTAGE1"	0
"CTAGE10P"	0
"CTAGE11P"	0
"CTAGE15"	6
"CTAGE4"	5
"CTAGE6"	4
"CTAGE7P"	0
"CTAGE8"	0
"CTAGE9"	2
"CTB-178M22.2"	6
"CTBP1"	780
"CTBP1-AS"	1
"CTBP1-AS2"	213
"CTBP2"	658
"CTBS"	267
"CTC-338M12.4"	43
"CTC1"	258
"CTCF"	723
"CTCFL"	0
"CTD-2194D22.4"	0
"CTD-2201I18.1"	26
"CTD-2270F17.1"	1
"CTD-2297D10.2"	2
"CTD-2350J17.1"	0
"CTD-3080P12.3"	0
"CTDNEP1"	964
"CTDP1"	226
"CTDSP1"	703
"CTDSP2"	3309
"CTDSPL"	581
"CTDSPL2"	561
"CTF1"	21
"CTGF"	156
"CTH"	119
"CTHRC1"	2
"CTIF"	922
"CTLA4"	3
"CTNNA1"	3466
"CTNNA2"	1580
"CTNNA3"	5001
"CTNNAL1"	221
"CTNNB1"	4613
"CTNNBIP1"	342
"CTNNBL1"	297
"CTNND1"	799
"CTNND2"	5970
"CTNS"	116
"CTPS1"	140
"CTPS2"	395
"CTR9"	834
"CTRB1"	0
"CTRB2"	0
"CTRC"	1
"CTRL"	15
"CTSA"	362
"CTSB"	3785
"CTSC"	323
"CTSD"	4208
"CTSE"	0
"CTSF"	850
"CTSG"	0
"CTSH"	705
"CTSK"	29
"CTSL"	555
"CTSL3P"	0
"CTSLP2"	6
"CTSLP8"	0
"CTSO"	129
"CTSS"	345
"CTSV"	10
"CTSW"	2
"CTSZ"	604
"CTTN"	1112
"CTTNBP2"	1227
"CTTNBP2NL"	491
"CTU1"	59
"CTU2"	79
"CTXN1"	505
"CTXN2"	12
"CTXN3"	4
"CTXND1"	243
"CTXND2"	0
"CUBN"	148
"CUEDC1"	500
"CUEDC2"	296
"CUL1"	948
"CUL2"	542
"CUL3"	1236
"CUL4A"	954
"CUL4B"	1205
"CUL5"	1171
"CUL7"	167
"CUL9"	444
"CUTA"	260
"CUTALP"	322
"CUTC"	159
"CUX1"	1495
"CUX2"	71
"CUZD1"	23
"CWC15"	366
"CWC22"	611
"CWC25"	204
"CWC27"	480
"CWF19L1"	251
"CWF19L2"	952
"CWH43"	0
"CX3CL1"	208
"CX3CR1"	48
"CXADR"	494
"CXADRP2"	1
"CXADRP3"	0
"CXCL1"	2
"CXCL10"	4
"CXCL11"	17
"CXCL12"	102
"CXCL13"	0
"CXCL14"	167
"CXCL16"	198
"CXCL17"	0
"CXCL2"	19
"CXCL3"	5
"CXCL5"	21
"CXCL6"	1
"CXCL8"	4
"CXCL9"	0
"CXCR1"	4
"CXCR2"	9
"CXCR2P1"	1
"CXCR3"	0
"CXCR4"	74
"CXCR5"	0
"CXCR6"	4
"CXXC1"	254
"CXXC1P1"	0
"CXXC4"	445
"CXXC4-AS1"	19
"CXXC5"	1115
"CXXC5-AS1"	1
"CXorf21"	17
"CXorf36"	290
"CXorf38"	218
"CXorf40A"	326
"CXorf40B"	67
"CXorf49"	0
"CXorf49B"	0
"CXorf51A"	0
"CXorf51B"	0
"CXorf56"	145
"CXorf57"	213
"CXorf58"	5
"CXorf65"	0
"CXorf66"	0
"CXorf67"	4
"CYB561"	117
"CYB561A3"	115
"CYB561D1"	236
"CYB561D2"	63
"CYB5A"	141
"CYB5B"	580
"CYB5D1"	324
"CYB5D2"	155
"CYB5R1"	218
"CYB5R2"	145
"CYB5R3"	1247
"CYB5R4"	305
"CYB5RL"	99
"CYBA"	159
"CYBB"	446
"CYBRD1"	2498
"CYC1"	243
"CYCS"	653
"CYCSP52"	0
"CYFIP1"	927
"CYFIP2"	2103
"CYGB"	44
"CYHR1"	344
"CYLC1"	0
"CYLC2"	0
"CYLD"	2012
"CYMP"	0
"CYMP-AS1"	0
"CYP11A1"	40
"CYP11B1"	0
"CYP11B2"	0
"CYP17A1"	0
"CYP19A1"	5
"CYP1A1"	1
"CYP1A2"	0
"CYP1B1"	319
"CYP1B1-AS1"	15
"CYP20A1"	733
"CYP21A1P"	0
"CYP21A2"	12
"CYP24A1"	0
"CYP26A1"	7
"CYP26B1"	40
"CYP26C1"	6
"CYP27A1"	925
"CYP27B1"	0
"CYP27C1"	6
"CYP2A13"	0
"CYP2A6"	0
"CYP2A7"	2
"CYP2B6"	0
"CYP2B7P"	4
"CYP2C18"	2
"CYP2C19"	0
"CYP2C8"	28
"CYP2C9"	0
"CYP2D6"	2
"CYP2D7"	11
"CYP2E1"	20
"CYP2F1"	0
"CYP2G1P"	17
"CYP2J2"	586
"CYP2R1"	86
"CYP2S1"	11
"CYP2T1P"	16
"CYP2U1"	433
"CYP2W1"	0
"CYP39A1"	58
"CYP3A4"	0
"CYP3A43"	3
"CYP3A5"	1
"CYP3A7"	0
"CYP3A7-CYP3A51P"	0
"CYP46A1"	193
"CYP4A11"	0
"CYP4A22"	1
"CYP4B1"	4
"CYP4F11"	292
"CYP4F12"	70
"CYP4F2"	0
"CYP4F22"	0
"CYP4F24P"	20
"CYP4F29P"	3
"CYP4F3"	292
"CYP4F30P"	0
"CYP4F35P"	13
"CYP4F62P"	0
"CYP4F8"	0
"CYP4V2"	423
"CYP4X1"	39
"CYP4Z1"	19
"CYP4Z2P"	0
"CYP51A1"	707
"CYP51A1-AS1"	3
"CYP7A1"	0
"CYP7B1"	719
"CYP8B1"	0
"CYR61"	51
"CYS1"	281
"CYSLTR1"	15
"CYSLTR2"	60
"CYSRT1"	3
"CYSTM1"	199
"CYTH1"	1320
"CYTH2"	253
"CYTH3"	378
"CYTH4"	64
"CYTIP"	25
"CYTL1"	7
"CYTOR"	7
"CYYR1"	89
"CYYR1-AS1"	51
"CZ1P-ASNS"	173
"D21S2088E"	7
"D2HGDH"	84
"DAAM1"	1213
"DAAM2"	11184
"DAB1"	124
"DAB1-AS1"	0
"DAB2"	407
"DAB2IP"	587
"DACH1"	69
"DACH2"	21
"DACT1"	248
"DACT2"	22
"DACT3"	587
"DACT3-AS1"	5
"DAD1"	454
"DAG1"	1045
"DAGLA"	179
"DAGLB"	143
"DALRD3"	96
"DANCR"	230
"DAND5"	3
"DANT1"	0
"DANT2"	237
"DAO"	6
"DAOA"	0
"DAOA-AS1"	0
"DAP"	314
"DAP3"	400
"DAPK1"	825
"DAPK1-IT1"	18
"DAPK2"	102
"DAPK3"	159
"DAPL1"	2
"DAPP1"	18
"DARS"	588
"DARS-AS1"	5
"DARS2"	173
"DAW1"	12
"DAXX"	463
"DAZ1"	0
"DAZ2"	0
"DAZ3"	0
"DAZ4"	0
"DAZAP1"	338
"DAZAP2"	1477
"DAZL"	0
"DBET"	0
"DBF4"	49
"DBF4B"	78
"DBH"	2
"DBH-AS1"	35
"DBI"	575
"DBIL5P"	5
"DBIL5P2"	18
"DBN1"	297
"DBNDD1"	215
"DBNDD2"	2127
"DBNL"	464
"DBP"	130
"DBR1"	161
"DBT"	701
"DBX1"	0
"DBX2"	169
"DCAF1"	516
"DCAF10"	581
"DCAF11"	895
"DCAF12"	474
"DCAF12L1"	0
"DCAF12L2"	14
"DCAF13"	212
"DCAF13P3"	54
"DCAF15"	61
"DCAF16"	599
"DCAF17"	539
"DCAF4"	62
"DCAF4L1"	21
"DCAF4L2"	3
"DCAF5"	869
"DCAF6"	862
"DCAF7"	1655
"DCAF8"	1370
"DCAF8L1"	0
"DCAF8L2"	0
"DCAKD"	566
"DCANP1"	0
"DCBLD1"	45
"DCBLD2"	342
"DCC"	145
"DCD"	0
"DCDC1"	70
"DCDC2"	33
"DCDC2B"	1
"DCDC2C"	0
"DCHS1"	302
"DCHS2"	291
"DCK"	269
"DCLK1"	2384
"DCLK2"	1363
"DCLK3"	8
"DCLRE1A"	269
"DCLRE1B"	79
"DCLRE1C"	293
"DCLRE1CP1"	4
"DCN"	474
"DCP1A"	449
"DCP1B"	155
"DCP2"	1255
"DCPS"	68
"DCST1"	0
"DCST1-AS1"	1
"DCST2"	3
"DCSTAMP"	1
"DCT"	89
"DCTD"	368
"DCTN1"	3014
"DCTN1-AS1"	47
"DCTN2"	661
"DCTN3"	187
"DCTN4"	1308
"DCTN5"	1914
"DCTN6"	278
"DCTPP1"	31
"DCUN1D1"	1505
"DCUN1D2"	230
"DCUN1D3"	242
"DCUN1D4"	1025
"DCUN1D5"	1242
"DCX"	119
"DCXR"	299
"DDA1"	225
"DDAH1"	1989
"DDAH2"	229
"DDB1"	1918
"DDB2"	58
"DDC"	1
"DDC-AS1"	0
"DDHD1"	1098
"DDHD2"	1502
"DDI1"	0
"DDI2"	243
"DDIAS"	6
"DDIT3"	289
"DDIT4"	868
"DDIT4L"	156
"DDN"	490
"DDN-AS1"	4
"DDO"	60
"DDOST"	345
"DDR1"	4404
"DDR2"	4390
"DDRGK1"	392
"DDT"	192
"DDTL"	0
"DDX1"	915
"DDX10"	361
"DDX11"	21
"DDX11-AS1"	6
"DDX11L1"	0
"DDX11L10"	1
"DDX11L16"	0
"DDX11L2"	57
"DDX11L5"	1
"DDX11L9"	0
"DDX12P"	12
"DDX17"	8206
"DDX18"	714
"DDX19A"	342
"DDX19B"	108
"DDX20"	97
"DDX21"	706
"DDX23"	684
"DDX24"	1359
"DDX25"	110
"DDX27"	267
"DDX28"	43
"DDX31"	163
"DDX39A"	165
"DDX39B"	394
"DDX39B-AS1"	1
"DDX3X"	2755
"DDX3Y"	1254
"DDX4"	3
"DDX41"	227
"DDX42"	1598
"DDX43"	35
"DDX46"	1138
"DDX47"	305
"DDX49"	184
"DDX5"	4910
"DDX50"	465
"DDX51"	109
"DDX52"	359
"DDX53"	0
"DDX54"	184
"DDX55"	170
"DDX56"	237
"DDX58"	371
"DDX59"	203
"DDX6"	5625
"DDX60"	218
"DDX60L"	268
"DEAF1"	501
"DEC1"	0
"DECR1"	420
"DECR2"	46
"DEDD"	187
"DEDD2"	172
"DEF6"	37
"DEF8"	669
"DEFA1"	0
"DEFA10P"	0
"DEFA11P"	0
"DEFA1B"	0
"DEFA3"	0
"DEFA4"	0
"DEFA5"	0
"DEFA6"	0
"DEFA8P"	0
"DEFA9P"	0
"DEFB1"	0
"DEFB103A"	0
"DEFB103B"	0
"DEFB104A"	0
"DEFB104B"	0
"DEFB105A"	0
"DEFB105B"	0
"DEFB106A"	0
"DEFB106B"	0
"DEFB107A"	0
"DEFB107B"	0
"DEFB108B"	0
"DEFB109A"	1
"DEFB109B"	0
"DEFB110"	0
"DEFB112"	0
"DEFB113"	0
"DEFB114"	0
"DEFB115"	0
"DEFB116"	0
"DEFB118"	0
"DEFB119"	0
"DEFB121"	0
"DEFB122"	0
"DEFB123"	0
"DEFB124"	0
"DEFB125"	0
"DEFB126"	0
"DEFB127"	0
"DEFB128"	0
"DEFB129"	0
"DEFB130A"	0
"DEFB130B"	0
"DEFB131A"	0
"DEFB131B"	0
"DEFB132"	0
"DEFB133"	0
"DEFB134"	1
"DEFB135"	0
"DEFB136"	2
"DEFB4A"	0
"DEFB4B"	0
"DEFT1P"	0
"DEFT1P2"	0
"DEGS1"	513
"DEGS2"	15
"DEK"	1331
"DENND1A"	489
"DENND1B"	192
"DENND1C"	24
"DENND2A"	969
"DENND2C"	58
"DENND2D"	82
"DENND3"	393
"DENND4A"	2208
"DENND4B"	635
"DENND4C"	1613
"DENND5A"	4441
"DENND5B"	1343
"DENND5B-AS1"	3
"DENND6A"	535
"DENND6A-DT"	1
"DENND6B"	81
"DENR"	293
"DEPDC1"	3
"DEPDC1-AS1"	0
"DEPDC1B"	44
"DEPDC4"	24
"DEPDC5"	331
"DEPDC7"	65
"DEPP1"	1494
"DEPTOR"	664
"DERA"	176
"DERL1"	375
"DERL2"	334
"DERL3"	20
"DES"	7
"DESI1"	830
"DESI2"	310
"DET1"	140
"DEUP1"	2
"DEXI"	361
"DFFA"	372
"DFFB"	96
"DGAT1"	138
"DGAT2"	35
"DGAT2L6"	0
"DGCR10"	1
"DGCR11"	39
"DGCR2"	742
"DGCR5"	190
"DGCR6"	194
"DGCR6L"	241
"DGCR8"	386
"DGCR9"	40
"DGKA"	54
"DGKB"	428
"DGKD"	524
"DGKE"	337
"DGKG"	889
"DGKH"	387
"DGKI"	627
"DGKK"	0
"DGKQ"	108
"DGKZ"	997
"DGLUCY"	706
"DGUOK"	161
"DGUOK-AS1"	1
"DHCR24"	1425
"DHCR7"	342
"DHDDS"	171
"DHDH"	2
"DHFR"	343
"DHFR2"	229
"DHFRP3"	0
"DHH"	2
"DHODH"	53
"DHPS"	249
"DHRS1"	50
"DHRS11"	25
"DHRS12"	66
"DHRS13"	77
"DHRS2"	1
"DHRS3"	579
"DHRS4"	62
"DHRS4-AS1"	272
"DHRS4L1"	14
"DHRS4L2"	94
"DHRS7"	265
"DHRS7B"	58
"DHRS7C"	0
"DHRS9"	9
"DHRSX"	77
"DHTKD1"	637
"DHX15"	1184
"DHX16"	200
"DHX29"	908
"DHX30"	596
"DHX32"	293
"DHX33"	305
"DHX34"	193
"DHX35"	170
"DHX36"	779
"DHX37"	175
"DHX38"	582
"DHX40"	698
"DHX57"	393
"DHX58"	41
"DHX8"	590
"DHX9"	2262
"DIABLO"	218
"DIAPH1"	415
"DIAPH2"	194
"DIAPH2-AS1"	0
"DIAPH3"	32
"DIAPH3-AS1"	0
"DIAPH3-AS2"	0
"DICER1"	5372
"DICER1-AS1"	37
"DIDO1"	1140
"DIEXF"	314
"DIGIT"	0
"DIMT1"	100
"DINOL"	0
"DIO1"	1
"DIO2"	141
"DIO2-AS1"	0
"DIO3"	5
"DIO3OS"	19
"DIP2A"	956
"DIP2A-IT1"	16
"DIP2B"	6178
"DIP2C"	1963
"DIRAS1"	255
"DIRAS2"	931
"DIRAS3"	13
"DIRC1"	0
"DIRC2"	217
"DIRC3"	48
"DIRC3-AS1"	16
"DIS3"	972
"DIS3L"	685
"DIS3L2"	453
"DISC1"	261
"DISC1-IT1"	14
"DISC1FP1"	1
"DISC2"	0
"DISP1"	148
"DISP2"	154
"DISP3"	89
"DIXDC1"	2705
"DKC1"	252
"DKFZP434A062"	12
"DKFZP434H168"	2
"DKFZP434K028"	1
"DKFZP586I1420"	177
"DKFZp434L192"	0
"DKFZp451B082"	212
"DKFZp779M0652"	17
"DKK1"	3
"DKK2"	7
"DKK3"	4816
"DKK4"	0
"DKKL1"	1
"DLAT"	279
"DLC1"	1618
"DLD"	503
"DLEC1"	102
"DLEU1"	34
"DLEU1-AS1"	3
"DLEU2"	489
"DLEU2L"	61
"DLEU7"	46
"DLEU7-AS1"	22
"DLG1"	4822
"DLG1-AS1"	0
"DLG2"	3400
"DLG3"	212
"DLG3-AS1"	0
"DLG4"	1059
"DLG5"	1076
"DLG5-AS1"	14
"DLGAP1"	563
"DLGAP1-AS1"	95
"DLGAP1-AS2"	25
"DLGAP1-AS3"	2
"DLGAP1-AS4"	11
"DLGAP1-AS5"	13
"DLGAP2"	194
"DLGAP2-AS1"	0
"DLGAP3"	318
"DLGAP4"	487
"DLGAP4-AS1"	1
"DLGAP5"	0
"DLK1"	0
"DLK2"	5
"DLL1"	222
"DLL3"	24
"DLL4"	35
"DLST"	639
"DLSTP1"	1
"DLX1"	22
"DLX2"	3
"DLX2-AS1"	0
"DLX3"	1
"DLX4"	0
"DLX5"	5
"DLX6"	2
"DLX6-AS1"	35
"DM1-AS"	2
"DMAC1"	254
"DMAC2"	175
"DMAP1"	197
"DMBT1"	57
"DMBT1P1"	0
"DMBX1"	0
"DMC1"	22
"DMD"	2343
"DMGDH"	59
"DMKN"	8
"DMP1"	0
"DMPK"	243
"DMRT1"	0
"DMRT2"	65
"DMRT3"	0
"DMRTA1"	11
"DMRTA2"	18
"DMRTB1"	0
"DMRTC1"	3
"DMRTC1B"	3
"DMRTC2"	0
"DMTF1"	2361
"DMTN"	755
"DMWD"	454
"DMXL1"	3337
"DMXL2"	2078
"DNA2"	321
"DNAAF1"	13
"DNAAF2"	62
"DNAAF3"	4
"DNAAF4"	46
"DNAAF4-CCPG1"	889
"DNAAF5"	185
"DNAH1"	332
"DNAH10"	98
"DNAH11"	78
"DNAH12"	152
"DNAH14"	103
"DNAH17"	240
"DNAH17-AS1"	1
"DNAH2"	25
"DNAH3"	2
"DNAH5"	173
"DNAH6"	717
"DNAH7"	960
"DNAH8"	18
"DNAH9"	285
"DNAI1"	21
"DNAI2"	3
"DNAJA1"	3493
"DNAJA1P5"	0
"DNAJA2"	507
"DNAJA3"	338
"DNAJA4"	1178
"DNAJB1"	1612
"DNAJB11"	322
"DNAJB12"	273
"DNAJB13"	10
"DNAJB14"	797
"DNAJB2"	2476
"DNAJB3"	0
"DNAJB4"	1162
"DNAJB5"	120
"DNAJB5-AS1"	0
"DNAJB6"	1150
"DNAJB7"	0
"DNAJB8"	0
"DNAJB8-AS1"	1
"DNAJB9"	287
"DNAJC1"	337
"DNAJC10"	1007
"DNAJC11"	346
"DNAJC12"	133
"DNAJC13"	1764
"DNAJC14"	418
"DNAJC15"	525
"DNAJC16"	633
"DNAJC17"	74
"DNAJC18"	651
"DNAJC19"	172
"DNAJC2"	191
"DNAJC21"	1059
"DNAJC22"	52
"DNAJC24"	274
"DNAJC25"	66
"DNAJC25-GNG10"	141
"DNAJC27"	373
"DNAJC27-AS1"	160
"DNAJC28"	75
"DNAJC3"	997
"DNAJC3-AS1"	92
