gene/TE	../../STAR_v252_mapping/CGND_12893/HRA-00338-b38_PE.bam
"DHX29"	1273
"DHX30"	1376
"DHX32"	470
"DHX33"	508
"DHX34"	175
"DHX35"	335
"DHX36"	1691
"DHX37"	215
"DHX38"	678
"DHX40"	641
"DHX57"	685
"DHX58"	93
"DHX8"	971
"DHX9"	2529
"DIABLO"	347
"DIAPH1"	1184
"DIAPH2"	375
"DIAPH2-AS1"	0
"DIAPH3"	22
"DIAPH3-AS1"	0
"DIAPH3-AS2"	0
"DICER1"	4398
"DICER1-AS1"	66
"DIDO1"	1530
"DIEXF"	485
"DIGIT"	0
"DIMT1"	170
"DINOL"	0
"DIO1"	0
"DIO2"	1229
"DIO2-AS1"	0
"DIO3"	9
"DIO3OS"	11
"DIP2A"	1064
"DIP2A-IT1"	7
"DIP2B"	4136
"DIP2C"	2431
"DIRAS1"	2518
"DIRAS2"	5358
"DIRAS3"	57
"DIRC1"	0
"DIRC2"	314
"DIRC3"	111
"DIRC3-AS1"	26
"DIS3"	1546
"DIS3L"	758
"DIS3L2"	528
"DISC1"	124
"DISC1-IT1"	8
"DISC1FP1"	6
"DISC2"	1
"DISP1"	135
"DISP2"	703
"DISP3"	202
"DIXDC1"	1451
"DKC1"	319
"DKFZP434A062"	8
"DKFZP434H168"	4
"DKFZP434K028"	2
"DKFZP586I1420"	308
"DKFZp434L192"	0
"DKFZp451B082"	58
"DKFZp779M0652"	9
"DKK1"	38
"DKK2"	41
"DKK3"	8737
"DKK4"	0
"DKKL1"	0
"DLAT"	875
"DLC1"	1393
"DLD"	1378
"DLEC1"	25
"DLEU1"	17
"DLEU1-AS1"	2
"DLEU2"	236
"DLEU2L"	115
"DLEU7"	108
"DLEU7-AS1"	10
"DLG1"	4728
"DLG1-AS1"	0
"DLG2"	7425
"DLG3"	1470
"DLG3-AS1"	0
"DLG4"	5486
"DLG5"	860
"DLG5-AS1"	21
"DLGAP1"	6725
"DLGAP1-AS1"	48
"DLGAP1-AS2"	19
"DLGAP1-AS3"	18
"DLGAP1-AS4"	156
"DLGAP1-AS5"	3
"DLGAP2"	1988
"DLGAP2-AS1"	0
"DLGAP3"	2039
"DLGAP4"	2094
"DLGAP4-AS1"	3
"DLGAP5"	0
"DLK1"	1
"DLK2"	16
"DLL1"	237
"DLL3"	63
"DLL4"	37
"DLST"	854
"DLSTP1"	0
"DLX1"	79
"DLX2"	18
"DLX2-AS1"	0
"DLX3"	1
"DLX4"	12
"DLX5"	19
"DLX6"	52
"DLX6-AS1"	98
"DM1-AS"	1
"DMAC1"	394
"DMAC2"	284
"DMAP1"	335
"DMBT1"	76
"DMBT1P1"	0
"DMBX1"	0
"DMC1"	18
"DMD"	4714
"DMGDH"	76
"DMKN"	60
"DMP1"	0
"DMPK"	435
"DMRT1"	0
"DMRT2"	49
"DMRT3"	28
"DMRTA1"	9
"DMRTA2"	5
"DMRTB1"	0
"DMRTC1"	34
"DMRTC1B"	34
"DMRTC2"	0
"DMTF1"	2199
"DMTN"	4638
"DMWD"	753
"DMXL1"	4689
"DMXL2"	6626
"DNA2"	355
"DNAAF1"	70
"DNAAF2"	160
"DNAAF3"	3
"DNAAF4"	43
"DNAAF4-CCPG1"	1279
"DNAAF5"	236
"DNAH1"	681
"DNAH10"	61
"DNAH11"	42
"DNAH12"	45
"DNAH14"	275
"DNAH17"	201
"DNAH17-AS1"	15
"DNAH2"	98
"DNAH3"	2
"DNAH5"	135
"DNAH6"	907
"DNAH7"	1097
"DNAH8"	13
"DNAH9"	188
"DNAI1"	47
"DNAI2"	0
"DNAJA1"	3767
"DNAJA1P5"	0
"DNAJA2"	1681
"DNAJA3"	748
"DNAJA4"	1659
"DNAJB1"	1465
"DNAJB11"	304
"DNAJB12"	413
"DNAJB13"	8
"DNAJB14"	2772
"DNAJB2"	2515
"DNAJB3"	0
"DNAJB4"	1397
"DNAJB5"	230
"DNAJB5-AS1"	1
"DNAJB6"	1932
"DNAJB7"	0
"DNAJB8"	0
"DNAJB8-AS1"	1
"DNAJB9"	640
"DNAJC1"	283
"DNAJC10"	1718
"DNAJC11"	754
"DNAJC12"	320
"DNAJC13"	2047
"DNAJC14"	424
"DNAJC15"	737
"DNAJC16"	1024
"DNAJC17"	137
"DNAJC18"	1419
"DNAJC19"	279
"DNAJC2"	382
"DNAJC21"	1080
"DNAJC22"	51
"DNAJC24"	363
"DNAJC25"	108
"DNAJC25-GNG10"	174
"DNAJC27"	690
"DNAJC27-AS1"	102
"DNAJC28"	105
"DNAJC3"	1050
"DNAJC3-AS1"	170
"DNAJC30"	190
"DNAJC4"	225
"DNAJC5"	3554
"DNAJC5B"	2
"DNAJC5G"	74
"DNAJC6"	8182
"DNAJC7"	1351
"DNAJC8"	1167
"DNAJC9"	486
"DNAJC9-AS1"	19
"DNAL1"	1187
"DNAL4"	146
"DNALI1"	199
"DNASE1"	62
"DNASE1L1"	157
"DNASE1L2"	17
"DNASE1L3"	0
"DNASE2"	181
"DNASE2B"	8
"DND1"	15
"DNER"	1903
"DNHD1"	671
"DNLZ"	40
"DNM1"	11648
"DNM1L"	3578
"DNM1P35"	34
"DNM1P41"	6
"DNM1P46"	7
"DNM1P50"	8
"DNM2"	1072
"DNM3"	7872
"DNM3-IT1"	30
"DNM3OS"	2
"DNMBP"	256
"DNMBP-AS1"	1
"DNMT1"	706
"DNMT3A"	533
"DNMT3B"	40
"DNMT3L"	0
"DNPEP"	293
"DNPH1"	103
"DNTT"	1
"DNTTIP1"	171
"DNTTIP2"	851
"DOC2A"	737
"DOC2B"	67
"DOC2GP"	1
"DOCK1"	2919
"DOCK10"	2307
"DOCK11"	539
"DOCK2"	126
"DOCK3"	6015
"DOCK4"	3977
"DOCK4-AS1"	0
"DOCK5"	2132
"DOCK6"	98
"DOCK7"	1775
"DOCK8"	175
"DOCK9"	4509
"DOCK9-AS1"	0
"DOCK9-AS2"	36
"DOHH"	332
"DOK1"	50
"DOK2"	2
"DOK3"	60
"DOK4"	125
"DOK5"	228
"DOK6"	2214
"DOK7"	9
"DOLK"	56
"DOLPP1"	135
"DONSON"	368
"DOPEY1"	3592
"DOPEY2"	878
"DOT1L"	286
"DPAGT1"	196
"DPCD"	122
"DPCR1"	0
"DPEP1"	0
"DPEP2"	1
"DPEP2NB"	0
"DPEP3"	1
"DPF1"	476
"DPF2"	507
"DPF3"	246
"DPH1"	379
"DPH2"	129
"DPH3"	525
"DPH3P1"	0
"DPH5"	116
"DPH6"	111
"DPH6-AS1"	30
"DPH7"	254
"DPM1"	364
"DPM2"	188
"DPM3"	82
"DPP10"	2653
"DPP10-AS1"	96
"DPP10-AS3"	0
"DPP3"	112
"DPP4"	264
"DPP6"	3425
"DPP7"	701
"DPP8"	3003
"DPP9"	422
"DPP9-AS1"	2
"DPPA2"	0
"DPPA2P3"	0
"DPPA3"	0
"DPPA4"	0
"DPPA5"	0
"DPRX"	0
"DPRXP4"	6
"DPT"	18
"DPY19L1"	1269
"DPY19L1P1"	251
"DPY19L1P2"	71
"DPY19L2"	701
"DPY19L2P1"	646
"DPY19L2P2"	717
"DPY19L2P3"	49
"DPY19L2P4"	73
"DPY19L3"	1104
"DPY19L4"	596
"DPY30"	313
"DPYD"	812
"DPYD-AS1"	0
"DPYD-AS2"	0
"DPYS"	7
"DPYSL2"	26913
"DPYSL3"	1691
"DPYSL4"	367
"DPYSL5"	717
"DQX1"	9
"DR1"	656
"DRAIC"	39
"DRAM1"	59
"DRAM2"	296
"DRAP1"	425
"DRAXIN"	12
"DRC1"	36
"DRC3"	32
"DRC7"	4
"DRD1"	250
"DRD2"	21
"DRD3"	1
"DRD4"	20
"DRD5"	11
"DRD5P2"	7
"DRG1"	700
"DRG2"	196
"DRGX"	5
"DRICH1"	28
"DROSHA"	1486
"DRP2"	1321
"DSC1"	21
"DSC2"	161
"DSC3"	2
"DSCAM"	1286
"DSCAM-AS1"	0
"DSCAM-IT1"	88
"DSCAML1"	618
"DSCAS"	11
"DSCC1"	52
"DSCR10"	0
"DSCR3"	486
"DSCR4"	0
"DSCR8"	0
"DSCR9"	14
"DSE"	373
"DSEL"	1460
"DSG1"	13
"DSG1-AS1"	0
"DSG2"	8
"DSG2-AS1"	3
"DSG3"	3
"DSG4"	0
"DSN1"	169
"DSP"	90
"DSPP"	4
"DST"	44387
"DSTN"	3139
"DSTNP2"	72
"DSTYK"	2208
"DTD1"	377
"DTD2"	228
"DTHD1"	11
"DTL"	6
"DTNA"	8204
"DTNB"	1028
"DTNBP1"	328
"DTWD1"	527
"DTWD2"	275
"DTX1"	547
"DTX2"	86
"DTX2P1-UPK3BP1-PMS2P11"	74
"DTX3"	1069
"DTX3L"	267
"DTX4"	633
"DTYMK"	71
"DUBR"	497
"DUOX1"	17
"DUOX2"	5
"DUOXA1"	14
"DUOXA2"	0
"DUPD1"	0
"DUS1L"	279
"DUS2"	121
"DUS3L"	83
"DUS4L"	147
"DUSP1"	518
"DUSP10"	193
"DUSP11"	371
"DUSP12"	128
"DUSP13"	1
"DUSP14"	113
"DUSP15"	43
"DUSP16"	736
"DUSP18"	90
"DUSP19"	254
"DUSP2"	28
"DUSP21"	0
"DUSP22"	754
"DUSP23"	33
"DUSP26"	521
"DUSP27"	9
"DUSP28"	52
"DUSP3"	2457
"DUSP4"	82
"DUSP5"	116
"DUSP5P1"	28
"DUSP6"	172
"DUSP7"	526
"DUSP8"	1991
"DUSP9"	51
"DUT"	577
"DUX4"	0
"DUXA"	0
"DUXAP10"	28
"DUXAP8"	55
"DUXB"	0
"DVL1"	1305
"DVL2"	254
"DVL3"	892
"DWORF"	1
"DXO"	115
"DYDC1"	0
"DYDC2"	12
"DYM"	1385
"DYNAP"	0
"DYNC1H1"	29079
"DYNC1I1"	2198
"DYNC1I2"	2454
"DYNC1LI1"	963
"DYNC1LI2"	6979
"DYNC2H1"	3321
"DYNC2LI1"	535
"DYNLL1"	2003
"DYNLL2"	2464
"DYNLRB1"	1033
"DYNLRB2"	14
"DYNLT1"	150
"DYNLT3"	991
"DYRK1A"	3089
"DYRK1B"	287
"DYRK2"	429
"DYRK3"	40
"DYRK4"	175
"DYSF"	782
"DYTN"	1
"DZANK1"	165
"DZIP1"	2353
"DZIP1L"	109
"DZIP3"	3071
"E2F1"	133
"E2F2"	0
"E2F3"	370
"E2F4"	284
"E2F5"	59
"E2F6"	298
"E2F7"	15
"E2F8"	0
"E4F1"	328
"EAF1"	688
"EAF2"	101
"EAPP"	430
"EARS2"	561
"EBAG9"	345
"EBF1"	21
"EBF2"	2
"EBF3"	2
"EBF4"	179
"EBI3"	10
"EBLN1"	2
"EBLN2"	59
"EBLN3P"	1188
"EBNA1BP2"	459
"EBP"	97
"EBPL"	69
"ECD"	641
"ECE1"	807
"ECE2"	110
"ECEL1"	4
"ECEL1P2"	2
"ECH1"	467
"ECHDC1"	607
"ECHDC2"	158
"ECHDC3"	15
"ECHS1"	631
"ECI1"	199
"ECI2"	477
"ECM1"	169
"ECM2"	27
"ECRP"	3
"ECSCR"	5
"ECSIT"	414
"ECT2"	372
"ECT2L"	8
"EDA"	51
"EDA2R"	53
"EDAR"	1
"EDARADD"	3
"EDC3"	358
"EDC4"	793
"EDDM13"	0
"EDDM3A"	0
"EDDM3B"	0
"EDEM1"	704
"EDEM2"	49
"EDEM3"	1527
"EDF1"	735
"EDIL3"	4468
"EDN1"	252
"EDN2"	0
"EDN3"	8
"EDNRA"	78
"EDNRB"	1030
"EDNRB-AS1"	7
"EDRF1"	706
"EDRF1-AS1"	0
"EEA1"	2335
"EED"	367
"EEF1A1"	20620
"EEF1A2"	6608
"EEF1AKMT1"	63
"EEF1AKMT2"	483
"EEF1AKMT3"	50
"EEF1AKMT4"	3
"EEF1AKMT4-ECE2"	106
"EEF1B2"	984
"EEF1D"	1041
"EEF1DP3"	22
"EEF1E1"	124
"EEF1E1-BLOC1S5"	150
"EEF1G"	2488
"EEF2"	17725
"EEF2K"	948
"EEF2KMT"	44
"EEFSEC"	133
"EEPD1"	332
"EFCAB1"	4
"EFCAB10"	14
"EFCAB11"	156
"EFCAB12"	34
"EFCAB13"	79
"EFCAB14"	2637
"EFCAB14-AS1"	0
"EFCAB2"	248
"EFCAB3"	2
"EFCAB5"	79
"EFCAB6"	414
"EFCAB6-AS1"	3
"EFCAB7"	518
"EFCAB8"	1
"EFCAB9"	0
"EFCC1"	25
"EFEMP1"	1122
"EFEMP2"	138
"EFHB"	52
"EFHC1"	496
"EFHC2"	93
"EFHD1"	1573
"EFHD2"	1866
"EFL1"	321
"EFL1P1"	75
"EFNA1"	178
"EFNA2"	13
"EFNA3"	251
"EFNA4"	10
"EFNA5"	1231
"EFNB1"	74
"EFNB2"	637
"EFNB3"	431
"EFR3A"	4766
"EFR3B"	2403
"EFS"	393
"EFTUD2"	900
"EGF"	67
"EGFEM1P"	81
"EGFL6"	5
"EGFL7"	380
"EGFL8"	14
"EGFLAM"	3
"EGFLAM-AS2"	0
"EGFLAM-AS4"	0
"EGFR"	1159
"EGFR-AS1"	0
"EGLN1"	1577
"EGLN2"	397
"EGLN3"	435
"EGOT"	1
"EGR1"	395
"EGR2"	22
"EGR3"	764
"EGR4"	34
"EHBP1"	2876
"EHBP1L1"	286
"EHD1"	424
"EHD2"	283
"EHD3"	2394
"EHD4"	98
"EHD4-AS1"	0
"EHF"	15
"EHHADH"	165
"EHHADH-AS1"	0
"EHMT1"	819
"EHMT2"	1213
"EI24"	683
"EID1"	2631
"EID2"	319
"EID2B"	248
"EID3"	55
"EIF1"	4724
"EIF1AD"	269
"EIF1AX"	2881
"EIF1AX-AS1"	0
"EIF1AY"	0
"EIF1B"	1140
"EIF1B-AS1"	19
"EIF2A"	891
"EIF2AK1"	1808
"EIF2AK2"	1533
"EIF2AK3"	603
"EIF2AK4"	1318
"EIF2B1"	440
"EIF2B2"	265
"EIF2B3"	292
"EIF2B4"	257
"EIF2B5"	598
"EIF2D"	312
"EIF2S1"	1258
"EIF2S2"	1144
"EIF2S3"	1931
"EIF2S3B"	1
"EIF3A"	4290
"EIF3B"	984
"EIF3C"	834
"EIF3CL"	816
"EIF3D"	668
"EIF3E"	1377
"EIF3F"	767
"EIF3G"	463
"EIF3H"	1041
"EIF3I"	791
"EIF3IP1"	0
"EIF3J"	1095
"EIF3J-AS1"	164
"EIF3K"	693
"EIF3L"	1910
"EIF3M"	855
"EIF4A1"	650
"EIF4A2"	8881
"EIF4A3"	304
"EIF4B"	5897
"EIF4E"	2692
"EIF4E1B"	86
"EIF4E2"	984
"EIF4E3"	1707
"EIF4EBP1"	34
"EIF4EBP2"	3008
"EIF4EBP3"	21
"EIF4ENIF1"	856
"EIF4G1"	3290
"EIF4G2"	7887
"EIF4G3"	5378
"EIF4H"	3864
"EIF5"	4476
"EIF5A"	1063
"EIF5A2"	870
"EIF5AL1"	1
"EIF5B"	1856
"EIF6"	241
"EIPR1"	318
"ELAC1"	73
"ELAC2"	561
"ELANE"	0
"ELAVL1"	1251
"ELAVL2"	1783
"ELAVL3"	3309
"ELAVL4"	2157
"ELDR"	0
"ELF1"	297
"ELF2"	1042
"ELF3"	3
"ELF3-AS1"	0
"ELF4"	27
"ELF5"	1
"ELFN1"	74
"ELFN1-AS1"	0
"ELFN2"	1257
"ELK1"	1154
"ELK2AP"	2
"ELK3"	134
"ELK4"	1446
"ELL"	219
"ELL2"	2936
"ELL3"	15
"ELMO1"	2412
"ELMO1-AS1"	0
"ELMO2"	1263
"ELMO3"	14
"ELMOD1"	1802
"ELMOD2"	365
"ELMOD3"	272
"ELMSAN1"	1149
"ELN"	73
"ELOA"	749
"ELOA-AS1"	46
"ELOA2"	0
"ELOA3"	0
"ELOA3B"	0
"ELOA3C"	0
"ELOA3D"	0
"ELOB"	518
"ELOC"	542
"ELOF1"	240
"ELOVL1"	388
"ELOVL2"	420
"ELOVL2-AS1"	18
"ELOVL3"	4
"ELOVL4"	831
"ELOVL5"	1841
"ELOVL6"	524
"ELOVL7"	562
"ELP1"	2088
"ELP2"	1832
"ELP3"	739
"ELP4"	316
"ELP5"	254
"ELP6"	189
"ELSPBP1"	0
"EMB"	260
"EMBP1"	42
"EMC1"	1427
"EMC10"	662
"EMC2"	1074
"EMC3"	595
"EMC3-AS1"	59
"EMC4"	503
"EMC6"	104
"EMC7"	336
"EMC8"	195
"EMC9"	86
"EMCN"	49
"EMD"	264
"EME1"	4
"EME2"	34
"EMG1"	150
"EMID1"	269
"EMILIN1"	95
"EMILIN2"	85
"EMILIN3"	145
"EML1"	501
"EML2"	891
"EML2-AS1"	0
"EML3"	277
"EML4"	523
"EML5"	1166
"EML6"	1577
"EMP1"	345
"EMP2"	75
"EMP3"	39
"EMSY"	1048
"EMX1"	378
"EMX2"	499
"EMX2OS"	1509
"EN1"	0
"EN2"	4
"ENAH"	3665
"ENAM"	1
"ENC1"	13614
"ENDOD1"	2401
"ENDOG"	228
"ENDOU"	43
"ENDOV"	173
"ENG"	186
"ENGASE"	207
"ENHO"	950
"ENKD1"	60
"ENKUR"	72
"ENO1"	5424
"ENO1-AS1"	2
"ENO2"	10549
"ENO3"	12
"ENO4"	16
"ENOPH1"	1028
"ENOSF1"	422
"ENOX1"	480
"ENOX1-AS2"	0
"ENOX2"	234
"ENPEP"	58
"ENPP1"	35
"ENPP2"	2491
"ENPP3"	17
"ENPP4"	1483
"ENPP5"	958
"ENPP6"	123
"ENPP7"	0
"ENPP7P13"	0
"ENSA"	3068
"ENTHD1"	0
"ENTPD1"	325
"ENTPD1-AS1"	87
"ENTPD2"	138
"ENTPD3"	381
"ENTPD3-AS1"	33
"ENTPD4"	2300
"ENTPD5"	232
"ENTPD6"	1471
"ENTPD7"	210
"ENTPD8"	0
"ENY2"	560
"EOGT"	256
"EOMES"	0
"EP300"	2347
"EP300-AS1"	3
"EP400"	2339
"EP400P1"	56
"EPAS1"	1933
"EPB41"	1111
"EPB41L1"	9814
"EPB41L2"	4544
"EPB41L3"	5995
"EPB41L4A"	237
"EPB41L4A-AS1"	304
"EPB41L4A-AS2"	6
"EPB41L4B"	1252
"EPB41L5"	2095
"EPB42"	0
"EPC1"	800
"EPC2"	975
"EPCAM"	31
"EPDR1"	2052
"EPG5"	2229
"EPGN"	10
"EPHA1"	0
"EPHA1-AS1"	12
"EPHA10"	266
"EPHA2"	77
"EPHA3"	422
"EPHA4"	3722
"EPHA5"	1339
"EPHA5-AS1"	27
"EPHA6"	1088
"EPHA7"	898
"EPHA8"	23
"EPHB1"	418
"EPHB2"	209
"EPHB3"	77
"EPHB4"	48
"EPHB6"	3044
"EPHX1"	788
"EPHX2"	166
"EPHX3"	3
"EPHX4"	396
"EPM2A"	364
"EPM2AIP1"	3248
"EPN1"	2205
"EPN2"	1875
"EPN2-AS1"	2
"EPN2-IT1"	34
"EPN3"	148
"EPO"	0
"EPOP"	234
"EPOR"	58
"EPPIN"	0
"EPPIN-WFDC6"	0
"EPPK1"	11
"EPRS"	2625
"EPS15"	6451
"EPS15L1"	1077
"EPS8"	378
"EPS8L1"	1
"EPS8L2"	76
"EPS8L3"	0
"EPSTI1"	35
"EPX"	0
"EPYC"	0
"EQTN"	25
"ERAL1"	336
"ERAP1"	551
"ERAP2"	171
"ERAS"	2
"ERBB2"	189
"ERBB3"	806
"ERBB4"	3824
"ERBIN"	7496
"ERC1"	2478
"ERC2"	2575
"ERC2-IT1"	40
"ERCC1"	685
"ERCC2"	211
"ERCC3"	671
"ERCC4"	489
"ERCC5"	886
"ERCC6"	1085
"ERCC6L"	1
"ERCC6L2"	2104
"ERCC8"	212
"EREG"	1
"ERF"	470
"ERFE"	2
"ERG"	85
"ERG28"	245
"ERGIC1"	624
"ERGIC2"	716
"ERGIC3"	434
"ERH"	337
"ERI1"	220
"ERI2"	197
"ERI3"	908
"ERI3-IT1"	39
"ERICH1"	196
"ERICH2"	63
"ERICH3"	1867
"ERICH3-AS1"	1
"ERICH4"	0
"ERICH5"	40
"ERICH6"	8
"ERICH6-AS1"	15
"ERICH6B"	1
"ERLEC1"	950
"ERLIN1"	230
"ERLIN2"	553
"ERLNC1"	0
"ERMAP"	91
"ERMARD"	280
"ERMN"	5638
"ERMP1"	1484
"ERN1"	139
"ERN2"	3
"ERO1A"	1353
"ERO1B"	406
"ERP27"	2
"ERP29"	471
"ERP44"	834
"ERRFI1"	777
"ERV3-1"	269
"ERV3-1-ZNF117"	228
"ERVFRD-1"	0
"ERVH48-1"	0
"ERVK13-1"	775
"ERVK3-1"	149
"ERVMER34-1"	79
"ERVV-1"	1
"ERVV-2"	0
"ESAM"	66
"ESCO1"	1121
"ESCO2"	10
"ESD"	714
"ESF1"	854
"ESM1"	3
"ESPL1"	4
"ESPN"	2
"ESPNL"	5
"ESPNP"	8
"ESR1"	11
"ESR2"	42
"ESRG"	0
"ESRP1"	14
"ESRP2"	3
"ESRRA"	398
"ESRRB"	9
"ESRRG"	1020
"ESS2"	227
"ESX1"	0
"ESYT1"	911
"ESYT2"	1911
"ESYT3"	391
"ETAA1"	305
"ETDA"	0
"ETDB"	4
"ETDC"	0
"ETF1"	1362
"ETFA"	456
"ETFB"	413
"ETFBKMT"	48
"ETFDH"	504
"ETFRF1"	394
"ETHE1"	68
"ETNK1"	2738
"ETNK2"	89
"ETNPPL"	1518
"ETS1"	331
"ETS2"	1870
"ETV1"	710
"ETV2"	2
"ETV3"	535
"ETV3L"	1
"ETV4"	19
"ETV5"	668
"ETV6"	630
"ETV7"	10
"EVA1A"	1
"EVA1B"	20
"EVA1C"	273
"EVADR"	1
"EVC"	109
"EVC2"	13
"EVI2A"	652
"EVI2B"	71
"EVI5"	1843
"EVI5L"	1035
"EVL"	1606
"EVPL"	31
"EVPLL"	0
"EVX1"	1
"EVX1-AS"	0
"EVX2"	0
"EWSAT1"	12
"EWSR1"	1838
"EXD1"	3
"EXD2"	735
"EXD3"	180
"EXO1"	7
"EXO5"	73
"EXOC1"	1345
"EXOC1L"	0
"EXOC2"	1297
"EXOC3"	806
"EXOC3-AS1"	31
"EXOC3L1"	1
"EXOC3L2"	0
"EXOC3L4"	0
"EXOC4"	1407
"EXOC5"	2227
"EXOC6"	810
"EXOC6B"	3617
"EXOC7"	1777
"EXOC8"	873
"EXOG"	509
"EXOSC1"	149
"EXOSC10"	877
"EXOSC2"	263
"EXOSC3"	374
"EXOSC4"	71
"EXOSC5"	74
"EXOSC6"	580
"EXOSC7"	214
"EXOSC8"	133
"EXOSC9"	305
"EXPH5"	355
"EXT1"	304
"EXT2"	717
"EXTL1"	592
"EXTL2"	947
"EXTL3"	2007
"EXTL3-AS1"	10
"EYA1"	123
"EYA2"	114
"EYA3"	623
"EYA4"	104
"EYS"	14
"EZH1"	1638
"EZH2"	87
"EZR"	1903
"EZR-AS1"	0
"F10"	0
"F10-AS1"	1
"F11"	11
"F11-AS1"	37
"F11R"	160
"F12"	23
"F13A1"	79
"F13B"	0
"F2"	2
"F2R"	20
"F2RL1"	12
"F2RL2"	8
"F2RL3"	4
"F3"	2731
"F5"	29
"F7"	21
"F8"	408
"F8A1"	232
"F8A2"	0
"F8A3"	27
"F9"	0
"FA2H"	358
"FAAH"	426
"FAAH2"	88
"FAAHP1"	13
"FAAP100"	115
"FAAP20"	165
"FAAP24"	9
"FABP1"	8
"FABP12"	5
"FABP2"	0
"FABP3"	358
"FABP4"	3
"FABP5"	396
"FABP5P3"	0
"FABP6"	36
"FABP7"	296
"FABP9"	0
"FADD"	109
"FADS1"	2026
"FADS2"	1995
"FADS3"	265
"FADS6"	135
"FAF1"	1073
"FAF2"	956
"FAH"	71
"FAHD1"	267
"FAHD2A"	359
"FAHD2B"	343
"FAHD2CP"	191
"FAIM"	122
"FAIM2"	13685
"FALEC"	14
"FAM102A"	1909
"FAM102B"	1203
"FAM103A1"	206
"FAM104A"	353
"FAM104B"	207
"FAM105A"	209
"FAM106A"	22
"FAM106B"	47
"FAM106CP"	69
"FAM107A"	18604
"FAM107B"	1700
"FAM109A"	43
"FAM109B"	9
"FAM110A"	47
"FAM110B"	469
"FAM110C"	191
"FAM110D"	11
"FAM111A"	119
"FAM111A-DT"	21
"FAM111B"	0
"FAM114A1"	247
"FAM114A2"	262
"FAM117A"	64
"FAM117B"	615
"FAM118A"	224
"FAM118B"	231
"FAM120A"	1664
"FAM120AOS"	475
"FAM120B"	1600
"FAM120C"	770
"FAM122A"	257
"FAM122B"	705
"FAM122C"	68
"FAM124A"	513
"FAM124B"	4
"FAM126A"	603
"FAM126B"	2955
"FAM129A"	152
"FAM129B"	260
"FAM129C"	6
"FAM131A"	1156
"FAM131B"	2533
"FAM131C"	118
"FAM133A"	193
"FAM133B"	384
"FAM133CP"	39
"FAM133DP"	356
"FAM135A"	1681
"FAM135B"	1247
"FAM136A"	214
"FAM138A"	0
"FAM138B"	0
"FAM138C"	0
"FAM138D"	0
"FAM138E"	0
"FAM138F"	0
"FAM13A"	1519
"FAM13A-AS1"	171
"FAM13B"	1939
"FAM13C"	863
"FAM149A"	321
"FAM149B1"	515
"FAM151A"	0
"FAM151B"	75
"FAM153A"	588
"FAM153B"	392
"FAM153C"	380
"FAM155A"	1174
"FAM155A-IT1"	324
"FAM155B"	81
"FAM156A"	55
"FAM156B"	318
"FAM157A"	249
"FAM157B"	564
"FAM157C"	13
"FAM160A1"	115
"FAM160A2"	418
"FAM160B1"	1110
"FAM160B2"	381
"FAM161A"	303
"FAM161B"	487
"FAM162A"	517
"FAM162B"	132
"FAM163A"	43
"FAM163B"	613
"FAM166A"	0
"FAM166B"	1
"FAM167A"	527
"FAM167A-AS1"	7
"FAM167B"	6
"FAM168A"	5697
"FAM168B"	5057
"FAM169A"	2953
"FAM169B"	2
"FAM170A"	1
"FAM170B"	0
"FAM170B-AS1"	0
"FAM171A1"	2168
"FAM171A2"	617
"FAM171B"	4964
"FAM172A"	1003
"FAM172BP"	1
"FAM173A"	150
"FAM173B"	368
"FAM174A"	191
"FAM174B"	177
"FAM177A1"	552
"FAM177B"	3
"FAM178B"	51
"FAM180A"	0
"FAM180B"	1
"FAM181A"	50
"FAM181A-AS1"	19
"FAM181B"	514
"FAM182A"	23
"FAM182B"	169
"FAM183A"	1
"FAM183BP"	13
"FAM184A"	962
"FAM184B"	50
"FAM185A"	289
"FAM185BP"	164
"FAM186A"	0
"FAM186B"	3
"FAM187A"	15
"FAM187B"	2
"FAM189A1"	597
"FAM189A2"	449
"FAM189B"	477
"FAM192A"	1661
"FAM193A"	844
"FAM193B"	848
"FAM196A"	123
"FAM196B"	342
"FAM197Y2"	0
"FAM197Y3"	0
"FAM197Y4"	0
"FAM197Y5"	0
"FAM197Y6"	0
"FAM197Y7"	0
"FAM197Y8"	0
"FAM197Y9"	0
"FAM198A"	254
"FAM198B"	1414
"FAM198B-AS1"	88
"FAM199X"	3940
"FAM19A1"	344
"FAM19A2"	1240
"FAM19A3"	4
"FAM19A4"	33
"FAM19A5"	1179
"FAM200A"	123
"FAM200B"	743
"FAM201A"	40
"FAM201B"	64
"FAM204A"	657
"FAM205A"	1
"FAM205BP"	1
"FAM205C"	0
"FAM206A"	419
"FAM207A"	102
"FAM208A"	3102
"FAM208B"	2263
"FAM209A"	0
"FAM209B"	2
"FAM20A"	21
"FAM20B"	2495
"FAM20C"	727
"FAM210A"	245
"FAM210B"	729
"FAM212A"	16
"FAM212B"	933
"FAM212B-AS1"	46
"FAM213A"	2257
"FAM213B"	512
"FAM214A"	900
"FAM214B"	400
"FAM215A"	1
"FAM216A"	272
"FAM216B"	2
"FAM217A"	1
"FAM217B"	2319
"FAM218A"	110
"FAM219A"	2312
"FAM219B"	771
"FAM21EP"	20
"FAM220A"	438
"FAM221A"	261
"FAM221B"	0
"FAM222A"	415
"FAM222A-AS1"	8
"FAM222B"	486
"FAM223A"	2
"FAM223B"	2
